location,time,ppi_dom_con,date
AUT,2005-11,86.21559,Nov 2005
AUT,2005-12,86.21559,Dec 2005
AUT,2006-01,86.58761,Jan 2006
AUT,2006-02,86.4016,Feb 2006
AUT,2006-03,86.68061,Mar 2006
AUT,2006-04,86.58761,Apr 2006
AUT,2006-05,86.68061,May 2006
AUT,2006-06,86.86662,Jun 2006
AUT,2006-07,86.86662,Jul 2006
AUT,2006-08,87.05264,Aug 2006
AUT,2006-09,87.23864,Sep 2006
AUT,2006-10,87.23864,Oct 2006
AUT,2006-11,87.14564,Nov 2006
AUT,2006-12,87.42465,Dec 2006
AUT,2007-01,87.61066,Jan 2007
AUT,2007-02,87.79667,Feb 2007
AUT,2007-03,88.16869,Mar 2007
AUT,2007-04,88.2617,Apr 2007
AUT,2007-05,88.3547,May 2007
AUT,2007-06,88.63372,Jun 2007
AUT,2007-07,89.00574,Jul 2007
AUT,2007-08,89.37775,Aug 2007
AUT,2007-09,90.02879,Sep 2007
AUT,2007-10,90.2148,Oct 2007
AUT,2007-11,90.58682,Nov 2007
AUT,2007-12,90.77283,Dec 2007
AUT,2008-01,91.05184,Jan 2008
AUT,2008-02,91.23785,Feb 2008
AUT,2008-03,91.60988,Mar 2008
AUT,2008-04,92.53992,Apr 2008
AUT,2008-05,93.09795,May 2008
AUT,2008-06,93.46997,Jun 2008
AUT,2008-07,93.56298,Jul 2008
AUT,2008-08,93.74899,Aug 2008
AUT,2008-09,93.842,Sep 2008
AUT,2008-10,93.46997,Oct 2008
AUT,2008-11,93.00495,Nov 2008
AUT,2008-12,93.09795,Dec 2008
AUT,2009-01,92.53992,Jan 2009
AUT,2009-02,92.53992,Feb 2009
AUT,2009-03,92.44692,Mar 2009
AUT,2009-04,93.37697,Apr 2009
AUT,2009-05,93.09795,May 2009
AUT,2009-06,93.00495,Jun 2009
AUT,2009-07,92.91194,Jul 2009
AUT,2009-08,92.72594,Aug 2009
AUT,2009-09,92.63293,Sep 2009
AUT,2009-10,92.44692,Oct 2009
AUT,2009-11,92.44692,Nov 2009
AUT,2009-12,92.63293,Dec 2009
AUT,2010-01,92.72594,Jan 2010
AUT,2010-02,92.63293,Feb 2010
AUT,2010-03,92.81894,Mar 2010
AUT,2010-04,92.81894,Apr 2010
AUT,2010-05,92.44692,May 2010
AUT,2010-06,92.81894,Jun 2010
AUT,2010-07,93.19096,Jul 2010
AUT,2010-08,93.28397,Aug 2010
AUT,2010-09,93.00495,Sep 2010
AUT,2010-10,93.00495,Oct 2010
AUT,2010-11,93.46997,Nov 2010
AUT,2010-12,93.935,Dec 2010
AUT,2011-01,94.58604,Jan 2011
AUT,2011-02,94.67904,Feb 2011
AUT,2011-03,94.86505,Mar 2011
AUT,2011-04,95.23707,Apr 2011
AUT,2011-05,95.42308,May 2011
AUT,2011-06,95.60909,Jun 2011
AUT,2011-07,95.7021,Jul 2011
AUT,2011-08,95.98111,Aug 2011
AUT,2011-09,96.16711,Sep 2011
AUT,2011-10,96.35313,Oct 2011
AUT,2011-11,96.53914,Nov 2011
AUT,2011-12,96.72515,Dec 2011
AUT,2012-01,97.00417,Jan 2012
AUT,2012-02,97.19017,Feb 2012
AUT,2012-03,97.6552,Mar 2012
AUT,2012-04,98.12022,Apr 2012
AUT,2012-05,97.93421,May 2012
AUT,2012-06,98.12022,Jun 2012
AUT,2012-07,98.21323,Jul 2012
AUT,2012-08,98.49224,Aug 2012
AUT,2012-09,99.05027,Sep 2012
AUT,2012-10,99.14327,Oct 2012
AUT,2012-11,99.32928,Nov 2012
AUT,2012-12,99.32928,Dec 2012
AUT,2013-01,99.5153,Jan 2013
AUT,2013-02,99.42229,Feb 2013
AUT,2013-03,99.70131,Mar 2013
AUT,2013-04,99.98032,Apr 2013
AUT,2013-05,100.0733,May 2013
AUT,2013-06,99.79431,Jun 2013
AUT,2013-07,99.79431,Jul 2013
AUT,2013-08,100.0733,Aug 2013
AUT,2013-09,100.0733,Sep 2013
AUT,2013-10,100.1663,Oct 2013
AUT,2013-11,99.98032,Nov 2013
AUT,2013-12,99.88731,Dec 2013
AUT,2014-01,99.79431,Jan 2014
AUT,2014-02,99.79431,Feb 2014
AUT,2014-03,99.88731,Mar 2014
AUT,2014-04,100.0733,Apr 2014
AUT,2014-05,99.88731,May 2014
AUT,2014-06,99.98032,Jun 2014
AUT,2014-07,100.0733,Jul 2014
AUT,2014-08,99.88731,Aug 2014
AUT,2014-09,99.88731,Sep 2014
AUT,2014-10,99.6083,Oct 2014
AUT,2014-11,99.79431,Nov 2014
AUT,2014-12,99.79431,Dec 2014
AUT,2015-01,99.6083,Jan 2015
AUT,2015-02,99.90833,Feb 2015
AUT,2015-03,100.3084,Mar 2015
AUT,2015-04,100.3084,Apr 2015
AUT,2015-05,100.2084,May 2015
AUT,2015-06,100.0083,Jun 2015
AUT,2015-07,99.80832,Jul 2015
AUT,2015-08,99.90833,Aug 2015
AUT,2015-09,100.0083,Sep 2015
AUT,2015-10,100.0083,Oct 2015
AUT,2015-11,100.0083,Nov 2015
AUT,2015-12,99.90833,Dec 2015
AUT,2016-01,100.0083,Jan 2016
AUT,2016-02,99.80832,Feb 2016
AUT,2016-03,99.70831,Mar 2016
AUT,2016-04,99.6083,Apr 2016
AUT,2016-05,99.80832,May 2016
AUT,2016-06,99.90833,Jun 2016
AUT,2016-07,100.1083,Jul 2016
AUT,2016-08,100.2084,Aug 2016
AUT,2016-09,100.2084,Sep 2016
AUT,2016-10,100.3084,Oct 2016
AUT,2016-11,100.3084,Nov 2016
AUT,2016-12,100.4084,Dec 2016
AUT,2017-01,100.3084,Jan 2017
AUT,2017-02,100.4084,Feb 2017
AUT,2017-03,100.4084,Mar 2017
AUT,2017-04,100.7084,Apr 2017
AUT,2017-05,101.0084,May 2017
AUT,2017-06,101.5085,Jun 2017
AUT,2017-07,101.6085,Jul 2017
AUT,2017-08,101.9085,Aug 2017
AUT,2017-09,102.0085,Sep 2017
AUT,2017-10,102.0085,Oct 2017
AUT,2017-11,101.8085,Nov 2017
AUT,2017-12,101.6085,Dec 2017
AUT,2018-01,101.4084,Jan 2018
AUT,2018-02,101.6085,Feb 2018
AUT,2018-03,101.6085,Mar 2018
AUT,2018-04,101.5085,Apr 2018
AUT,2018-05,101.7085,May 2018
AUT,2018-06,101.6085,Jun 2018
AUT,2018-07,101.9085,Jul 2018
AUT,2018-08,102.0085,Aug 2018
AUT,2018-09,101.9085,Sep 2018
AUT,2018-10,101.8085,Oct 2018
AUT,2018-11,101.7085,Nov 2018
AUT,2018-12,101.6085,Dec 2018
AUT,2019-01,101.8085,Jan 2019
AUT,2019-02,101.8085,Feb 2019
AUT,2019-03,102.1085,Mar 2019
AUT,2019-04,102.4085,Apr 2019
AUT,2019-05,102.5085,May 2019
AUT,2019-06,102.9086,Jun 2019
AUT,2019-07,103.0086,Jul 2019
AUT,2019-08,103.0086,Aug 2019
AUT,2019-09,103.2086,Sep 2019
AUT,2019-10,103.1086,Oct 2019
AUT,2019-11,103.4086,Nov 2019
AUT,2019-12,103.8086,Dec 2019
AUT,2020-01,103.9087,Jan 2020
AUT,2020-02,104.2087,Feb 2020
AUT,2020-03,104.3087,Mar 2020
AUT,2020-04,104.2087,Apr 2020
AUT,2020-05,103.9087,May 2020
AUT,2020-06,104.0087,Jun 2020
AUT,2020-07,104.1087,Jul 2020
AUT,2020-08,104.3087,Aug 2020
AUT,2020-09,104.0087,Sep 2020
AUT,2020-10,104.2087,Oct 2020
AUT,2020-11,104.3087,Nov 2020
AUT,2020-12,104.2087,Dec 2020
AUT,2021-01,104.7087,Jan 2021
AUT,2021-02,104.9087,Feb 2021
AUT,2021-03,105.4088,Mar 2021
AUT,2021-04,105.8088,Apr 2021
AUT,2021-05,106.3089,May 2021
AUT,2021-06,106.2088,Jun 2021
AUT,2021-07,106.1088,Jul 2021
AUT,2021-08,106.3089,Aug 2021
AUT,2021-09,106.6089,Sep 2021
AUT,2021-10,107.0089,Oct 2021
AUT,2021-11,107.1089,Nov 2021
AUT,2021-12,108.409,Dec 2021
AUT,2022-01,109.1107,Jan 2022
AUT,2022-02,110.0669,Feb 2022
AUT,2022-03,112.0855,Mar 2022
AUT,2022-04,113.9979,Apr 2022
AUT,2022-05,114.6353,May 2022
AUT,2022-06,115.1665,Jun 2022
AUT,2022-07,115.6977,Jul 2022
AUT,2022-08,115.804,Aug 2022
AUT,2022-09,116.7602,Sep 2022
AUT,2022-10,117.5039,Oct 2022
AUT,2022-11,117.6101,Nov 2022
AUT,2022-12,118.3538,Dec 2022
BEL,1980-01,49.78902,Jan 1980
BEL,1980-02,49.7704,Feb 1980
BEL,1980-03,49.70526,Mar 1980
BEL,1980-04,49.65873,Apr 1980
BEL,1980-05,49.75179,May 1980
BEL,1980-06,49.84486,Jun 1980
BEL,1980-07,50.13335,Jul 1980
BEL,1980-08,50.29156,Aug 1980
BEL,1980-09,50.54283,Sep 1980
BEL,1980-10,50.70104,Oct 1980
BEL,1980-11,50.96162,Nov 1980
BEL,1980-12,51.06399,Dec 1980
BEL,1981-01,51.83641,Jan 1981
BEL,1981-02,52.02254,Feb 1981
BEL,1981-03,52.30173,Mar 1981
BEL,1981-04,52.48786,Apr 1981
BEL,1981-05,52.95318,May 1981
BEL,1981-06,53.13931,Jun 1981
BEL,1981-07,53.88382,Jul 1981
BEL,1981-08,54.25607,Aug 1981
BEL,1981-09,54.90751,Sep 1981
BEL,1981-10,55.18671,Oct 1981
BEL,1981-11,55.4659,Nov 1981
BEL,1981-12,55.74509,Dec 1981
BEL,1982-01,56.30347,Jan 1982
BEL,1982-02,56.48959,Feb 1982
BEL,1982-03,56.48959,Mar 1982
BEL,1982-04,56.76879,Apr 1982
BEL,1982-05,57.32717,May 1982
BEL,1982-06,57.97861,Jun 1982
BEL,1982-07,58.44393,Jul 1982
BEL,1982-08,58.72312,Aug 1982
BEL,1982-09,59.37457,Sep 1982
BEL,1982-10,59.56069,Oct 1982
BEL,1982-11,60.02601,Nov 1982
BEL,1982-12,60.21214,Dec 1982
BEL,1983-01,60.3052,Jan 1983
BEL,1983-02,60.58439,Feb 1983
BEL,1983-03,60.58439,Mar 1983
BEL,1983-04,60.49133,Apr 1983
BEL,1983-05,60.21214,May 1983
BEL,1983-06,60.58439,Jun 1983
BEL,1983-07,61.23584,Jul 1983
BEL,1983-08,61.79422,Aug 1983
BEL,1983-09,62.07341,Sep 1983
BEL,1983-10,62.16647,Oct 1983
BEL,1983-11,62.3526,Nov 1983
BEL,1983-12,62.63179,Dec 1983
BEL,1984-01,63.56243,Jan 1984
BEL,1984-02,63.74855,Feb 1984
BEL,1984-03,64.12081,Mar 1984
BEL,1984-04,64.21387,Apr 1984
BEL,1984-05,64.77225,May 1984
BEL,1984-06,65.4237,Jun 1984
BEL,1984-07,65.60983,Jul 1984
BEL,1984-08,65.98208,Aug 1984
BEL,1984-09,66.4474,Sep 1984
BEL,1984-10,66.81966,Oct 1984
BEL,1984-11,67.19191,Nov 1984
BEL,1984-12,67.28497,Dec 1984
BEL,1985-01,67.93642,Jan 1985
BEL,1985-02,68.02948,Feb 1985
BEL,1985-03,68.02948,Mar 1985
BEL,1985-04,68.30867,Apr 1985
BEL,1985-05,68.30867,May 1985
BEL,1985-06,68.4948,Jun 1985
BEL,1985-07,69.05318,Jul 1985
BEL,1985-08,69.14624,Aug 1985
BEL,1985-09,69.2393,Sep 1985
BEL,1985-10,69.33237,Oct 1985
BEL,1985-11,69.51849,Nov 1985
BEL,1985-12,69.33237,Dec 1985
BEL,1986-01,69.70463,Jan 1986
BEL,1986-02,69.51849,Feb 1986
BEL,1986-03,69.14624,Mar 1986
BEL,1986-04,68.96011,Apr 1986
BEL,1986-05,68.96011,May 1986
BEL,1986-06,68.96011,Jun 1986
BEL,1986-07,68.86705,Jul 1986
BEL,1986-08,68.96011,Aug 1986
BEL,1986-09,69.14624,Sep 1986
BEL,1986-10,68.96011,Oct 1986
BEL,1986-11,68.58786,Nov 1986
BEL,1986-12,68.4948,Dec 1986
BEL,1987-01,68.4948,Jan 1987
BEL,1987-02,68.40173,Feb 1987
BEL,1987-03,68.30867,Mar 1987
BEL,1987-04,68.30867,Apr 1987
BEL,1987-05,68.12254,May 1987
BEL,1987-06,68.12254,Jun 1987
BEL,1987-07,68.12254,Jul 1987
BEL,1987-08,68.21561,Aug 1987
BEL,1987-09,68.30867,Sep 1987
BEL,1987-10,68.30867,Oct 1987
BEL,1987-11,68.4948,Nov 1987
BEL,1987-12,68.4948,Dec 1987
BEL,1988-01,68.40173,Jan 1988
BEL,1988-02,68.30867,Feb 1988
BEL,1988-03,68.4948,Mar 1988
BEL,1988-04,68.68092,Apr 1988
BEL,1988-05,68.86705,May 1988
BEL,1988-06,69.14624,Jun 1988
BEL,1988-07,69.70463,Jul 1988
BEL,1988-08,69.89075,Aug 1988
BEL,1988-09,70.26301,Sep 1988
BEL,1988-10,70.16994,Oct 1988
BEL,1988-11,70.44913,Nov 1988
BEL,1988-12,70.63526,Dec 1988
BEL,1989-01,71.47283,Jan 1989
BEL,1989-02,71.5659,Feb 1989
BEL,1989-03,71.47283,Mar 1989
BEL,1989-04,71.65896,Apr 1989
BEL,1989-05,71.65896,May 1989
BEL,1989-06,72.12428,Jun 1989
BEL,1989-07,72.68266,Jul 1989
BEL,1989-08,73.24104,Aug 1989
BEL,1989-09,73.6133,Sep 1989
BEL,1989-10,73.24104,Oct 1989
BEL,1989-11,73.14798,Nov 1989
BEL,1989-12,72.58959,Dec 1989
BEL,1990-01,72.77573,Jan 1990
BEL,1990-02,72.96185,Feb 1990
BEL,1990-03,72.77573,Mar 1990
BEL,1990-04,73.33411,Apr 1990
BEL,1990-05,73.05492,May 1990
BEL,1990-06,73.42717,Jun 1990
BEL,1990-07,72.96185,Jul 1990
BEL,1990-08,72.49653,Aug 1990
BEL,1990-09,72.49653,Sep 1990
BEL,1990-10,72.49653,Oct 1990
BEL,1990-11,72.49653,Nov 1990
BEL,1990-12,72.40347,Dec 1990
BEL,1991-01,72.86879,Jan 1991
BEL,1991-02,73.24104,Feb 1991
BEL,1991-03,73.14798,Mar 1991
BEL,1991-04,74.17168,Apr 1991
BEL,1991-05,74.26474,May 1991
BEL,1991-06,74.45087,Jun 1991
BEL,1991-07,74.07861,Jul 1991
BEL,1991-08,74.3578,Aug 1991
BEL,1991-09,74.91618,Sep 1991
BEL,1991-10,75.19537,Oct 1991
BEL,1991-11,75.66069,Nov 1991
BEL,1991-12,75.84682,Dec 1991
BEL,1992-01,76.03295,Jan 1992
BEL,1992-02,76.12601,Feb 1992
BEL,1992-03,76.12601,Mar 1992
BEL,1992-04,75.93989,Apr 1992
BEL,1992-05,75.93989,May 1992
BEL,1992-06,76.21908,Jun 1992
BEL,1992-07,76.12601,Jul 1992
BEL,1992-08,76.03295,Aug 1992
BEL,1992-09,76.21908,Sep 1992
BEL,1992-10,76.12601,Oct 1992
BEL,1992-11,76.03295,Nov 1992
BEL,1992-12,75.47456,Dec 1992
BEL,1993-01,74.91618,Jan 1993
BEL,1993-02,74.73006,Feb 1993
BEL,1993-03,75.00925,Mar 1993
BEL,1993-04,75.56763,Apr 1993
BEL,1993-05,75.56763,May 1993
BEL,1993-06,75.56763,Jun 1993
BEL,1993-07,75.28844,Jul 1993
BEL,1993-08,75.00925,Aug 1993
BEL,1993-09,75.00925,Sep 1993
BEL,1993-10,74.73006,Oct 1993
BEL,1993-11,75.28844,Nov 1993
BEL,1993-12,75.47456,Dec 1993
BEL,1994-01,75.19537,Jan 1994
BEL,1994-02,75.28844,Feb 1994
BEL,1994-03,75.28844,Mar 1994
BEL,1994-04,75.84682,Apr 1994
BEL,1994-05,76.12601,May 1994
BEL,1994-06,76.31214,Jun 1994
BEL,1994-07,76.49827,Jul 1994
BEL,1994-08,76.49827,Aug 1994
BEL,1994-09,76.68439,Sep 1994
BEL,1994-10,76.68439,Oct 1994
BEL,1994-11,76.68439,Nov 1994
BEL,1994-12,76.4052,Dec 1994
BEL,1995-01,76.68439,Jan 1995
BEL,1995-02,76.96358,Feb 1995
BEL,1995-03,76.96358,Mar 1995
BEL,1995-04,77.80116,Apr 1995
BEL,1995-05,77.70809,May 1995
BEL,1995-06,77.80116,Jun 1995
BEL,1995-07,77.70809,Jul 1995
BEL,1995-08,78.08035,Aug 1995
BEL,1995-09,78.4526,Sep 1995
BEL,1995-10,78.63873,Oct 1995
BEL,1995-11,78.54566,Nov 1995
BEL,1995-12,78.63873,Dec 1995
BEL,1996-01,77.98728,Jan 1996
BEL,1996-02,78.17341,Feb 1996
BEL,1996-03,77.98728,Mar 1996
BEL,1996-04,78.63873,Apr 1996
BEL,1996-05,78.63873,May 1996
BEL,1996-06,78.91792,Jun 1996
BEL,1996-07,78.4526,Jul 1996
BEL,1996-08,78.73179,Aug 1996
BEL,1996-09,79.01099,Sep 1996
BEL,1996-10,78.63873,Oct 1996
BEL,1996-11,78.26647,Nov 1996
BEL,1996-12,78.35954,Dec 1996
BEL,1997-01,78.54566,Jan 1997
BEL,1997-02,78.73179,Feb 1997
BEL,1997-03,79.10405,Mar 1997
BEL,1997-04,79.4763,Apr 1997
BEL,1997-05,80.40694,May 1997
BEL,1997-06,79.94162,Jun 1997
BEL,1997-07,79.84856,Jul 1997
BEL,1997-08,79.84856,Aug 1997
BEL,1997-09,80.22081,Sep 1997
BEL,1997-10,80.59306,Oct 1997
BEL,1997-11,80.5,Nov 1997
BEL,1997-12,80.12775,Dec 1997
BEL,1998-01,80.22081,Jan 1998
BEL,1998-02,80.22081,Feb 1998
BEL,1998-03,79.94162,Mar 1998
BEL,1998-04,80.22081,Apr 1998
BEL,1998-05,80.22081,May 1998
BEL,1998-06,80.03468,Jun 1998
BEL,1998-07,79.84856,Jul 1998
BEL,1998-08,79.84856,Aug 1998
BEL,1998-09,79.66243,Sep 1998
BEL,1998-10,79.56937,Oct 1998
BEL,1998-11,79.38324,Nov 1998
BEL,1998-12,79.66243,Dec 1998
BEL,1999-01,79.10405,Jan 1999
BEL,1999-02,79.19711,Feb 1999
BEL,1999-03,78.82485,Mar 1999
BEL,1999-04,79.38324,Apr 1999
BEL,1999-05,79.4763,May 1999
BEL,1999-06,79.56937,Jun 1999
BEL,1999-07,79.38324,Jul 1999
BEL,1999-08,79.4763,Aug 1999
BEL,1999-09,79.4763,Sep 1999
BEL,1999-10,79.56937,Oct 1999
BEL,1999-11,79.66243,Nov 1999
BEL,1999-12,79.94162,Dec 1999
BEL,2000-01,80.68613,Jan 2000
BEL,2000-02,80.87225,Feb 2000
BEL,2000-03,81.05838,Mar 2000
BEL,2000-04,81.61676,Apr 2000
BEL,2000-05,81.98901,May 2000
BEL,2000-06,82.17515,Jun 2000
BEL,2000-07,83.10578,Jul 2000
BEL,2000-08,83.38497,Aug 2000
BEL,2000-09,83.47803,Sep 2000
BEL,2000-10,83.85029,Oct 2000
BEL,2000-11,84.22254,Nov 2000
BEL,2000-12,83.94335,Dec 2000
BEL,2001-01,80.5,Jan 2001
BEL,2001-02,80.5,Feb 2001
BEL,2001-03,80.5,Mar 2001
BEL,2001-04,80.6,Apr 2001
BEL,2001-05,80.6,May 2001
BEL,2001-06,80.8,Jun 2001
BEL,2001-07,80.7,Jul 2001
BEL,2001-08,80.6,Aug 2001
BEL,2001-09,80.6,Sep 2001
BEL,2001-10,79.8,Oct 2001
BEL,2001-11,79.6,Nov 2001
BEL,2001-12,79.7,Dec 2001
BEL,2002-01,80.2,Jan 2002
BEL,2002-02,80.2,Feb 2002
BEL,2002-03,81.1,Mar 2002
BEL,2002-04,80.7,Apr 2002
BEL,2002-05,81.1,May 2002
BEL,2002-06,81.6,Jun 2002
BEL,2002-07,81.3,Jul 2002
BEL,2002-08,81.7,Aug 2002
BEL,2002-09,82.4,Sep 2002
BEL,2002-10,82.3,Oct 2002
BEL,2002-11,81.7,Nov 2002
BEL,2002-12,81.5,Dec 2002
BEL,2003-01,80.7,Jan 2003
BEL,2003-02,80.7,Feb 2003
BEL,2003-03,80.7,Mar 2003
BEL,2003-04,80.9,Apr 2003
BEL,2003-05,81.6,May 2003
BEL,2003-06,82.1,Jun 2003
BEL,2003-07,82.2,Jul 2003
BEL,2003-08,81.8,Aug 2003
BEL,2003-09,81.9,Sep 2003
BEL,2003-10,81.5,Oct 2003
BEL,2003-11,80.9,Nov 2003
BEL,2003-12,81.1,Dec 2003
BEL,2004-01,81.3,Jan 2004
BEL,2004-02,81.2,Feb 2004
BEL,2004-03,81.3,Mar 2004
BEL,2004-04,81.6,Apr 2004
BEL,2004-05,81.6,May 2004
BEL,2004-06,81.9,Jun 2004
BEL,2004-07,82.5,Jul 2004
BEL,2004-08,82.8,Aug 2004
BEL,2004-09,83.2,Sep 2004
BEL,2004-10,82.9,Oct 2004
BEL,2004-11,83.4,Nov 2004
BEL,2004-12,83.3,Dec 2004
BEL,2005-01,83.8,Jan 2005
BEL,2005-02,83.9,Feb 2005
BEL,2005-03,84.1,Mar 2005
BEL,2005-04,84.1,Apr 2005
BEL,2005-05,84.6,May 2005
BEL,2005-06,84.9,Jun 2005
BEL,2005-07,85.1,Jul 2005
BEL,2005-08,84.8,Aug 2005
BEL,2005-09,84.6,Sep 2005
BEL,2005-10,84,Oct 2005
BEL,2005-11,83.2,Nov 2005
BEL,2005-12,83.1,Dec 2005
BEL,2006-01,83.6,Jan 2006
BEL,2006-02,84.1,Feb 2006
BEL,2006-03,83.7,Mar 2006
BEL,2006-04,84.1,Apr 2006
BEL,2006-05,85.2,May 2006
BEL,2006-06,85.9,Jun 2006
BEL,2006-07,86,Jul 2006
BEL,2006-08,86.1,Aug 2006
BEL,2006-09,86.2,Sep 2006
BEL,2006-10,86.2,Oct 2006
BEL,2006-11,86.1,Nov 2006
BEL,2006-12,86.3,Dec 2006
BEL,2007-01,87.5,Jan 2007
BEL,2007-02,87.7,Feb 2007
BEL,2007-03,87.8,Mar 2007
BEL,2007-04,88.2,Apr 2007
BEL,2007-05,88.4,May 2007
BEL,2007-06,89.1,Jun 2007
BEL,2007-07,89.4,Jul 2007
BEL,2007-08,89.2,Aug 2007
BEL,2007-09,88.8,Sep 2007
BEL,2007-10,88.6,Oct 2007
BEL,2007-11,88.6,Nov 2007
BEL,2007-12,88.7,Dec 2007
BEL,2008-01,90.2,Jan 2008
BEL,2008-02,90.5,Feb 2008
BEL,2008-03,91.3,Mar 2008
BEL,2008-04,90.9,Apr 2008
BEL,2008-05,91.5,May 2008
BEL,2008-06,91.4,Jun 2008
BEL,2008-07,91.3,Jul 2008
BEL,2008-08,91.2,Aug 2008
BEL,2008-09,91.9,Sep 2008
BEL,2008-10,91.4,Oct 2008
BEL,2008-11,91.2,Nov 2008
BEL,2008-12,90.8,Dec 2008
BEL,2009-01,91.3,Jan 2009
BEL,2009-02,92.2,Feb 2009
BEL,2009-03,92.1,Mar 2009
BEL,2009-04,92,Apr 2009
BEL,2009-05,91.8,May 2009
BEL,2009-06,92.2,Jun 2009
BEL,2009-07,92.3,Jul 2009
BEL,2009-08,92,Aug 2009
BEL,2009-09,91.9,Sep 2009
BEL,2009-10,91.8,Oct 2009
BEL,2009-11,91.9,Nov 2009
BEL,2009-12,92.1,Dec 2009
BEL,2010-01,92,Jan 2010
BEL,2010-02,91.9,Feb 2010
BEL,2010-03,91.8,Mar 2010
BEL,2010-04,91.8,Apr 2010
BEL,2010-05,92.1,May 2010
BEL,2010-06,92.4,Jun 2010
BEL,2010-07,93.5,Jul 2010
BEL,2010-08,93.6,Aug 2010
BEL,2010-09,93.7,Sep 2010
BEL,2010-10,94,Oct 2010
