location,time,ppi_tot_manufact,date
EST,2007-06,88.14796,Jun 2007
EST,2007-07,88.61683,Jul 2007
EST,2007-08,89.0857,Aug 2007
EST,2007-09,90.02345,Sep 2007
EST,2007-10,90.64861,Oct 2007
EST,2007-11,90.80489,Nov 2007
EST,2007-12,91.27377,Dec 2007
EST,2008-01,92.36781,Jan 2008
EST,2008-02,92.99297,Feb 2008
EST,2008-03,93.07111,Mar 2008
EST,2008-04,93.38369,Apr 2008
EST,2008-05,93.61813,May 2008
EST,2008-06,93.93071,Jun 2008
EST,2008-07,94.32144,Jul 2008
EST,2008-08,94.55588,Aug 2008
EST,2008-09,94.47773,Sep 2008
EST,2008-10,94.39958,Oct 2008
EST,2008-11,94.24329,Nov 2008
EST,2008-12,93.77442,Dec 2008
EST,2009-01,92.36781,Jan 2009
EST,2009-02,92.13337,Feb 2009
EST,2009-03,91.58635,Mar 2009
EST,2009-04,91.35191,Apr 2009
EST,2009-05,90.96119,May 2009
EST,2009-06,90.80489,Jun 2009
EST,2009-07,91.35191,Jul 2009
EST,2009-08,91.5082,Aug 2009
EST,2009-09,91.58635,Sep 2009
EST,2009-10,91.6645,Oct 2009
EST,2009-11,91.6645,Nov 2009
EST,2009-12,91.6645,Dec 2009
EST,2010-01,92.21151,Jan 2010
EST,2010-02,92.75853,Feb 2010
EST,2010-03,92.91482,Mar 2010
EST,2010-04,93.77442,Apr 2010
EST,2010-05,94.71217,May 2010
EST,2010-06,94.55588,Jun 2010
EST,2010-07,95.02475,Jul 2010
EST,2010-08,95.88435,Aug 2010
EST,2010-09,96.27507,Sep 2010
EST,2010-10,96.58765,Oct 2010
EST,2010-11,97.05653,Nov 2010
EST,2010-12,97.05653,Dec 2010
EST,2011-01,97.68169,Jan 2011
EST,2011-02,97.75983,Feb 2011
EST,2011-03,98.22871,Mar 2011
EST,2011-04,99.2446,Apr 2011
EST,2011-05,99.71347,May 2011
EST,2011-06,100.1823,Jun 2011
EST,2011-07,100.4168,Jul 2011
EST,2011-08,100.1823,Aug 2011
EST,2011-09,100.026,Sep 2011
EST,2011-10,99.94791,Oct 2011
EST,2011-11,100.026,Nov 2011
EST,2011-12,99.94791,Dec 2011
EST,2012-01,100.4949,Jan 2012
EST,2012-02,100.9638,Feb 2012
EST,2012-03,101.0419,Mar 2012
EST,2012-04,101.3545,Apr 2012
EST,2012-05,101.2764,May 2012
EST,2012-06,101.1982,Jun 2012
EST,2012-07,101.3545,Jul 2012
EST,2012-08,101.9797,Aug 2012
EST,2012-09,101.7452,Sep 2012
EST,2012-10,101.6671,Oct 2012
EST,2012-11,101.9797,Nov 2012
EST,2012-12,101.9015,Dec 2012
EST,2013-01,102.136,Jan 2013
EST,2013-02,102.5267,Feb 2013
EST,2013-03,102.683,Mar 2013
EST,2013-04,102.4486,Apr 2013
EST,2013-05,102.9174,May 2013
EST,2013-06,102.7611,Jun 2013
EST,2013-07,102.7611,Jul 2013
EST,2013-08,102.5267,Aug 2013
EST,2013-09,103.3863,Sep 2013
EST,2013-10,102.5267,Oct 2013
EST,2013-11,102.8393,Nov 2013
EST,2013-12,102.2923,Dec 2013
EST,2014-01,102.3704,Jan 2014
EST,2014-02,102.7611,Feb 2014
EST,2014-03,101.9797,Mar 2014
EST,2014-04,102.136,Apr 2014
EST,2014-05,102.3704,May 2014
EST,2014-06,102.3704,Jun 2014
EST,2014-07,102.3704,Jul 2014
EST,2014-08,102.3704,Aug 2014
EST,2014-09,101.9015,Sep 2014
EST,2014-10,101.4327,Oct 2014
EST,2014-11,100.9638,Nov 2014
EST,2014-12,100.4168,Dec 2014
EST,2015-01,100.4949,Jan 2015
EST,2015-02,100.4168,Feb 2015
EST,2015-03,100.9638,Mar 2015
EST,2015-04,100.1823,Apr 2015
EST,2015-05,100.3386,May 2015
EST,2015-06,100.1042,Jun 2015
EST,2015-07,99.79161,Jul 2015
EST,2015-08,99.86976,Aug 2015
EST,2015-09,99.94791,Sep 2015
EST,2015-10,99.40089,Oct 2015
EST,2015-11,99.47903,Nov 2015
EST,2015-12,99.01016,Dec 2015
EST,2016-01,99.55717,Jan 2016
EST,2016-02,98.93201,Feb 2016
EST,2016-03,99.63532,Mar 2016
EST,2016-04,99.40089,Apr 2016
EST,2016-05,99.0883,May 2016
EST,2016-06,99.01016,Jun 2016
EST,2016-07,99.86976,Jul 2016
EST,2016-08,100.1042,Aug 2016
EST,2016-09,100.1042,Sep 2016
EST,2016-10,100.6512,Oct 2016
EST,2016-11,100.9638,Nov 2016
EST,2016-12,101.6671,Dec 2016
EST,2017-01,102.8393,Jan 2017
EST,2017-02,102.683,Feb 2017
EST,2017-03,103.0737,Mar 2017
EST,2017-04,103.3082,Apr 2017
EST,2017-05,103.6989,May 2017
EST,2017-06,103.4644,Jun 2017
EST,2017-07,103.5426,Jul 2017
EST,2017-08,104.324,Aug 2017
EST,2017-09,104.324,Sep 2017
EST,2017-10,105.1836,Oct 2017
EST,2017-11,105.4181,Nov 2017
EST,2017-12,104.8711,Dec 2017
EST,2018-01,106.434,Jan 2018
EST,2018-02,104.7148,Feb 2018
EST,2018-03,104.6366,Mar 2018
EST,2018-04,104.8711,Apr 2018
EST,2018-05,105.1836,May 2018
EST,2018-06,104.7929,Jun 2018
EST,2018-07,104.7148,Jul 2018
EST,2018-08,105.7307,Aug 2018
EST,2018-09,105.7307,Sep 2018
EST,2018-10,106.5903,Oct 2018
EST,2018-11,104.6366,Nov 2018
EST,2018-12,103.8552,Dec 2018
EST,2019-01,104.1678,Jan 2019
EST,2019-02,104.2459,Feb 2019
EST,2019-03,104.7148,Mar 2019
EST,2019-04,105.4181,Apr 2019
EST,2019-05,105.1055,May 2019
EST,2019-06,105.1055,Jun 2019
EST,2019-07,104.7148,Jul 2019
EST,2019-08,104.4803,Aug 2019
EST,2019-09,104.324,Sep 2019
EST,2019-10,103.9333,Oct 2019
EST,2019-11,104.0896,Nov 2019
EST,2019-12,103.7078,Dec 2019
EST,2020-01,103.6207,Jan 2020
EST,2020-02,103.1519,Feb 2020
EST,2020-03,102.4486,Mar 2020
EST,2020-04,102.4486,Apr 2020
EST,2020-05,102.2923,May 2020
EST,2020-06,102.8393,Jun 2020
EST,2020-07,102.6048,Jul 2020
EST,2020-08,102.5267,Aug 2020
EST,2020-09,102.2923,Sep 2020
EST,2020-10,102.4486,Oct 2020
EST,2020-11,103.23,Nov 2020
EST,2020-12,103.6207,Dec 2020
EST,2021-01,104.0115,Jan 2021
EST,2021-02,104.8711,Feb 2021
EST,2021-03,105.7307,Mar 2021
EST,2021-04,107.528,Apr 2021
EST,2021-05,109.1691,May 2021
EST,2021-06,110.732,Jun 2021
EST,2021-07,114.6392,Jul 2021
EST,2021-08,116.5929,Aug 2021
EST,2021-09,117.6869,Sep 2021
EST,2021-10,118.3902,Oct 2021
EST,2021-11,119.0935,Nov 2021
EST,2021-12,119.1717,Dec 2021
EST,2022-01,122.9226,Jan 2022
EST,2022-02,123.9385,Feb 2022
EST,2022-03,127.2206,Mar 2022
EST,2022-04,131.6749,Apr 2022
EST,2022-05,135.2696,May 2022
EST,2022-06,138.3173,Jun 2022
EST,2022-07,138.0047,Jul 2022
EST,2022-08,138.3173,Aug 2022
EST,2022-09,138.0828,Sep 2022
EST,2022-10,138.6299,Oct 2022
EST,2022-11,138.5517,Nov 2022
EST,2022-12,138.708,Dec 2022
SVN,1998-01,65.70013,Jan 1998
SVN,1998-02,65.78691,Feb 1998
SVN,1998-03,65.96049,Mar 1998
SVN,1998-04,65.70013,Apr 1998
SVN,1998-05,65.35297,May 1998
SVN,1998-06,65.96049,Jun 1998
SVN,1998-07,66.13407,Jul 1998
SVN,1998-08,66.22086,Aug 1998
SVN,1998-09,66.22086,Sep 1998
SVN,1998-10,66.04729,Oct 1998
SVN,1998-11,66.30766,Nov 1998
SVN,1998-12,66.48123,Dec 1998
SVN,1999-01,66.74161,Jan 1999
SVN,1999-02,67.00198,Feb 1999
SVN,1999-03,67.26234,Mar 1999
SVN,1999-04,67.26234,Apr 1999
SVN,1999-05,67.78309,May 1999
SVN,1999-06,68.39062,Jun 1999
SVN,1999-07,68.91136,Jul 1999
SVN,1999-08,68.99815,Aug 1999
SVN,1999-09,69.60568,Sep 1999
SVN,1999-10,69.60568,Oct 1999
SVN,1999-11,69.69247,Nov 1999
SVN,1999-12,69.86605,Dec 1999
SVN,2000-01,70.3,Jan 2000
SVN,2000-02,71.1,Feb 2000
SVN,2000-03,71.8,Mar 2000
SVN,2000-04,72.2,Apr 2000
SVN,2000-05,72.8,May 2000
SVN,2000-06,73,Jun 2000
SVN,2000-07,73.7,Jul 2000
SVN,2000-08,74.6,Aug 2000
SVN,2000-09,75.3,Sep 2000
SVN,2000-10,75.8,Oct 2000
SVN,2000-11,75.9,Nov 2000
SVN,2000-12,75.8,Dec 2000
SVN,2001-01,76.74,Jan 2001
SVN,2001-02,77.46,Feb 2001
SVN,2001-03,77.83,Mar 2001
SVN,2001-04,78.45,Apr 2001
SVN,2001-05,78.84,May 2001
SVN,2001-06,79.3,Jun 2001
SVN,2001-07,79.69,Jul 2001
SVN,2001-08,79.78,Aug 2001
SVN,2001-09,80.05,Sep 2001
SVN,2001-10,79.96,Oct 2001
SVN,2001-11,80.09,Nov 2001
SVN,2001-12,80.23,Dec 2001
SVN,2002-01,80.36,Jan 2002
SVN,2002-02,80.96,Feb 2002
SVN,2002-03,81.36,Mar 2002
SVN,2002-04,81.54,Apr 2002
SVN,2002-05,81.54,May 2002
SVN,2002-06,81.71,Jun 2002
SVN,2002-07,81.72,Jul 2002
SVN,2002-08,81.91,Aug 2002
SVN,2002-09,82.32,Sep 2002
SVN,2002-10,82.51,Oct 2002
SVN,2002-11,82.78,Nov 2002
SVN,2002-12,82.87,Dec 2002
SVN,2003-01,82.85,Jan 2003
SVN,2003-02,82.31,Feb 2003
SVN,2003-03,82.56,Mar 2003
SVN,2003-04,82.74,Apr 2003
SVN,2003-05,82.85,May 2003
SVN,2003-06,82.65,Jun 2003
SVN,2003-07,82.78,Jul 2003
SVN,2003-08,82.92,Aug 2003
SVN,2003-09,83.2,Sep 2003
SVN,2003-10,83.08,Oct 2003
SVN,2003-11,83.1,Nov 2003
SVN,2003-12,83.21,Dec 2003
SVN,2004-01,83.45,Jan 2004
SVN,2004-02,83.58,Feb 2004
SVN,2004-03,83.98,Mar 2004
SVN,2004-04,84.11,Apr 2004
SVN,2004-05,84.76,May 2004
SVN,2004-06,84.85,Jun 2004
SVN,2004-07,85.01,Jul 2004
SVN,2004-08,85.24,Aug 2004
SVN,2004-09,85.73,Sep 2004
SVN,2004-10,85.72,Oct 2004
SVN,2004-11,85.64,Nov 2004
SVN,2004-12,85.58,Dec 2004
SVN,2005-01,86.03,Jan 2005
SVN,2005-02,86.26,Feb 2005
SVN,2005-03,86.22,Mar 2005
SVN,2005-04,86.48,Apr 2005
SVN,2005-05,86.34,May 2005
SVN,2005-06,86.41,Jun 2005
SVN,2005-07,86.4,Jul 2005
SVN,2005-08,86.52,Aug 2005
SVN,2005-09,86.77,Sep 2005
SVN,2005-10,86.9,Oct 2005
SVN,2005-11,86.97,Nov 2005
SVN,2005-12,87,Dec 2005
SVN,2006-01,87.04,Jan 2006
SVN,2006-02,87.32,Feb 2006
SVN,2006-03,87.57,Mar 2006
SVN,2006-04,87.67,Apr 2006
SVN,2006-05,87.86,May 2006
SVN,2006-06,88.22,Jun 2006
SVN,2006-07,88.39,Jul 2006
SVN,2006-08,88.52,Aug 2006
SVN,2006-09,89.13,Sep 2006
SVN,2006-10,89.59,Oct 2006
SVN,2006-11,89.95,Nov 2006
SVN,2006-12,90.2,Dec 2006
SVN,2007-01,90.77,Jan 2007
SVN,2007-02,90.91,Feb 2007
SVN,2007-03,91.1,Mar 2007
SVN,2007-04,91.32,Apr 2007
SVN,2007-05,91.56,May 2007
SVN,2007-06,91.8,Jun 2007
SVN,2007-07,91.68,Jul 2007
SVN,2007-08,91.7,Aug 2007
SVN,2007-09,91.99,Sep 2007
SVN,2007-10,92.14,Oct 2007
SVN,2007-11,92.3,Nov 2007
SVN,2007-12,92.5,Dec 2007
SVN,2008-01,93.09,Jan 2008
SVN,2008-02,93.64,Feb 2008
SVN,2008-03,93.76,Mar 2008
SVN,2008-04,94.06,Apr 2008
SVN,2008-05,94.53,May 2008
SVN,2008-06,95.64,Jun 2008
SVN,2008-07,96.08,Jul 2008
SVN,2008-08,96.49,Aug 2008
SVN,2008-09,96.27,Sep 2008
SVN,2008-10,95.73,Oct 2008
SVN,2008-11,94.99,Nov 2008
SVN,2008-12,94.06,Dec 2008
SVN,2009-01,94.23,Jan 2009
SVN,2009-02,94.17,Feb 2009
SVN,2009-03,93.37,Mar 2009
SVN,2009-04,92.83,Apr 2009
SVN,2009-05,92.18,May 2009
SVN,2009-06,92.47,Jun 2009
SVN,2009-07,92.23,Jul 2009
SVN,2009-08,92.42,Aug 2009
SVN,2009-09,92.77,Sep 2009
SVN,2009-10,92.78,Oct 2009
SVN,2009-11,92.44,Nov 2009
SVN,2009-12,92.27,Dec 2009
SVN,2010-01,92.33,Jan 2010
SVN,2010-02,92.71,Feb 2010
SVN,2010-03,93.05,Mar 2010
SVN,2010-04,93.79,Apr 2010
SVN,2010-05,95.01,May 2010
SVN,2010-06,95.33,Jun 2010
SVN,2010-07,95.55,Jul 2010
SVN,2010-08,95.78,Aug 2010
SVN,2010-09,95.82,Sep 2010
SVN,2010-10,96.06,Oct 2010
SVN,2010-11,96.28,Nov 2010
SVN,2010-12,96.42,Dec 2010
SVN,2011-01,97.5,Jan 2011
SVN,2011-02,98.49,Feb 2011
SVN,2011-03,98.95,Mar 2011
SVN,2011-04,99.31,Apr 2011
SVN,2011-05,99.2,May 2011
SVN,2011-06,99.7,Jun 2011
SVN,2011-07,99.6,Jul 2011
SVN,2011-08,99.87,Aug 2011
SVN,2011-09,99.8,Sep 2011
SVN,2011-10,99.69,Oct 2011
SVN,2011-11,99.82,Nov 2011
SVN,2011-12,99.92,Dec 2011
SVN,2012-01,99.86,Jan 2012
SVN,2012-02,99.34,Feb 2012
SVN,2012-03,99.72,Mar 2012
SVN,2012-04,100.1,Apr 2012
SVN,2012-05,100.28,May 2012
SVN,2012-06,100.38,Jun 2012
SVN,2012-07,100.4,Jul 2012
SVN,2012-08,100.31,Aug 2012
SVN,2012-09,100.58,Sep 2012
SVN,2012-10,100.53,Oct 2012
SVN,2012-11,100.58,Nov 2012
SVN,2012-12,100.36,Dec 2012
SVN,2013-01,100.38,Jan 2013
SVN,2013-02,100.56,Feb 2013
SVN,2013-03,100.54,Mar 2013
SVN,2013-04,100.64,Apr 2013
SVN,2013-05,100.52,May 2013
SVN,2013-06,100.32,Jun 2013
SVN,2013-07,100.14,Jul 2013
SVN,2013-08,100.34,Aug 2013
SVN,2013-09,100.19,Sep 2013
SVN,2013-10,100.04,Oct 2013
SVN,2013-11,99.85,Nov 2013
SVN,2013-12,99.89,Dec 2013
SVN,2014-01,99.88,Jan 2014
SVN,2014-02,99.76,Feb 2014
SVN,2014-03,99.99,Mar 2014
SVN,2014-04,99.64,Apr 2014
SVN,2014-05,99.75,May 2014
SVN,2014-06,99.78,Jun 2014
SVN,2014-07,99.88,Jul 2014
SVN,2014-08,100.06,Aug 2014
SVN,2014-09,100.3,Sep 2014
SVN,2014-10,100.42,Oct 2014
SVN,2014-11,100.18,Nov 2014
SVN,2014-12,100.06,Dec 2014
SVN,2015-01,100.12,Jan 2015
SVN,2015-02,100.12,Feb 2015
SVN,2015-03,100.59,Mar 2015
SVN,2015-04,100.83,Apr 2015
SVN,2015-05,100.69,May 2015
SVN,2015-06,100.49,Jun 2015
SVN,2015-07,100.3,Jul 2015
SVN,2015-08,99.93,Aug 2015
SVN,2015-09,99.48,Sep 2015
SVN,2015-10,99.51,Oct 2015
SVN,2015-11,99.1,Nov 2015
SVN,2015-12,98.84,Dec 2015
SVN,2016-01,98.62,Jan 2016
SVN,2016-02,98.53,Feb 2016
SVN,2016-03,98.46,Mar 2016
SVN,2016-04,98.36,Apr 2016
SVN,2016-05,98.51,May 2016
SVN,2016-06,98.6,Jun 2016
SVN,2016-07,98.62,Jul 2016
SVN,2016-08,98.63,Aug 2016
SVN,2016-09,98.79,Sep 2016
SVN,2016-10,99.06,Oct 2016
SVN,2016-11,99.1,Nov 2016
SVN,2016-12,99.51,Dec 2016
SVN,2017-01,100.11,Jan 2017
SVN,2017-02,100.57,Feb 2017
SVN,2017-03,100.62,Mar 2017
SVN,2017-04,100.87,Apr 2017
SVN,2017-05,101.12,May 2017
SVN,2017-06,101.03,Jun 2017
SVN,2017-07,101.18,Jul 2017
SVN,2017-08,101.22,Aug 2017
SVN,2017-09,101.34,Sep 2017
SVN,2017-10,101.6,Oct 2017
SVN,2017-11,101.85,Nov 2017
SVN,2017-12,102.03,Dec 2017
SVN,2018-01,102.61,Jan 2018
SVN,2018-02,102.67,Feb 2018
SVN,2018-03,102.77,Mar 2018
SVN,2018-04,102.75,Apr 2018
SVN,2018-05,102.98,May 2018
SVN,2018-06,103.32,Jun 2018
SVN,2018-07,103.54,Jul 2018
SVN,2018-08,103.7,Aug 2018
SVN,2018-09,103.52,Sep 2018
SVN,2018-10,103.37,Oct 2018
SVN,2018-11,103.24,Nov 2018
SVN,2018-12,103.27,Dec 2018
SVN,2019-01,103.58,Jan 2019
SVN,2019-02,103.49,Feb 2019
SVN,2019-03,103.46,Mar 2019
SVN,2019-04,103.28,Apr 2019
SVN,2019-05,103.31,May 2019
SVN,2019-06,103.19,Jun 2019
SVN,2019-07,103.09,Jul 2019
SVN,2019-08,103.22,Aug 2019
SVN,2019-09,103.23,Sep 2019
SVN,2019-10,102.9,Oct 2019
SVN,2019-11,103.05,Nov 2019
SVN,2019-12,103.24,Dec 2019
SVN,2020-01,103.22,Jan 2020
SVN,2020-02,103.15,Feb 2020
SVN,2020-03,102.64,Mar 2020
SVN,2020-04,102.89,Apr 2020
SVN,2020-05,102.66,May 2020
SVN,2020-06,102.31,Jun 2020
SVN,2020-07,102.59,Jul 2020
SVN,2020-08,102.69,Aug 2020
SVN,2020-09,102.61,Sep 2020
SVN,2020-10,102.65,Oct 2020
SVN,2020-11,102.89,Nov 2020
SVN,2020-12,102.83,Dec 2020
SVN,2021-01,103.52,Jan 2021
SVN,2021-02,104.33,Feb 2021
SVN,2021-03,104.51,Mar 2021
SVN,2021-04,105.23,Apr 2021
SVN,2021-05,106.17,May 2021
SVN,2021-06,107.59,Jun 2021
SVN,2021-07,109.33,Jul 2021
SVN,2021-08,110.98,Aug 2021
SVN,2021-09,111.89,Sep 2021
SVN,2021-10,112.47,Oct 2021
SVN,2021-11,113.41,Nov 2021
SVN,2021-12,114.03,Dec 2021
SVN,2022-01,116.42,Jan 2022
SVN,2022-02,119.47,Feb 2022
SVN,2022-03,121.36,Mar 2022
SVN,2022-04,124.58,Apr 2022
SVN,2022-05,127.26,May 2022
SVN,2022-06,128.58,Jun 2022
SVN,2022-07,129.22,Jul 2022
SVN,2022-08,130.25,Aug 2022
SVN,2022-09,131.28,Sep 2022
SVN,2022-10,131.36,Oct 2022
SVN,2022-11,132.4,Nov 2022
SVN,2022-12,132.64,Dec 2022
LVA,1998-01,58.0635,Jan 1998
LVA,1998-02,58.0635,Feb 1998
LVA,1998-03,57.89158,Mar 1998
LVA,1998-04,57.94587,Apr 1998
LVA,1998-05,58.33495,May 1998
LVA,1998-06,58.17208,Jun 1998
LVA,1998-07,58.17208,Jul 1998
LVA,1998-08,58.22637,Aug 1998
LVA,1998-09,57.89158,Sep 1998
LVA,1998-10,57.56584,Oct 1998
LVA,1998-11,56.85102,Nov 1998
LVA,1998-12,55.74711,Dec 1998
LVA,1999-01,55.31279,Jan 1999
LVA,1999-02,54.86942,Feb 1999
LVA,1999-03,54.65226,Mar 1999
LVA,1999-04,54.65226,Apr 1999
LVA,1999-05,54.48939,May 1999
LVA,1999-06,54.20889,Jun 1999
LVA,1999-07,54.48939,Jul 1999
LVA,1999-08,54.48939,Aug 1999
LVA,1999-09,54.86942,Sep 1999
LVA,1999-10,54.92371,Oct 1999
LVA,1999-11,54.76084,Nov 1999
LVA,1999-12,54.86942,Dec 1999
LVA,2000-01,56.1,Jan 2000
LVA,2000-02,56.2,Feb 2000
LVA,2000-03,56.1,Mar 2000
LVA,2000-04,56.1,Apr 2000
LVA,2000-05,55.7,May 2000
LVA,2000-06,55.9,Jun 2000
LVA,2000-07,55.8,Jul 2000
LVA,2000-08,55.7,Aug 2000
LVA,2000-09,55.7,Sep 2000
LVA,2000-10,55.8,Oct 2000
LVA,2000-11,56,Nov 2000
LVA,2000-12,56.1,Dec 2000
LVA,2001-01,56.2,Jan 2001
LVA,2001-02,56.3,Feb 2001
LVA,2001-03,56.3,Mar 2001
LVA,2001-04,56.3,Apr 2001
LVA,2001-05,56.7,May 2001
LVA,2001-06,56.4,Jun 2001
LVA,2001-07,56.6,Jul 2001
LVA,2001-08,56.7,Aug 2001
LVA,2001-09,56.8,Sep 2001
LVA,2001-10,56.7,Oct 2001
LVA,2001-11,56.8,Nov 2001
LVA,2001-12,56.7,Dec 2001
LVA,2002-01,57,Jan 2002
LVA,2002-02,56.5,Feb 2002
LVA,2002-03,56.5,Mar 2002
LVA,2002-04,56.5,Apr 2002
LVA,2002-05,56.8,May 2002
LVA,2002-06,56.4,Jun 2002
LVA,2002-07,56.5,Jul 2002
LVA,2002-08,56.7,Aug 2002
LVA,2002-09,56.9,Sep 2002
LVA,2002-10,57,Oct 2002
LVA,2002-11,57.1,Nov 2002
LVA,2002-12,57.1,Dec 2002
LVA,2003-01,57.8,Jan 2003
LVA,2003-02,58.1,Feb 2003
LVA,2003-03,58.6,Mar 2003
LVA,2003-04,58.6,Apr 2003
LVA,2003-05,58.7,May 2003
LVA,2003-06,59.6,Jun 2003
LVA,2003-07,58.9,Jul 2003
LVA,2003-08,58.5,Aug 2003
LVA,2003-09,58.6,Sep 2003
LVA,2003-10,59.2,Oct 2003
LVA,2003-11,59.5,Nov 2003
LVA,2003-12,59.4,Dec 2003
LVA,2004-01,60.2,Jan 2004
LVA,2004-02,60.8,Feb 2004
LVA,2004-03,61,Mar 2004
LVA,2004-04,61.9,Apr 2004
LVA,2004-05,62.4,May 2004
LVA,2004-06,63.9,Jun 2004
LVA,2004-07,64.1,Jul 2004
LVA,2004-08,64.5,Aug 2004
LVA,2004-09,64.7,Sep 2004
LVA,2004-10,65.2,Oct 2004
LVA,2004-11,66,Nov 2004
LVA,2004-12,66.3,Dec 2004
LVA,2005-01,67.2,Jan 2005
LVA,2005-02,67.7,Feb 2005
LVA,2005-03,68.2,Mar 2005
LVA,2005-04,68.2,Apr 2005
LVA,2005-05,68.5,May 2005
LVA,2005-06,69.2,Jun 2005
LVA,2005-07,68.7,Jul 2005
LVA,2005-08,69.4,Aug 2005
LVA,2005-09,69.6,Sep 2005
LVA,2005-10,70.5,Oct 2005
LVA,2005-11,71.1,Nov 2005
LVA,2005-12,71.5,Dec 2005
LVA,2006-01,72.2,Jan 2006
LVA,2006-02,72.6,Feb 2006
LVA,2006-03,73.4,Mar 2006
LVA,2006-04,73.5,Apr 2006
LVA,2006-05,74.4,May 2006
LVA,2006-06,74.8,Jun 2006
LVA,2006-07,75.5,Jul 2006
LVA,2006-08,76.2,Aug 2006
LVA,2006-09,77.1,Sep 2006
LVA,2006-10,78.7,Oct 2006
LVA,2006-11,79.8,Nov 2006
LVA,2006-12,80.4,Dec 2006
LVA,2007-01,82.7,Jan 2007
LVA,2007-02,83.5,Feb 2007
LVA,2007-03,84.7,Mar 2007
LVA,2007-04,86.4,Apr 2007
LVA,2007-05,87.4,May 2007
LVA,2007-06,87.7,Jun 2007
LVA,2007-07,88.4,Jul 2007
LVA,2007-08,88.6,Aug 2007
LVA,2007-09,88.5,Sep 2007
LVA,2007-10,90.1,Oct 2007
LVA,2007-11,90,Nov 2007
LVA,2007-12,89.7,Dec 2007
LVA,2008-01,91.9,Jan 2008
LVA,2008-02,93.1,Feb 2008
LVA,2008-03,93.4,Mar 2008
LVA,2008-04,93.9,Apr 2008
LVA,2008-05,94.7,May 2008
LVA,2008-06,96.1,Jun 2008
LVA,2008-07,96.6,Jul 2008
LVA,2008-08,98.1,Aug 2008
LVA,2008-09,97,Sep 2008
LVA,2008-10,94.7,Oct 2008
LVA,2008-11,93.1,Nov 2008
LVA,2008-12,92.1,Dec 2008
LVA,2009-01,91.7,Jan 2009
LVA,2009-02,89.8,Feb 2009
LVA,2009-03,88.2,Mar 2009
LVA,2009-04,87.2,Apr 2009
LVA,2009-05,87.2,May 2009
LVA,2009-06,86.3,Jun 2009
LVA,2009-07,86.3,Jul 2009
LVA,2009-08,86.3,Aug 2009
LVA,2009-09,86.6,Sep 2009
LVA,2009-10,87.5,Oct 2009
LVA,2009-11,86.1,Nov 2009
LVA,2009-12,86.5,Dec 2009
LVA,2010-01,87.5,Jan 2010
LVA,2010-02,87.6,Feb 2010
LVA,2010-03,88.5,Mar 2010
LVA,2010-04,89.1,Apr 2010
LVA,2010-05,90.8,May 2010
LVA,2010-06,91,Jun 2010
LVA,2010-07,90.9,Jul 2010
LVA,2010-08,91.6,Aug 2010
LVA,2010-09,92.5,Sep 2010
LVA,2010-10,92.8,Oct 2010
LVA,2010-11,92.7,Nov 2010
LVA,2010-12,92.8,Dec 2010
LVA,2011-01,93.8,Jan 2011
LVA,2011-02,94.9,Feb 2011
LVA,2011-03,96.1,Mar 2011
LVA,2011-04,96.8,Apr 2011
LVA,2011-05,97,May 2011
LVA,2011-06,96.9,Jun 2011
LVA,2011-07,97.9,Jul 2011
LVA,2011-08,97.9,Aug 2011
LVA,2011-09,97.5,Sep 2011
LVA,2011-10,97.9,Oct 2011
LVA,2011-11,97.4,Nov 2011
LVA,2011-12,97.4,Dec 2011
LVA,2012-01,97.9,Jan 2012
LVA,2012-02,97.8,Feb 2012
LVA,2012-03,97.5,Mar 2012
LVA,2012-04,98.6,Apr 2012
LVA,2012-05,98.2,May 2012
LVA,2012-06,98.5,Jun 2012
LVA,2012-07,98.5,Jul 2012
LVA,2012-08,98.5,Aug 2012
LVA,2012-09,98.8,Sep 2012
LVA,2012-10,99.3,Oct 2012
LVA,2012-11,99.5,Nov 2012
LVA,2012-12,99.4,Dec 2012
LVA,2013-01,100,Jan 2013
LVA,2013-02,100.2,Feb 2013
LVA,2013-03,100.5,Mar 2013
LVA,2013-04,100.5,Apr 2013
LVA,2013-05,101.1,May 2013
LVA,2013-06,100.8,Jun 2013
LVA,2013-07,100.6,Jul 2013
LVA,2013-08,100.5,Aug 2013
LVA,2013-09,100.7,Sep 2013
LVA,2013-10,100.7,Oct 2013
LVA,2013-11,100.6,Nov 2013
LVA,2013-12,100.8,Dec 2013
LVA,2014-01,101.1,Jan 2014
LVA,2014-02,101.2,Feb 2014
LVA,2014-03,101.1,Mar 2014
LVA,2014-04,101.1,Apr 2014
LVA,2014-05,101.1,May 2014
LVA,2014-06,101.4,Jun 2014
LVA,2014-07,101.2,Jul 2014
LVA,2014-08,101.1,Aug 2014
LVA,2014-09,100.8,Sep 2014
LVA,2014-10,100.5,Oct 2014
LVA,2014-11,100.7,Nov 2014
LVA,2014-12,100.3,Dec 2014
LVA,2015-01,100.3,Jan 2015
LVA,2015-02,100.4,Feb 2015
LVA,2015-03,100.8,Mar 2015
LVA,2015-04,100.4,Apr 2015
LVA,2015-05,100.3,May 2015
LVA,2015-06,100.5,Jun 2015
LVA,2015-07,100.3,Jul 2015
LVA,2015-08,99.7,Aug 2015
LVA,2015-09,99.5,Sep 2015
LVA,2015-10,99.1,Oct 2015
LVA,2015-11,99.4,Nov 2015
LVA,2015-12,99.1,Dec 2015
LVA,2016-01,99,Jan 2016
