location,time,ppi_tot_int,date
GRC,2009-09,95.1,Sep 2009
GRC,2009-10,95.2,Oct 2009
GRC,2009-11,95.2,Nov 2009
GRC,2009-12,95.8,Dec 2009
GRC,2010-01,95.4,Jan 2010
GRC,2010-02,95.7,Feb 2010
GRC,2010-03,96.3,Mar 2010
GRC,2010-04,96.7,Apr 2010
GRC,2010-05,96.8,May 2010
GRC,2010-06,97,Jun 2010
GRC,2010-07,97.2,Jul 2010
GRC,2010-08,97.7,Aug 2010
GRC,2010-09,98.4,Sep 2010
GRC,2010-10,98.8,Oct 2010
GRC,2010-11,99.3,Nov 2010
GRC,2010-12,100.2,Dec 2010
GRC,2011-01,101.3,Jan 2011
GRC,2011-02,102.1,Feb 2011
GRC,2011-03,102.5,Mar 2011
GRC,2011-04,102.3,Apr 2011
GRC,2011-05,102.3,May 2011
GRC,2011-06,102.6,Jun 2011
GRC,2011-07,103,Jul 2011
GRC,2011-08,102.6,Aug 2011
GRC,2011-09,102.1,Sep 2011
GRC,2011-10,102.2,Oct 2011
GRC,2011-11,102.2,Nov 2011
GRC,2011-12,102.4,Dec 2011
GRC,2012-01,103.2,Jan 2012
GRC,2012-02,103.1,Feb 2012
GRC,2012-03,103,Mar 2012
GRC,2012-04,103.2,Apr 2012
GRC,2012-05,103.2,May 2012
GRC,2012-06,102.9,Jun 2012
GRC,2012-07,103.1,Jul 2012
GRC,2012-08,103.2,Aug 2012
GRC,2012-09,103.3,Sep 2012
GRC,2012-10,103,Oct 2012
GRC,2012-11,103.1,Nov 2012
GRC,2012-12,102.8,Dec 2012
GRC,2013-01,103,Jan 2013
GRC,2013-02,102.8,Feb 2013
GRC,2013-03,102.4,Mar 2013
GRC,2013-04,102,Apr 2013
GRC,2013-05,101.9,May 2013
GRC,2013-06,101.5,Jun 2013
GRC,2013-07,101.5,Jul 2013
GRC,2013-08,101.6,Aug 2013
GRC,2013-09,101.5,Sep 2013
GRC,2013-10,100.8,Oct 2013
GRC,2013-11,100.6,Nov 2013
GRC,2013-12,100.6,Dec 2013
GRC,2014-01,100.3,Jan 2014
GRC,2014-02,100.2,Feb 2014
GRC,2014-03,99.8,Mar 2014
GRC,2014-04,99.5,Apr 2014
GRC,2014-05,99.6,May 2014
GRC,2014-06,99.9,Jun 2014
GRC,2014-07,99.9,Jul 2014
GRC,2014-08,100,Aug 2014
GRC,2014-09,100.1,Sep 2014
GRC,2014-10,100.2,Oct 2014
GRC,2014-11,100,Nov 2014
GRC,2014-12,99.7,Dec 2014
GRC,2015-01,100.1,Jan 2015
GRC,2015-02,100.9,Feb 2015
GRC,2015-03,100.9,Mar 2015
GRC,2015-04,101.1,Apr 2015
GRC,2015-05,100.9,May 2015
GRC,2015-06,100.5,Jun 2015
GRC,2015-07,100.3,Jul 2015
GRC,2015-08,99.9,Aug 2015
GRC,2015-09,99.7,Sep 2015
GRC,2015-10,99.1,Oct 2015
GRC,2015-11,98.4,Nov 2015
GRC,2015-12,98.2,Dec 2015
GRC,2016-01,97.6,Jan 2016
GRC,2016-02,97.3,Feb 2016
GRC,2016-03,97.4,Mar 2016
GRC,2016-04,97.5,Apr 2016
GRC,2016-05,97.5,May 2016
GRC,2016-06,97.5,Jun 2016
GRC,2016-07,97.1,Jul 2016
GRC,2016-08,97.2,Aug 2016
GRC,2016-09,96.9,Sep 2016
GRC,2016-10,96.9,Oct 2016
GRC,2016-11,97.7,Nov 2016
GRC,2016-12,98.1,Dec 2016
GRC,2017-01,98.4,Jan 2017
GRC,2017-02,99.1,Feb 2017
GRC,2017-03,99,Mar 2017
GRC,2017-04,99,Apr 2017
GRC,2017-05,98.9,May 2017
GRC,2017-06,98.6,Jun 2017
GRC,2017-07,99,Jul 2017
GRC,2017-08,99.5,Aug 2017
GRC,2017-09,99.7,Sep 2017
GRC,2017-10,99.7,Oct 2017
GRC,2017-11,99.7,Nov 2017
GRC,2017-12,99.8,Dec 2017
GRC,2018-01,100,Jan 2018
GRC,2018-02,100.2,Feb 2018
GRC,2018-03,100.1,Mar 2018
GRC,2018-04,100.4,Apr 2018
GRC,2018-05,100.5,May 2018
GRC,2018-06,100.7,Jun 2018
GRC,2018-07,100.4,Jul 2018
GRC,2018-08,100.6,Aug 2018
GRC,2018-09,100.7,Sep 2018
GRC,2018-10,101.1,Oct 2018
GRC,2018-11,101.3,Nov 2018
GRC,2018-12,101.3,Dec 2018
GRC,2019-01,101.3,Jan 2019
GRC,2019-02,101.6,Feb 2019
GRC,2019-03,101.8,Mar 2019
GRC,2019-04,101.6,Apr 2019
GRC,2019-05,101.3,May 2019
GRC,2019-06,101.1,Jun 2019
GRC,2019-07,101.2,Jul 2019
GRC,2019-08,101,Aug 2019
GRC,2019-09,100.8,Sep 2019
GRC,2019-10,100.8,Oct 2019
GRC,2019-11,100.9,Nov 2019
GRC,2019-12,101,Dec 2019
GRC,2020-01,100.8,Jan 2020
GRC,2020-02,101,Feb 2020
GRC,2020-03,100.4,Mar 2020
GRC,2020-04,100.3,Apr 2020
GRC,2020-05,100.2,May 2020
GRC,2020-06,99.9,Jun 2020
GRC,2020-07,100.3,Jul 2020
GRC,2020-08,100.3,Aug 2020
GRC,2020-09,100,Sep 2020
GRC,2020-10,100.2,Oct 2020
GRC,2020-11,100.5,Nov 2020
GRC,2020-12,101.3,Dec 2020
GRC,2021-01,102,Jan 2021
GRC,2021-02,103.4,Feb 2021
GRC,2021-03,103.7,Mar 2021
GRC,2021-04,104.7,Apr 2021
GRC,2021-05,106.1,May 2021
GRC,2021-06,106.6,Jun 2021
GRC,2021-07,107.1,Jul 2021
GRC,2021-08,107.6,Aug 2021
GRC,2021-09,108.4,Sep 2021
GRC,2021-10,109.6,Oct 2021
GRC,2021-11,110.4,Nov 2021
GRC,2021-12,111.4,Dec 2021
GRC,2022-01,112.3,Jan 2022
GRC,2022-02,114.5,Feb 2022
GRC,2022-03,118.4,Mar 2022
GRC,2022-04,121.1,Apr 2022
GRC,2022-05,122.4,May 2022
GRC,2022-06,123,Jun 2022
GRC,2022-07,123.8,Jul 2022
GRC,2022-08,124.5,Aug 2022
GRC,2022-09,124.5,Sep 2022
GRC,2022-10,125.3,Oct 2022
GRC,2022-11,124.9,Nov 2022
GRC,2022-12,125.1,Dec 2022
HUN,1998-01,50.49711,Jan 1998
HUN,1998-02,50.81232,Feb 1998
HUN,1998-03,50.87537,Mar 1998
HUN,1998-04,51.31667,Apr 1998
HUN,1998-05,51.31667,May 1998
HUN,1998-06,51.94709,Jun 1998
HUN,1998-07,52.13622,Jul 1998
HUN,1998-08,52.89273,Aug 1998
HUN,1998-09,53.1449,Sep 1998
HUN,1998-10,53.64924,Oct 1998
HUN,1998-11,53.5862,Nov 1998
HUN,1998-12,53.46011,Dec 1998
HUN,1999-01,54.40575,Jan 1999
HUN,1999-02,54.4688,Feb 1999
HUN,1999-03,54.59488,Mar 1999
HUN,1999-04,54.72097,Apr 1999
HUN,1999-05,54.9101,May 1999
HUN,1999-06,55.09922,Jun 1999
HUN,1999-07,55.54052,Jul 1999
HUN,1999-08,56.1079,Aug 1999
HUN,1999-09,56.92746,Sep 1999
HUN,1999-10,57.74701,Oct 1999
HUN,1999-11,58.25135,Nov 1999
HUN,1999-12,58.44048,Dec 1999
HUN,2000-01,59.32307,Jan 2000
HUN,2000-02,59.87945,Feb 2000
HUN,2000-03,60.78355,Mar 2000
HUN,2000-04,61.68765,Apr 2000
HUN,2000-05,62.45266,May 2000
HUN,2000-06,62.73085,Jun 2000
HUN,2000-07,63.49586,Jul 2000
HUN,2000-08,64.05223,Aug 2000
HUN,2000-09,64.88679,Sep 2000
HUN,2000-10,65.44316,Oct 2000
HUN,2000-11,65.72134,Nov 2000
HUN,2000-12,65.99953,Dec 2000
HUN,2001-01,66.90363,Jan 2001
HUN,2001-02,67.18182,Feb 2001
HUN,2001-03,67.80774,Mar 2001
HUN,2001-04,68.08592,Apr 2001
HUN,2001-05,67.66864,May 2001
HUN,2001-06,66.48635,Jun 2001
HUN,2001-07,65.99953,Jul 2001
HUN,2001-08,65.58225,Aug 2001
HUN,2001-09,65.79089,Sep 2001
HUN,2001-10,65.65179,Oct 2001
HUN,2001-11,65.23452,Nov 2001
HUN,2001-12,64.46951,Dec 2001
HUN,2002-01,64.6086,Jan 2002
HUN,2002-02,64.7477,Feb 2002
HUN,2002-03,64.95634,Mar 2002
HUN,2002-04,65.23452,Apr 2002
HUN,2002-05,65.72134,May 2002
HUN,2002-06,65.65179,Jun 2002
HUN,2002-07,65.58225,Jul 2002
HUN,2002-08,65.37361,Aug 2002
HUN,2002-09,65.23452,Sep 2002
HUN,2002-10,65.23452,Oct 2002
HUN,2002-11,64.53905,Nov 2002
HUN,2002-12,64.05223,Dec 2002
HUN,2003-01,64.6086,Jan 2003
HUN,2003-02,64.95634,Feb 2003
HUN,2003-03,65.44316,Mar 2003
HUN,2003-04,65.5127,Apr 2003
HUN,2003-05,65.16497,May 2003
HUN,2003-06,66.13863,Jun 2003
HUN,2003-07,66.41681,Jul 2003
HUN,2003-08,66.62545,Aug 2003
HUN,2003-09,66.62545,Sep 2003
HUN,2003-10,66.76454,Oct 2003
HUN,2003-11,66.97318,Nov 2003
HUN,2003-12,67.18182,Dec 2003
HUN,2004-01,67.80774,Jan 2004
HUN,2004-02,67.80774,Feb 2004
HUN,2004-03,67.25137,Mar 2004
HUN,2004-04,67.73819,Apr 2004
HUN,2004-05,67.94683,May 2004
HUN,2004-06,68.43365,Jun 2004
HUN,2004-07,68.57275,Jul 2004
HUN,2004-08,68.78139,Aug 2004
HUN,2004-09,68.99003,Sep 2004
HUN,2004-10,69.12912,Oct 2004
HUN,2004-11,69.05957,Nov 2004
HUN,2004-12,68.85093,Dec 2004
HUN,2005-01,69.05957,Jan 2005
HUN,2005-02,69.05957,Feb 2005
HUN,2005-03,69.12912,Mar 2005
HUN,2005-04,69.33775,Apr 2005
HUN,2005-05,69.68549,May 2005
HUN,2005-06,69.12912,Jun 2005
HUN,2005-07,68.78139,Jul 2005
HUN,2005-08,68.92048,Aug 2005
HUN,2005-09,69.47685,Sep 2005
HUN,2005-10,70.58959,Oct 2005
HUN,2005-11,70.72868,Nov 2005
HUN,2005-12,70.79823,Dec 2005
HUN,2006-01,70.79823,Jan 2006
HUN,2006-02,71.14597,Feb 2006
HUN,2006-03,72.53689,Mar 2006
HUN,2006-04,73.51054,Apr 2006
HUN,2006-05,73.92782,May 2006
HUN,2006-06,75.94466,Jun 2006
HUN,2006-07,76.70967,Jul 2006
HUN,2006-08,76.08376,Aug 2006
HUN,2006-09,76.15331,Sep 2006
HUN,2006-10,75.52739,Oct 2006
HUN,2006-11,74.41464,Nov 2006
HUN,2006-12,73.44099,Dec 2006
HUN,2007-01,74.06691,Jan 2007
HUN,2007-02,74.13646,Feb 2007
HUN,2007-03,73.58009,Mar 2007
HUN,2007-04,73.23235,Apr 2007
HUN,2007-05,73.51054,May 2007
HUN,2007-06,73.44099,Jun 2007
HUN,2007-07,73.58009,Jul 2007
HUN,2007-08,74.48419,Aug 2007
HUN,2007-09,74.55373,Sep 2007
HUN,2007-10,74.97102,Oct 2007
HUN,2007-11,75.2492,Nov 2007
HUN,2007-12,75.45784,Dec 2007
HUN,2008-01,76.43149,Jan 2008
HUN,2008-02,77.47469,Feb 2008
HUN,2008-03,77.75287,Mar 2008
HUN,2008-04,77.61378,Apr 2008
HUN,2008-05,76.91831,May 2008
HUN,2008-06,76.77922,Jun 2008
HUN,2008-07,76.57058,Jul 2008
HUN,2008-08,77.68333,Aug 2008
HUN,2008-09,78.44833,Sep 2008
HUN,2008-10,80.46518,Oct 2008
HUN,2008-11,79.76971,Nov 2008
HUN,2008-12,78.1006,Dec 2008
HUN,2009-01,79.90881,Jan 2009
HUN,2009-02,82.55157,Feb 2009
HUN,2009-03,83.73386,Mar 2009
HUN,2009-04,82.55157,Apr 2009
HUN,2009-05,80.88246,May 2009
HUN,2009-06,80.46518,Jun 2009
HUN,2009-07,80.11745,Jul 2009
HUN,2009-08,79.83926,Aug 2009
HUN,2009-09,80.46518,Sep 2009
HUN,2009-10,80.25654,Oct 2009
HUN,2009-11,80.11745,Nov 2009
HUN,2009-12,80.32609,Dec 2009
HUN,2010-01,80.88246,Jan 2010
HUN,2010-02,81.82795,Feb 2010
HUN,2010-03,81.65604,Mar 2010
HUN,2010-04,82.94535,Apr 2010
HUN,2010-05,85.86777,May 2010
HUN,2010-06,87.84471,Jun 2010
HUN,2010-07,88.27448,Jul 2010
HUN,2010-08,88.27448,Aug 2010
HUN,2010-09,88.36044,Sep 2010
HUN,2010-10,87.93066,Oct 2010
HUN,2010-11,88.70425,Nov 2010
HUN,2010-12,89.04807,Dec 2010
HUN,2011-01,89.73569,Jan 2011
HUN,2011-02,90.07951,Feb 2011
HUN,2011-03,90.50928,Mar 2011
HUN,2011-04,90.42332,Apr 2011
HUN,2011-05,90.76714,May 2011
HUN,2011-06,90.07951,Jun 2011
HUN,2011-07,89.99355,Jul 2011
HUN,2011-08,90.85309,Aug 2011
HUN,2011-09,93.2598,Sep 2011
HUN,2011-10,95.06483,Oct 2011
HUN,2011-11,96.9558,Nov 2011
HUN,2011-12,96.26817,Dec 2011
HUN,2012-01,96.86985,Jan 2012
HUN,2012-02,95.23673,Feb 2012
HUN,2012-03,96.61199,Mar 2012
HUN,2012-04,97.21367,Apr 2012
HUN,2012-05,97.64343,May 2012
HUN,2012-06,96.52604,Jun 2012
HUN,2012-07,94.3772,Jul 2012
HUN,2012-08,93.94743,Aug 2012
HUN,2012-09,96.09627,Sep 2012
HUN,2012-10,96.09627,Oct 2012
HUN,2012-11,95.32269,Nov 2012
HUN,2012-12,95.92436,Dec 2012
HUN,2013-01,97.38557,Jan 2013
HUN,2013-02,97.47153,Feb 2013
HUN,2013-03,99.70632,Mar 2013
HUN,2013-04,98.50298,Apr 2013
HUN,2013-05,96.61199,May 2013
HUN,2013-06,96.9558,Jun 2013
HUN,2013-07,97.04176,Jul 2013
HUN,2013-08,97.64343,Aug 2013
HUN,2013-09,97.72939,Sep 2013
HUN,2013-10,96.69794,Oct 2013
HUN,2013-11,96.9558,Nov 2013
HUN,2013-12,97.12772,Dec 2013
HUN,2014-01,98.24511,Jan 2014
HUN,2014-02,99.44846,Feb 2014
HUN,2014-03,99.62037,Mar 2014
HUN,2014-04,99.19061,Apr 2014
HUN,2014-05,98.58893,May 2014
HUN,2014-06,99.27656,Jun 2014
HUN,2014-07,100.222,Jul 2014
HUN,2014-08,101.1675,Aug 2014
HUN,2014-09,100.9956,Sep 2014
HUN,2014-10,100.0501,Oct 2014
HUN,2014-11,99.62037,Nov 2014
HUN,2014-12,99.70632,Dec 2014
HUN,2015-01,99.53442,Jan 2015
HUN,2015-02,97.12772,Feb 2015
HUN,2015-03,97.29962,Mar 2015
HUN,2015-04,98.58893,Apr 2015
HUN,2015-05,100.9956,May 2015
HUN,2015-06,102.7147,Jun 2015
HUN,2015-07,102.199,Jul 2015
HUN,2015-08,101.9411,Aug 2015
HUN,2015-09,101.0816,Sep 2015
HUN,2015-10,99.62037,Oct 2015
HUN,2015-11,99.44846,Nov 2015
HUN,2015-12,99.44846,Dec 2015
HUN,2016-01,98.76083,Jan 2016
HUN,2016-02,97.21367,Feb 2016
HUN,2016-03,97.38557,Mar 2016
HUN,2016-04,97.9013,Apr 2016
HUN,2016-05,99.27656,May 2016
HUN,2016-06,99.87823,Jun 2016
HUN,2016-07,99.62037,Jul 2016
HUN,2016-08,98.76083,Aug 2016
HUN,2016-09,98.33106,Sep 2016
HUN,2016-10,98.41702,Oct 2016
HUN,2016-11,99.10465,Nov 2016
HUN,2016-12,100.0501,Dec 2016
HUN,2017-01,100.9956,Jan 2017
HUN,2017-02,101.8552,Feb 2017
HUN,2017-03,102.9726,Mar 2017
HUN,2017-04,104.004,Apr 2017
HUN,2017-05,103.5742,May 2017
HUN,2017-06,103.3164,Jun 2017
HUN,2017-07,102.4568,Jul 2017
HUN,2017-08,102.2849,Aug 2017
HUN,2017-09,103.8321,Sep 2017
HUN,2017-10,104.7776,Oct 2017
HUN,2017-11,105.1214,Nov 2017
HUN,2017-12,105.809,Dec 2017
HUN,2018-01,105.809,Jan 2018
HUN,2018-02,106.7545,Feb 2018
HUN,2018-03,107.0983,Mar 2018
HUN,2018-04,107.0124,Apr 2018
HUN,2018-05,108.2157,May 2018
HUN,2018-06,110.3646,Jun 2018
HUN,2018-07,110.7084,Jul 2018
HUN,2018-08,110.6225,Aug 2018
HUN,2018-09,110.76,Sep 2018
HUN,2018-10,111.0092,Oct 2018
HUN,2018-11,110.5107,Nov 2018
HUN,2018-12,109.995,Dec 2018
HUN,2019-01,108.826,Jan 2019
HUN,2019-02,108.7573,Feb 2019
HUN,2019-03,109.0151,Mar 2019
HUN,2019-04,110.1669,Apr 2019
HUN,2019-05,111.0608,May 2019
HUN,2019-06,110.6053,Jun 2019
HUN,2019-07,110.8029,Jul 2019
HUN,2019-08,111.3874,Aug 2019
HUN,2019-09,112.3759,Sep 2019
HUN,2019-10,112.2384,Oct 2019
HUN,2019-11,112.2642,Nov 2019
HUN,2019-12,111.164,Dec 2019
HUN,2020-01,96.50025,Jan 2020
HUN,2020-02,97.54889,Feb 2020
HUN,2020-03,99.26796,Mar 2020
HUN,2020-04,100.2822,Apr 2020
HUN,2020-05,98.94134,May 2020
HUN,2020-06,98.78662,Jun 2020
HUN,2020-07,99.31094,Jul 2020
HUN,2020-08,99.96419,Aug 2020
HUN,2020-09,102.5858,Sep 2020
HUN,2020-10,103.3765,Oct 2020
HUN,2020-11,103.1789,Nov 2020
HUN,2020-12,104.3048,Dec 2020
HUN,2021-01,105.3965,Jan 2021
HUN,2021-02,106.8233,Feb 2021
HUN,2021-03,109.995,Mar 2021
HUN,2021-04,111.4648,Apr 2021
HUN,2021-05,112.1352,May 2021
HUN,2021-06,112.8744,Jun 2021
HUN,2021-07,116.6564,Jul 2021
HUN,2021-08,116.8455,Aug 2021
HUN,2021-09,118.0059,Sep 2021
HUN,2021-10,121.4784,Oct 2021
HUN,2021-11,123.9797,Nov 2021
HUN,2021-12,125.3463,Dec 2021
HUN,2022-01,127.8562,Jan 2022
HUN,2022-02,130.4262,Feb 2022
HUN,2022-03,136.1765,Mar 2022
HUN,2022-04,141.4884,Apr 2022
HUN,2022-05,145.5368,May 2022
HUN,2022-06,150.2643,Jun 2022
HUN,2022-07,152.9804,Jul 2022
HUN,2022-08,153.5134,Aug 2022
HUN,2022-09,155.4043,Sep 2022
HUN,2022-10,159.6333,Oct 2022
HUN,2022-11,157.9228,Nov 2022
HUN,2022-12,156.814,Dec 2022
ITA,2000-01,80,Jan 2000
ITA,2000-02,80.3,Feb 2000
ITA,2000-03,80.5,Mar 2000
ITA,2000-04,81,Apr 2000
ITA,2000-05,81.4,May 2000
ITA,2000-06,81.6,Jun 2000
ITA,2000-07,81.7,Jul 2000
ITA,2000-08,81.9,Aug 2000
ITA,2000-09,82.1,Sep 2000
ITA,2000-10,82.3,Oct 2000
ITA,2000-11,82.3,Nov 2000
ITA,2000-12,82.4,Dec 2000
ITA,2001-01,82.8,Jan 2001
ITA,2001-02,82.7,Feb 2001
ITA,2001-03,82.7,Mar 2001
ITA,2001-04,82.7,Apr 2001
ITA,2001-05,82.6,May 2001
ITA,2001-06,82.7,Jun 2001
ITA,2001-07,82.6,Jul 2001
ITA,2001-08,82.5,Aug 2001
ITA,2001-09,82.3,Sep 2001
ITA,2001-10,82.1,Oct 2001
ITA,2001-11,81.9,Nov 2001
ITA,2001-12,81.9,Dec 2001
ITA,2002-01,81.9,Jan 2002
ITA,2002-02,81.9,Feb 2002
ITA,2002-03,82,Mar 2002
ITA,2002-04,82.1,Apr 2002
ITA,2002-05,82.2,May 2002
ITA,2002-06,82.4,Jun 2002
ITA,2002-07,82.4,Jul 2002
ITA,2002-08,82.6,Aug 2002
ITA,2002-09,82.6,Sep 2002
ITA,2002-10,82.6,Oct 2002
ITA,2002-11,82.6,Nov 2002
ITA,2002-12,82.5,Dec 2002
ITA,2003-01,82.7,Jan 2003
ITA,2003-02,82.9,Feb 2003
ITA,2003-03,82.9,Mar 2003
ITA,2003-04,83.1,Apr 2003
ITA,2003-05,82.9,May 2003
ITA,2003-06,82.7,Jun 2003
ITA,2003-07,82.5,Jul 2003
ITA,2003-08,82.5,Aug 2003
ITA,2003-09,82.5,Sep 2003
ITA,2003-10,82.7,Oct 2003
ITA,2003-11,82.7,Nov 2003
ITA,2003-12,82.7,Dec 2003
ITA,2004-01,83,Jan 2004
ITA,2004-02,83.5,Feb 2004
ITA,2004-03,84.4,Mar 2004
ITA,2004-04,85.3,Apr 2004
ITA,2004-05,85.7,May 2004
ITA,2004-06,86.2,Jun 2004
ITA,2004-07,86.3,Jul 2004
ITA,2004-08,86.8,Aug 2004
ITA,2004-09,87,Sep 2004
ITA,2004-10,87.3,Oct 2004
ITA,2004-11,87.4,Nov 2004
ITA,2004-12,87.4,Dec 2004
ITA,2005-01,87.6,Jan 2005
ITA,2005-02,87.7,Feb 2005
ITA,2005-03,87.7,Mar 2005
ITA,2005-04,87.7,Apr 2005
ITA,2005-05,87.7,May 2005
ITA,2005-06,87.7,Jun 2005
ITA,2005-07,87.7,Jul 2005
ITA,2005-08,87.8,Aug 2005
ITA,2005-09,87.9,Sep 2005
ITA,2005-10,88,Oct 2005
ITA,2005-11,88.2,Nov 2005
ITA,2005-12,88.3,Dec 2005
ITA,2006-01,89.5,Jan 2006
ITA,2006-02,90,Feb 2006
ITA,2006-03,90.2,Mar 2006
ITA,2006-04,90.6,Apr 2006
ITA,2006-05,91.2,May 2006
ITA,2006-06,91.5,Jun 2006
ITA,2006-07,92,Jul 2006
ITA,2006-08,92.1,Aug 2006
ITA,2006-09,92.3,Sep 2006
ITA,2006-10,92.6,Oct 2006
ITA,2006-11,92.4,Nov 2006
ITA,2006-12,92.4,Dec 2006
ITA,2007-01,93.5,Jan 2007
ITA,2007-02,93.8,Feb 2007
ITA,2007-03,94.3,Mar 2007
ITA,2007-04,95.2,Apr 2007
ITA,2007-05,95.4,May 2007
ITA,2007-06,95.7,Jun 2007
ITA,2007-07,95.8,Jul 2007
ITA,2007-08,96,Aug 2007
ITA,2007-09,95.9,Sep 2007
ITA,2007-10,96,Oct 2007
ITA,2007-11,95.9,Nov 2007
ITA,2007-12,95.7,Dec 2007
ITA,2008-01,96.1,Jan 2008
ITA,2008-02,96.9,Feb 2008
ITA,2008-03,97.1,Mar 2008
ITA,2008-04,97.5,Apr 2008
ITA,2008-05,97.9,May 2008
ITA,2008-06,98.8,Jun 2008
ITA,2008-07,99.9,Jul 2008
ITA,2008-08,100,Aug 2008
ITA,2008-09,100.7,Sep 2008
ITA,2008-10,99.7,Oct 2008
ITA,2008-11,98.1,Nov 2008
ITA,2008-12,96.5,Dec 2008
ITA,2009-01,95.1,Jan 2009
ITA,2009-02,94.2,Feb 2009
ITA,2009-03,93.2,Mar 2009
ITA,2009-04,92.6,Apr 2009
ITA,2009-05,92.4,May 2009
ITA,2009-06,92.5,Jun 2009
ITA,2009-07,92.4,Jul 2009
ITA,2009-08,92.5,Aug 2009
ITA,2009-09,92.8,Sep 2009
ITA,2009-10,92.8,Oct 2009
ITA,2009-11,92.9,Nov 2009
ITA,2009-12,92.9,Dec 2009
ITA,2010-01,94.4,Jan 2010
ITA,2010-02,94.4,Feb 2010
ITA,2010-03,94.7,Mar 2010
ITA,2010-04,95.6,Apr 2010
ITA,2010-05,96.2,May 2010
ITA,2010-06,96.7,Jun 2010
ITA,2010-07,96.8,Jul 2010
ITA,2010-08,96.8,Aug 2010
ITA,2010-09,97.2,Sep 2010
ITA,2010-10,97.2,Oct 2010
ITA,2010-11,97.4,Nov 2010
ITA,2010-12,97.6,Dec 2010
ITA,2011-01,99,Jan 2011
ITA,2011-02,100.1,Feb 2011
ITA,2011-03,100.7,Mar 2011
ITA,2011-04,101.4,Apr 2011
ITA,2011-05,101.8,May 2011
ITA,2011-06,101.8,Jun 2011
ITA,2011-07,101.7,Jul 2011
ITA,2011-08,101.8,Aug 2011
ITA,2011-09,101.8,Sep 2011
ITA,2011-10,101.3,Oct 2011
ITA,2011-11,100.8,Nov 2011
ITA,2011-12,100.6,Dec 2011
ITA,2012-01,101.1,Jan 2012
ITA,2012-02,101.5,Feb 2012
ITA,2012-03,101.7,Mar 2012
ITA,2012-04,101.9,Apr 2012
ITA,2012-05,101.9,May 2012
ITA,2012-06,101.8,Jun 2012
ITA,2012-07,101.5,Jul 2012
ITA,2012-08,101.8,Aug 2012
ITA,2012-09,101.9,Sep 2012
ITA,2012-10,101.7,Oct 2012
ITA,2012-11,101.5,Nov 2012
ITA,2012-12,101.4,Dec 2012
ITA,2013-01,101.6,Jan 2013
ITA,2013-02,101.5,Feb 2013
ITA,2013-03,101.5,Mar 2013
ITA,2013-04,101.3,Apr 2013
ITA,2013-05,101.4,May 2013
ITA,2013-06,101,Jun 2013
ITA,2013-07,100.9,Jul 2013
ITA,2013-08,100.9,Aug 2013
ITA,2013-09,100.6,Sep 2013
ITA,2013-10,100.5,Oct 2013
ITA,2013-11,100.5,Nov 2013
ITA,2013-12,100.4,Dec 2013
ITA,2014-01,100.5,Jan 2014
ITA,2014-02,100.5,Feb 2014
ITA,2014-03,100.5,Mar 2014
ITA,2014-04,100.3,Apr 2014
ITA,2014-05,100.2,May 2014
ITA,2014-06,100.4,Jun 2014
ITA,2014-07,100.4,Jul 2014
ITA,2014-08,100.5,Aug 2014
ITA,2014-09,100.5,Sep 2014
ITA,2014-10,100.4,Oct 2014
ITA,2014-11,100.4,Nov 2014
ITA,2014-12,100.5,Dec 2014
ITA,2015-01,100.3,Jan 2015
ITA,2015-02,100.2,Feb 2015
ITA,2015-03,100.2,Mar 2015
ITA,2015-04,100.4,Apr 2015
ITA,2015-05,100.5,May 2015
ITA,2015-06,100.5,Jun 2015
ITA,2015-07,100.3,Jul 2015
ITA,2015-08,100.2,Aug 2015
ITA,2015-09,99.8,Sep 2015
ITA,2015-10,99.4,Oct 2015
ITA,2015-11,99.2,Nov 2015
ITA,2015-12,98.9,Dec 2015
ITA,2016-01,98.6,Jan 2016
ITA,2016-02,98.2,Feb 2016
ITA,2016-03,98,Mar 2016
ITA,2016-04,98.2,Apr 2016
ITA,2016-05,98.5,May 2016
ITA,2016-06,98.8,Jun 2016
ITA,2016-07,98.9,Jul 2016
ITA,2016-08,98.9,Aug 2016
ITA,2016-09,99,Sep 2016
ITA,2016-10,98.9,Oct 2016
ITA,2016-11,99.2,Nov 2016
ITA,2016-12,99.6,Dec 2016
ITA,2017-01,100.4,Jan 2017
ITA,2017-02,100.7,Feb 2017
ITA,2017-03,101.2,Mar 2017
ITA,2017-04,101.5,Apr 2017
ITA,2017-05,101.5,May 2017
ITA,2017-06,101.4,Jun 2017
ITA,2017-07,101.3,Jul 2017
ITA,2017-08,101.4,Aug 2017
ITA,2017-09,101.7,Sep 2017
ITA,2017-10,102.1,Oct 2017
ITA,2017-11,102.3,Nov 2017
ITA,2017-12,102.4,Dec 2017
ITA,2018-01,102.7,Jan 2018
ITA,2018-02,102.9,Feb 2018
ITA,2018-03,103.2,Mar 2018
ITA,2018-04,103.5,Apr 2018
ITA,2018-05,103.8,May 2018
ITA,2018-06,104,Jun 2018
ITA,2018-07,104.1,Jul 2018
ITA,2018-08,104.2,Aug 2018
ITA,2018-09,104.1,Sep 2018
ITA,2018-10,104.1,Oct 2018
ITA,2018-11,104.2,Nov 2018
ITA,2018-12,104.2,Dec 2018
ITA,2019-01,104.2,Jan 2019
ITA,2019-02,104.1,Feb 2019
ITA,2019-03,104.1,Mar 2019
ITA,2019-04,104.1,Apr 2019
ITA,2019-05,104.1,May 2019
ITA,2019-06,103.9,Jun 2019
