location,time,ppi_dom_manufact,date
BEL,2014-01,109.3,Jan 2014
BEL,2014-02,108.8,Feb 2014
BEL,2014-03,108.3,Mar 2014
BEL,2014-04,108.4,Apr 2014
BEL,2014-05,108.4,May 2014
BEL,2014-06,108.7,Jun 2014
BEL,2014-07,108.5,Jul 2014
BEL,2014-08,108.1,Aug 2014
BEL,2014-09,107.5,Sep 2014
BEL,2014-10,106.1,Oct 2014
BEL,2014-11,104.6,Nov 2014
BEL,2014-12,100.9,Dec 2014
BEL,2015-01,98.2,Jan 2015
BEL,2015-02,100,Feb 2015
BEL,2015-03,102.1,Mar 2015
BEL,2015-04,102.6,Apr 2015
BEL,2015-05,103.7,May 2015
BEL,2015-06,103,Jun 2015
BEL,2015-07,101.9,Jul 2015
BEL,2015-08,99.3,Aug 2015
BEL,2015-09,98.3,Sep 2015
BEL,2015-10,97.7,Oct 2015
BEL,2015-11,97.6,Nov 2015
BEL,2015-12,95.6,Dec 2015
BEL,2016-01,92.8,Jan 2016
BEL,2016-02,92,Feb 2016
BEL,2016-03,93.8,Mar 2016
BEL,2016-04,94.4,Apr 2016
BEL,2016-05,96.7,May 2016
BEL,2016-06,98.2,Jun 2016
BEL,2016-07,98.1,Jul 2016
BEL,2016-08,97.6,Aug 2016
BEL,2016-09,98.7,Sep 2016
BEL,2016-10,100.6,Oct 2016
BEL,2016-11,101,Nov 2016
BEL,2016-12,103.3,Dec 2016
BEL,2017-01,104.7,Jan 2017
BEL,2017-02,105.5,Feb 2017
BEL,2017-03,105,Mar 2017
BEL,2017-04,105.6,Apr 2017
BEL,2017-05,104.3,May 2017
BEL,2017-06,103.3,Jun 2017
BEL,2017-07,103.2,Jul 2017
BEL,2017-08,104.5,Aug 2017
BEL,2017-09,105.9,Sep 2017
BEL,2017-10,106.9,Oct 2017
BEL,2017-11,108,Nov 2017
BEL,2017-12,108,Dec 2017
BEL,2018-01,109.1,Jan 2018
BEL,2018-02,108.9,Feb 2018
BEL,2018-03,109,Mar 2018
BEL,2018-04,110,Apr 2018
BEL,2018-05,111.6,May 2018
BEL,2018-06,112.4,Jun 2018
BEL,2018-07,112.3,Jul 2018
BEL,2018-08,112.6,Aug 2018
BEL,2018-09,113.6,Sep 2018
BEL,2018-10,114.6,Oct 2018
BEL,2018-11,113.9,Nov 2018
BEL,2018-12,111.8,Dec 2018
BEL,2019-01,111.3,Jan 2019
BEL,2019-02,112.4,Feb 2019
BEL,2019-03,112.8,Mar 2019
BEL,2019-04,113.8,Apr 2019
BEL,2019-05,113.8,May 2019
BEL,2019-06,112.8,Jun 2019
BEL,2019-07,112.5,Jul 2019
BEL,2019-08,111.7,Aug 2019
BEL,2019-09,112.4,Sep 2019
BEL,2019-10,112.3,Oct 2019
BEL,2019-11,112.4,Nov 2019
BEL,2019-12,112.9,Dec 2019
BEL,2020-01,113.5,Jan 2020
BEL,2020-02,112.4,Feb 2020
BEL,2020-03,108.6,Mar 2020
BEL,2020-04,105.4,Apr 2020
BEL,2020-05,103.2,May 2020
BEL,2020-06,107.8,Jun 2020
BEL,2020-07,109.1,Jul 2020
BEL,2020-08,109.6,Aug 2020
BEL,2020-09,109.2,Sep 2020
BEL,2020-10,109.2,Oct 2020
BEL,2020-11,109.6,Nov 2020
BEL,2020-12,111.1,Dec 2020
BEL,2021-01,112.8,Jan 2021
BEL,2021-02,115.5,Feb 2021
BEL,2021-03,118.2,Mar 2021
BEL,2021-04,119.7,Apr 2021
BEL,2021-05,121.2,May 2021
BEL,2021-06,123.8,Jun 2021
BEL,2021-07,125.8,Jul 2021
BEL,2021-08,126.6,Aug 2021
BEL,2021-09,128.6,Sep 2021
BEL,2021-10,134.1,Oct 2021
BEL,2021-11,136.6,Nov 2021
BEL,2021-12,137.1,Dec 2021
BEL,2022-01,140.5,Jan 2022
BEL,2022-02,143.2,Feb 2022
BEL,2022-03,152.1,Mar 2022
BEL,2022-04,155,Apr 2022
BEL,2022-05,157.3,May 2022
BEL,2022-06,160.2,Jun 2022
BEL,2022-07,158.2,Jul 2022
BEL,2022-08,157.7,Aug 2022
BEL,2022-09,156.2,Sep 2022
BEL,2022-10,158.1,Oct 2022
BEL,2022-11,157.1,Nov 2022
BEL,2022-12,155.3,Dec 2022
CZE,1990-01,30.7,Jan 1990
CZE,1990-02,30.7,Feb 1990
CZE,1990-03,30.7,Mar 1990
CZE,1990-04,30.7,Apr 1990
CZE,1990-05,30.7,May 1990
CZE,1990-06,30.7,Jun 1990
CZE,1990-07,30.7,Jul 1990
CZE,1990-08,30.7,Aug 1990
CZE,1990-09,30.7,Sep 1990
CZE,1990-10,30.7,Oct 1990
CZE,1990-11,33.6,Nov 1990
CZE,1990-12,34,Dec 1990
CZE,1991-01,42.3,Jan 1991
CZE,1991-02,52.4,Feb 1991
CZE,1991-03,52.7,Mar 1991
CZE,1991-04,52.5,Apr 1991
CZE,1991-05,53.2,May 1991
CZE,1991-06,53.1,Jun 1991
CZE,1991-07,52.6,Jul 1991
CZE,1991-08,52.8,Aug 1991
CZE,1991-09,52.6,Sep 1991
CZE,1991-10,52.5,Oct 1991
CZE,1991-11,52.9,Nov 1991
CZE,1991-12,53.3,Dec 1991
CZE,1992-01,53.7,Jan 1992
CZE,1992-02,54.5,Feb 1992
CZE,1992-03,54.9,Mar 1992
CZE,1992-04,55.3,Apr 1992
CZE,1992-05,55.8,May 1992
CZE,1992-06,56,Jun 1992
CZE,1992-07,56.3,Jul 1992
CZE,1992-08,56.4,Aug 1992
CZE,1992-09,56.5,Sep 1992
CZE,1992-10,57,Oct 1992
CZE,1992-11,57.5,Nov 1992
CZE,1992-12,57.8,Dec 1992
CZE,1993-01,59,Jan 1993
CZE,1993-02,60,Feb 1993
CZE,1993-03,60.5,Mar 1993
CZE,1993-04,60.8,Apr 1993
CZE,1993-05,61,May 1993
CZE,1993-06,61.2,Jun 1993
CZE,1993-07,61.5,Jul 1993
CZE,1993-08,61.7,Aug 1993
CZE,1993-09,62,Sep 1993
CZE,1993-10,62.1,Oct 1993
CZE,1993-11,62.4,Nov 1993
CZE,1993-12,62.3,Dec 1993
CZE,1994-01,62.8,Jan 1994
CZE,1994-02,63.3,Feb 1994
CZE,1994-03,63.5,Mar 1994
CZE,1994-04,63.8,Apr 1994
CZE,1994-05,64,May 1994
CZE,1994-06,64.5,Jun 1994
CZE,1994-07,64.8,Jul 1994
CZE,1994-08,64.8,Aug 1994
CZE,1994-09,65.1,Sep 1994
CZE,1994-10,65.3,Oct 1994
CZE,1994-11,65.4,Nov 1994
CZE,1994-12,65.7,Dec 1994
CZE,1995-01,67.4,Jan 1995
CZE,1995-02,68.3,Feb 1995
CZE,1995-03,68.8,Mar 1995
CZE,1995-04,69.3,Apr 1995
CZE,1995-05,69.4,May 1995
CZE,1995-06,69.6,Jun 1995
CZE,1995-07,70.2,Jul 1995
CZE,1995-08,70.4,Aug 1995
CZE,1995-09,70.9,Sep 1995
CZE,1995-10,71.1,Oct 1995
CZE,1995-11,71.2,Nov 1995
CZE,1995-12,71.1,Dec 1995
CZE,1996-01,71.9,Jan 1996
CZE,1996-02,72.5,Feb 1996
CZE,1996-03,72.6,Mar 1996
CZE,1996-04,72.9,Apr 1996
CZE,1996-05,73.2,May 1996
CZE,1996-06,73.2,Jun 1996
CZE,1996-07,73.4,Jul 1996
CZE,1996-08,73.6,Aug 1996
CZE,1996-09,73.8,Sep 1996
CZE,1996-10,74.2,Oct 1996
CZE,1996-11,74.4,Nov 1996
CZE,1996-12,74.4,Dec 1996
CZE,1997-01,75.2,Jan 1997
CZE,1997-02,75.6,Feb 1997
CZE,1997-03,75.6,Mar 1997
CZE,1997-04,76,Apr 1997
CZE,1997-05,76,May 1997
CZE,1997-06,76.5,Jun 1997
CZE,1997-07,76.9,Jul 1997
CZE,1997-08,77.5,Aug 1997
CZE,1997-09,78,Sep 1997
CZE,1997-10,78.3,Oct 1997
CZE,1997-11,78.4,Nov 1997
CZE,1997-12,78.6,Dec 1997
CZE,1998-01,79.8,Jan 1998
CZE,1998-02,80.6,Feb 1998
CZE,1998-03,80.7,Mar 1998
CZE,1998-04,80.8,Apr 1998
CZE,1998-05,80.8,May 1998
CZE,1998-06,80.8,Jun 1998
CZE,1998-07,80.8,Jul 1998
CZE,1998-08,80.5,Aug 1998
CZE,1998-09,80.4,Sep 1998
CZE,1998-10,80.4,Oct 1998
CZE,1998-11,80.1,Nov 1998
CZE,1998-12,79.7,Dec 1998
CZE,1999-01,79.4,Jan 1999
CZE,1999-02,79.4,Feb 1999
CZE,1999-03,79.6,Mar 1999
CZE,1999-04,80,Apr 1999
CZE,1999-05,80.1,May 1999
CZE,1999-06,80.1,Jun 1999
CZE,1999-07,80.4,Jul 1999
CZE,1999-08,80.9,Aug 1999
CZE,1999-09,80.8,Sep 1999
CZE,1999-10,81.5,Oct 1999
CZE,1999-11,81.6,Nov 1999
CZE,1999-12,82.3,Dec 1999
CZE,2000-01,82.6,Jan 2000
CZE,2000-02,83.1,Feb 2000
CZE,2000-03,83.9,Mar 2000
CZE,2000-04,84.3,Apr 2000
CZE,2000-05,84.5,May 2000
CZE,2000-06,85.2,Jun 2000
CZE,2000-07,85.4,Jul 2000
CZE,2000-08,85.7,Aug 2000
CZE,2000-09,86.4,Sep 2000
CZE,2000-10,86.6,Oct 2000
CZE,2000-11,86.7,Nov 2000
CZE,2000-12,86.4,Dec 2000
CZE,2001-01,86.3,Jan 2001
CZE,2001-02,87,Feb 2001
CZE,2001-03,87.1,Mar 2001
CZE,2001-04,87.4,Apr 2001
CZE,2001-05,87.6,May 2001
CZE,2001-06,87.8,Jun 2001
CZE,2001-07,87.6,Jul 2001
CZE,2001-08,87.2,Aug 2001
CZE,2001-09,87.2,Sep 2001
CZE,2001-10,87.1,Oct 2001
CZE,2001-11,86.6,Nov 2001
CZE,2001-12,86.4,Dec 2001
CZE,2002-01,86.3,Jan 2002
CZE,2002-02,86.4,Feb 2002
CZE,2002-03,86.4,Mar 2002
CZE,2002-04,86.5,Apr 2002
CZE,2002-05,86.4,May 2002
CZE,2002-06,86.3,Jun 2002
CZE,2002-07,85.7,Jul 2002
CZE,2002-08,85.6,Aug 2002
CZE,2002-09,85.6,Sep 2002
CZE,2002-10,85.7,Oct 2002
CZE,2002-11,85.6,Nov 2002
CZE,2002-12,85.2,Dec 2002
CZE,2003-01,85.5,Jan 2003
CZE,2003-02,85.7,Feb 2003
CZE,2003-03,86,Mar 2003
CZE,2003-04,85.6,Apr 2003
CZE,2003-05,85.4,May 2003
CZE,2003-06,85.2,Jun 2003
CZE,2003-07,85,Jul 2003
CZE,2003-08,85.2,Aug 2003
CZE,2003-09,85.6,Sep 2003
CZE,2003-10,85.6,Oct 2003
CZE,2003-11,86.1,Nov 2003
CZE,2003-12,86.3,Dec 2003
CZE,2004-01,86.5,Jan 2004
CZE,2004-02,86.7,Feb 2004
CZE,2004-03,87.4,Mar 2004
CZE,2004-04,88.5,Apr 2004
CZE,2004-05,89.6,May 2004
CZE,2004-06,90.8,Jun 2004
CZE,2004-07,91.7,Jul 2004
CZE,2004-08,92.5,Aug 2004
CZE,2004-09,92.8,Sep 2004
CZE,2004-10,93.3,Oct 2004
CZE,2004-11,93.3,Nov 2004
CZE,2004-12,93,Dec 2004
CZE,2005-01,92.3,Jan 2005
CZE,2005-02,92.5,Feb 2005
CZE,2005-03,92.6,Mar 2005
CZE,2005-04,92.8,Apr 2005
CZE,2005-05,92.2,May 2005
CZE,2005-06,92.1,Jun 2005
CZE,2005-07,92.2,Jul 2005
CZE,2005-08,92,Aug 2005
CZE,2005-09,92.2,Sep 2005
CZE,2005-10,92.4,Oct 2005
CZE,2005-11,92.2,Nov 2005
CZE,2005-12,91.5,Dec 2005
CZE,2006-01,91.5,Jan 2006
CZE,2006-02,91.8,Feb 2006
CZE,2006-03,91.8,Mar 2006
CZE,2006-04,92.2,Apr 2006
CZE,2006-05,92.5,May 2006
CZE,2006-06,92.8,Jun 2006
CZE,2006-07,93.5,Jul 2006
CZE,2006-08,93.8,Aug 2006
CZE,2006-09,93.6,Sep 2006
CZE,2006-10,93.5,Oct 2006
CZE,2006-11,93.5,Nov 2006
CZE,2006-12,93.5,Dec 2006
CZE,2007-01,93.5,Jan 2007
CZE,2007-02,94,Feb 2007
CZE,2007-03,94.6,Mar 2007
CZE,2007-04,95.2,Apr 2007
CZE,2007-05,95.8,May 2007
CZE,2007-06,96.6,Jun 2007
CZE,2007-07,96.9,Jul 2007
CZE,2007-08,96.8,Aug 2007
CZE,2007-09,96.9,Sep 2007
CZE,2007-10,97.2,Oct 2007
CZE,2007-11,98.1,Nov 2007
CZE,2007-12,97.9,Dec 2007
CZE,2008-01,98.1,Jan 2008
CZE,2008-02,98.2,Feb 2008
CZE,2008-03,98.5,Mar 2008
CZE,2008-04,98.6,Apr 2008
CZE,2008-05,99.7,May 2008
CZE,2008-06,100.5,Jun 2008
CZE,2008-07,100.6,Jul 2008
CZE,2008-08,101.1,Aug 2008
CZE,2008-09,101.1,Sep 2008
CZE,2008-10,99.7,Oct 2008
CZE,2008-11,97.5,Nov 2008
CZE,2008-12,95.8,Dec 2008
CZE,2009-01,95.1,Jan 2009
CZE,2009-02,95.5,Feb 2009
CZE,2009-03,94.3,Mar 2009
CZE,2009-04,93.9,Apr 2009
CZE,2009-05,93.5,May 2009
CZE,2009-06,93.5,Jun 2009
CZE,2009-07,93.1,Jul 2009
CZE,2009-08,93.3,Aug 2009
CZE,2009-09,92.7,Sep 2009
CZE,2009-10,92.5,Oct 2009
CZE,2009-11,92.9,Nov 2009
CZE,2009-12,93.1,Dec 2009
CZE,2010-01,93.7,Jan 2010
CZE,2010-02,93.4,Feb 2010
CZE,2010-03,93.5,Mar 2010
CZE,2010-04,94.2,Apr 2010
CZE,2010-05,95,May 2010
CZE,2010-06,95.6,Jun 2010
CZE,2010-07,95.7,Jul 2010
CZE,2010-08,95.2,Aug 2010
CZE,2010-09,95.5,Sep 2010
CZE,2010-10,95.4,Oct 2010
CZE,2010-11,95.9,Nov 2010
CZE,2010-12,97.1,Dec 2010
CZE,2011-01,98,Jan 2011
CZE,2011-02,98.5,Feb 2011
CZE,2011-03,99.7,Mar 2011
CZE,2011-04,100.6,Apr 2011
CZE,2011-05,101,May 2011
CZE,2011-06,100.9,Jun 2011
CZE,2011-07,100.8,Jul 2011
CZE,2011-08,100.8,Aug 2011
CZE,2011-09,101,Sep 2011
CZE,2011-10,101.1,Oct 2011
CZE,2011-11,101.6,Nov 2011
CZE,2011-12,101.7,Dec 2011
CZE,2012-01,102.4,Jan 2012
CZE,2012-02,102.5,Feb 2012
CZE,2012-03,102.8,Mar 2012
CZE,2012-04,103,Apr 2012
CZE,2012-05,103,May 2012
CZE,2012-06,102.5,Jun 2012
CZE,2012-07,102.2,Jul 2012
CZE,2012-08,103,Aug 2012
CZE,2012-09,102.9,Sep 2012
CZE,2012-10,103,Oct 2012
CZE,2012-11,103.3,Nov 2012
CZE,2012-12,103,Dec 2012
CZE,2013-01,103.4,Jan 2013
CZE,2013-02,103.4,Feb 2013
CZE,2013-03,103.3,Mar 2013
CZE,2013-04,102.7,Apr 2013
CZE,2013-05,102.5,May 2013
CZE,2013-06,102.5,Jun 2013
CZE,2013-07,102.9,Jul 2013
CZE,2013-08,102.7,Aug 2013
CZE,2013-09,102.9,Sep 2013
CZE,2013-10,102.2,Oct 2013
CZE,2013-11,103.1,Nov 2013
CZE,2013-12,104.3,Dec 2013
CZE,2014-01,104.5,Jan 2014
CZE,2014-02,104.6,Feb 2014
CZE,2014-03,104.3,Mar 2014
CZE,2014-04,104.3,Apr 2014
CZE,2014-05,104.4,May 2014
CZE,2014-06,104.4,Jun 2014
CZE,2014-07,104.7,Jul 2014
CZE,2014-08,104.8,Aug 2014
CZE,2014-09,104.4,Sep 2014
CZE,2014-10,103.8,Oct 2014
CZE,2014-11,103,Nov 2014
CZE,2014-12,101.4,Dec 2014
CZE,2015-01,100,Jan 2015
CZE,2015-02,100,Feb 2015
CZE,2015-03,100.6,Mar 2015
CZE,2015-04,101.1,Apr 2015
CZE,2015-05,101.7,May 2015
CZE,2015-06,101.5,Jun 2015
CZE,2015-07,100.9,Jul 2015
CZE,2015-08,99.9,Aug 2015
CZE,2015-09,99,Sep 2015
CZE,2015-10,98.7,Oct 2015
CZE,2015-11,98.3,Nov 2015
CZE,2015-12,97.8,Dec 2015
CZE,2016-01,96.7,Jan 2016
CZE,2016-02,95.9,Feb 2016
CZE,2016-03,96,Mar 2016
CZE,2016-04,96.1,Apr 2016
CZE,2016-05,96.6,May 2016
CZE,2016-06,97,Jun 2016
CZE,2016-07,96.9,Jul 2016
CZE,2016-08,96.7,Aug 2016
CZE,2016-09,97,Sep 2016
CZE,2016-10,97.6,Oct 2016
CZE,2016-11,97.8,Nov 2016
CZE,2016-12,98.3,Dec 2016
CZE,2017-01,99.2,Jan 2017
CZE,2017-02,99.7,Feb 2017
CZE,2017-03,99.6,Mar 2017
CZE,2017-04,99.9,Apr 2017
CZE,2017-05,99.3,May 2017
CZE,2017-06,98.5,Jun 2017
CZE,2017-07,98.3,Jul 2017
CZE,2017-08,98.6,Aug 2017
CZE,2017-09,99,Sep 2017
CZE,2017-10,99,Oct 2017
CZE,2017-11,98.9,Nov 2017
CZE,2017-12,99.2,Dec 2017
CZE,2018-01,99.4,Jan 2018
CZE,2018-02,98.8,Feb 2018
CZE,2018-03,99.1,Mar 2018
CZE,2018-04,99.4,Apr 2018
CZE,2018-05,100.6,May 2018
CZE,2018-06,101.3,Jun 2018
CZE,2018-07,101.6,Jul 2018
CZE,2018-08,101.8,Aug 2018
CZE,2018-09,102,Sep 2018
CZE,2018-10,102.8,Oct 2018
CZE,2018-11,102.8,Nov 2018
CZE,2018-12,101.4,Dec 2018
CZE,2019-01,101.3,Jan 2019
CZE,2019-02,101.7,Feb 2019
CZE,2019-03,102.1,Mar 2019
CZE,2019-04,102.9,Apr 2019
CZE,2019-05,103.5,May 2019
CZE,2019-06,102.7,Jun 2019
CZE,2019-07,102.5,Jul 2019
CZE,2019-08,102.6,Aug 2019
CZE,2019-09,102.7,Sep 2019
CZE,2019-10,102.4,Oct 2019
CZE,2019-11,102.1,Nov 2019
CZE,2019-12,102.2,Dec 2019
CZE,2020-01,102.5,Jan 2020
CZE,2020-02,101.6,Feb 2020
CZE,2020-03,100.9,Mar 2020
CZE,2020-04,100.3,Apr 2020
CZE,2020-05,100.8,May 2020
CZE,2020-06,100.8,Jun 2020
CZE,2020-07,100.9,Jul 2020
CZE,2020-08,100.5,Aug 2020
CZE,2020-09,100.8,Sep 2020
CZE,2020-10,101.3,Oct 2020
CZE,2020-11,100.7,Nov 2020
CZE,2020-12,101,Dec 2020
CZE,2021-01,102.2,Jan 2021
CZE,2021-02,103.2,Feb 2021
CZE,2021-03,105,Mar 2021
CZE,2021-04,105.9,Apr 2021
CZE,2021-05,107.2,May 2021
CZE,2021-06,108.3,Jun 2021
CZE,2021-07,110.5,Jul 2021
CZE,2021-08,112,Aug 2021
CZE,2021-09,112.9,Sep 2021
CZE,2021-10,114.9,Oct 2021
CZE,2021-11,116.2,Nov 2021
CZE,2021-12,115.8,Dec 2021
CZE,2022-01,118,Jan 2022
CZE,2022-02,120.3,Feb 2022
CZE,2022-03,126.3,Mar 2022
CZE,2022-04,129.5,Apr 2022
CZE,2022-05,133.6,May 2022
CZE,2022-06,136.2,Jun 2022
CZE,2022-07,135.6,Jul 2022
CZE,2022-08,134.4,Aug 2022
CZE,2022-09,134.2,Sep 2022
CZE,2022-10,136,Oct 2022
CZE,2022-11,134.5,Nov 2022
CZE,2022-12,132,Dec 2022
DNK,1974-01,25.01344,Jan 1974
DNK,1974-02,25.01344,Feb 1974
DNK,1974-03,25.53903,Mar 1974
DNK,1974-04,25.80182,Apr 1974
DNK,1974-05,25.80182,May 1974
DNK,1974-06,25.80182,Jun 1974
DNK,1974-07,26.32742,Jul 1974
DNK,1974-08,26.59021,Aug 1974
DNK,1974-09,27.1158,Sep 1974
DNK,1974-10,27.3786,Oct 1974
DNK,1974-11,27.6414,Nov 1974
DNK,1974-12,27.6414,Dec 1974
DNK,1975-01,27.91216,Jan 1975
DNK,1975-02,27.91216,Feb 1975
DNK,1975-03,27.91216,Mar 1975
DNK,1975-04,27.91216,Apr 1975
DNK,1975-05,27.91216,May 1975
DNK,1975-06,27.91216,Jun 1975
DNK,1975-07,28.17495,Jul 1975
DNK,1975-08,28.43775,Aug 1975
DNK,1975-09,28.70055,Sep 1975
DNK,1975-10,28.70055,Oct 1975
DNK,1975-11,28.96334,Nov 1975
DNK,1975-12,28.96334,Dec 1975
DNK,1976-01,28.96334,Jan 1976
DNK,1976-02,29.22614,Feb 1976
DNK,1976-03,29.48894,Mar 1976
DNK,1976-04,29.48894,Apr 1976
DNK,1976-05,29.75173,May 1976
DNK,1976-06,30.01453,Jun 1976
DNK,1976-07,30.01453,Jul 1976
DNK,1976-08,30.27732,Aug 1976
DNK,1976-09,30.54012,Sep 1976
DNK,1976-10,30.54012,Oct 1976
DNK,1976-11,30.54012,Nov 1976
DNK,1976-12,30.80292,Dec 1976
DNK,1977-01,30.82681,Jan 1977
DNK,1977-02,30.82681,Feb 1977
DNK,1977-03,31.39222,Mar 1977
DNK,1977-04,31.67891,Apr 1977
DNK,1977-05,31.95763,May 1977
DNK,1977-06,31.95763,Jun 1977
DNK,1977-07,32.24432,Jul 1977
DNK,1977-08,32.24432,Aug 1977
DNK,1977-09,32.80973,Sep 1977
DNK,1977-10,32.80973,Oct 1977
DNK,1977-11,32.80973,Nov 1977
DNK,1977-12,33.08845,Dec 1977
DNK,1978-01,33.08845,Jan 1978
DNK,1978-02,33.37514,Feb 1978
DNK,1978-03,33.65386,Mar 1978
DNK,1978-04,33.94055,Apr 1978
DNK,1978-05,33.94055,May 1978
DNK,1978-06,33.94055,Jun 1978
DNK,1978-07,33.94055,Jul 1978
DNK,1978-08,34.21927,Aug 1978
DNK,1978-09,34.21927,Sep 1978
DNK,1978-10,34.21927,Oct 1978
DNK,1978-11,34.21927,Nov 1978
DNK,1978-12,34.21927,Dec 1978
DNK,1979-01,34.50596,Jan 1979
DNK,1979-02,34.78468,Feb 1979
DNK,1979-03,35.35009,Mar 1979
DNK,1979-04,35.35009,Apr 1979
DNK,1979-05,35.9155,May 1979
DNK,1979-06,36.48091,Jun 1979
DNK,1979-07,36.7676,Jul 1979
DNK,1979-08,37.04632,Aug 1979
DNK,1979-09,37.61173,Sep 1979
DNK,1979-10,37.89842,Oct 1979
DNK,1979-11,38.17714,Nov 1979
DNK,1979-12,38.46383,Dec 1979
DNK,1980-01,39.64243,Jan 1980
DNK,1980-02,40.04857,Feb 1980
DNK,1980-03,40.87678,Mar 1980
DNK,1980-04,40.87678,Apr 1980
DNK,1980-05,41.29088,May 1980
DNK,1980-06,41.29088,Jun 1980
DNK,1980-07,41.70499,Jul 1980
DNK,1980-08,41.70499,Aug 1980
DNK,1980-09,41.70499,Sep 1980
DNK,1980-10,42.53319,Oct 1980
DNK,1980-11,42.53319,Nov 1980
DNK,1980-12,42.93933,Dec 1980
DNK,1981-01,43.35344,Jan 1981
DNK,1981-02,43.76754,Feb 1981
DNK,1981-03,44.59575,Mar 1981
DNK,1981-04,45.00985,Apr 1981
DNK,1981-05,45.42395,May 1981
DNK,1981-06,46.24419,Jun 1981
DNK,1981-07,46.24419,Jul 1981
DNK,1981-08,46.6583,Aug 1981
DNK,1981-09,47.0724,Sep 1981
DNK,1981-10,47.4865,Oct 1981
DNK,1981-11,47.90061,Nov 1981
DNK,1981-12,47.90061,Dec 1981
DNK,1982-01,49.54906,Jan 1982
DNK,1982-02,50.37727,Feb 1982
DNK,1982-03,50.37727,Mar 1982
DNK,1982-04,50.37727,Apr 1982
DNK,1982-05,50.79137,May 1982
DNK,1982-06,50.79137,Jun 1982
DNK,1982-07,51.19751,Jul 1982
DNK,1982-08,52.02571,Aug 1982
DNK,1982-09,52.43982,Sep 1982
DNK,1982-10,52.85392,Oct 1982
DNK,1982-11,53.26802,Nov 1982
DNK,1982-12,53.26802,Dec 1982
DNK,1983-01,52.85392,Jan 1983
DNK,1983-02,52.43982,Feb 1983
DNK,1983-03,52.43982,Mar 1983
DNK,1983-04,53.26802,Apr 1983
DNK,1983-05,53.26802,May 1983
DNK,1983-06,53.68213,Jun 1983
DNK,1983-07,54.08827,Jul 1983
DNK,1983-08,54.50237,Aug 1983
DNK,1983-09,55.33058,Sep 1983
DNK,1983-10,55.74468,Oct 1983
DNK,1983-11,56.15878,Nov 1983
DNK,1983-12,55.74468,Dec 1983
DNK,1984-01,56.15878,Jan 1984
DNK,1984-02,56.56492,Feb 1984
DNK,1984-03,56.97903,Mar 1984
DNK,1984-04,57.39313,Apr 1984
DNK,1984-05,57.80724,May 1984
DNK,1984-06,58.22134,Jun 1984
DNK,1984-07,57.80724,Jul 1984
DNK,1984-08,57.80724,Aug 1984
DNK,1984-09,58.63544,Sep 1984
DNK,1984-10,58.63544,Oct 1984
DNK,1984-11,59.04955,Nov 1984
DNK,1984-12,58.63544,Dec 1984
DNK,1985-01,59.45568,Jan 1985
DNK,1985-02,59.90164,Feb 1985
DNK,1985-03,60.26796,Mar 1985
DNK,1985-04,60.33963,Apr 1985
DNK,1985-05,60.56261,May 1985
DNK,1985-06,60.71392,Jun 1985
DNK,1985-07,60.78559,Jul 1985
DNK,1985-08,60.49094,Aug 1985
DNK,1985-09,60.56261,Sep 1985
DNK,1985-10,60.19629,Oct 1985
DNK,1985-11,60.04498,Nov 1985
DNK,1985-12,59.75034,Dec 1985
DNK,1986-01,59.90164,Jan 1986
DNK,1986-02,59.60699,Feb 1986
DNK,1986-03,59.31234,Mar 1986
DNK,1986-04,58.94602,Apr 1986
DNK,1986-05,58.72304,May 1986
DNK,1986-06,58.50006,Jun 1986
DNK,1986-07,58.27708,Jul 1986
DNK,1986-08,58.27708,Aug 1986
DNK,1986-09,58.42839,Sep 1986
DNK,1986-10,57.83909,Oct 1986
DNK,1986-11,57.76742,Nov 1986
DNK,1986-12,57.68778,Dec 1986
DNK,1987-01,58.27708,Jan 1987
DNK,1987-02,58.27708,Feb 1987
DNK,1987-03,58.50006,Mar 1987
DNK,1987-04,58.57173,Apr 1987
DNK,1987-05,58.86638,May 1987
DNK,1987-06,58.94602,Jun 1987
DNK,1987-07,59.38401,Jul 1987
DNK,1987-08,59.53532,Aug 1987
DNK,1987-09,59.67866,Sep 1987
DNK,1987-10,59.53532,Oct 1987
DNK,1987-11,59.60699,Nov 1987
DNK,1987-12,59.67866,Dec 1987
DNK,1988-01,60.19629,Jan 1988
DNK,1988-02,60.56261,Feb 1988
DNK,1988-03,60.85727,Mar 1988
DNK,1988-04,61.00857,Apr 1988
DNK,1988-05,61.15192,May 1988
DNK,1988-06,61.51824,Jun 1988
DNK,1988-07,61.59787,Jul 1988
DNK,1988-08,61.66954,Aug 1988
DNK,1988-09,61.89252,Sep 1988
DNK,1988-10,61.74121,Oct 1988
DNK,1988-11,61.89252,Nov 1988
DNK,1988-12,62.03587,Dec 1988
DNK,1989-01,63.2941,Jan 1989
DNK,1989-02,63.58875,Feb 1989
DNK,1989-03,64.02675,Mar 1989
DNK,1989-04,64.54438,Apr 1989
DNK,1989-05,64.9107,May 1989
DNK,1989-06,64.98237,Jun 1989
DNK,1989-07,65.20535,Jul 1989
DNK,1989-08,65.57167,Aug 1989
DNK,1989-09,65.94596,Sep 1989
DNK,1989-10,66.0893,Oct 1989
DNK,1989-11,65.86633,Nov 1989
DNK,1989-12,65.86633,Dec 1989
DNK,1990-01,65.72298,Jan 1990
DNK,1990-02,65.65131,Feb 1990
DNK,1990-03,65.65131,Mar 1990
DNK,1990-04,65.86633,Apr 1990
