location,time,ppi_tot_con,date
AUT,2014-09,100.0752,Sep 2014
AUT,2014-10,99.69504,Oct 2014
AUT,2014-11,99.79008,Nov 2014
AUT,2014-12,99.6,Dec 2014
AUT,2015-01,99.6,Jan 2015
AUT,2015-02,99.8,Feb 2015
AUT,2015-03,100.2,Mar 2015
AUT,2015-04,100.3,Apr 2015
AUT,2015-05,100.2,May 2015
AUT,2015-06,100.1,Jun 2015
AUT,2015-07,100,Jul 2015
AUT,2015-08,99.9,Aug 2015
AUT,2015-09,100,Sep 2015
AUT,2015-10,100,Oct 2015
AUT,2015-11,100,Nov 2015
AUT,2015-12,99.9,Dec 2015
AUT,2016-01,100,Jan 2016
AUT,2016-02,99.9,Feb 2016
AUT,2016-03,99.9,Mar 2016
AUT,2016-04,99.9,Apr 2016
AUT,2016-05,100.1,May 2016
AUT,2016-06,100.2,Jun 2016
AUT,2016-07,100.3,Jul 2016
AUT,2016-08,100.5,Aug 2016
AUT,2016-09,100.4,Sep 2016
AUT,2016-10,100.5,Oct 2016
AUT,2016-11,100.5,Nov 2016
AUT,2016-12,100.6,Dec 2016
AUT,2017-01,100.6,Jan 2017
AUT,2017-02,100.6,Feb 2017
AUT,2017-03,100.8,Mar 2017
AUT,2017-04,100.9,Apr 2017
AUT,2017-05,101.2,May 2017
AUT,2017-06,101.5,Jun 2017
AUT,2017-07,101.6,Jul 2017
AUT,2017-08,101.8,Aug 2017
AUT,2017-09,101.9,Sep 2017
AUT,2017-10,101.9,Oct 2017
AUT,2017-11,101.8,Nov 2017
AUT,2017-12,101.5,Dec 2017
AUT,2018-01,101.4,Jan 2018
AUT,2018-02,101.6,Feb 2018
AUT,2018-03,101.5,Mar 2018
AUT,2018-04,101.4,Apr 2018
AUT,2018-05,101.6,May 2018
AUT,2018-06,101.6,Jun 2018
AUT,2018-07,101.7,Jul 2018
AUT,2018-08,101.8,Aug 2018
AUT,2018-09,101.7,Sep 2018
AUT,2018-10,101.8,Oct 2018
AUT,2018-11,101.7,Nov 2018
AUT,2018-12,101.6,Dec 2018
AUT,2019-01,101.8,Jan 2019
AUT,2019-02,101.8,Feb 2019
AUT,2019-03,102,Mar 2019
AUT,2019-04,102.4,Apr 2019
AUT,2019-05,102.5,May 2019
AUT,2019-06,102.7,Jun 2019
AUT,2019-07,102.9,Jul 2019
AUT,2019-08,103,Aug 2019
AUT,2019-09,103.1,Sep 2019
AUT,2019-10,103.1,Oct 2019
AUT,2019-11,103.3,Nov 2019
AUT,2019-12,103.7,Dec 2019
AUT,2020-01,103.8,Jan 2020
AUT,2020-02,104,Feb 2020
AUT,2020-03,104.1,Mar 2020
AUT,2020-04,103.8,Apr 2020
AUT,2020-05,103.7,May 2020
AUT,2020-06,103.7,Jun 2020
AUT,2020-07,103.8,Jul 2020
AUT,2020-08,103.7,Aug 2020
AUT,2020-09,103.6,Sep 2020
AUT,2020-10,103.7,Oct 2020
AUT,2020-11,103.8,Nov 2020
AUT,2020-12,103.7,Dec 2020
AUT,2021-01,104,Jan 2021
AUT,2021-02,104.1,Feb 2021
AUT,2021-03,104.5,Mar 2021
AUT,2021-04,104.8,Apr 2021
AUT,2021-05,105.2,May 2021
AUT,2021-06,105.3,Jun 2021
AUT,2021-07,105.3,Jul 2021
AUT,2021-08,105.5,Aug 2021
AUT,2021-09,105.7,Sep 2021
AUT,2021-10,106.1,Oct 2021
AUT,2021-11,106.1,Nov 2021
AUT,2021-12,107,Dec 2021
AUT,2022-01,107.7219,Jan 2022
AUT,2022-02,108.459,Feb 2022
AUT,2022-03,109.8279,Mar 2022
AUT,2022-04,111.1968,Apr 2022
AUT,2022-05,112.0392,May 2022
AUT,2022-06,112.5657,Jun 2022
AUT,2022-07,113.0922,Jul 2022
AUT,2022-08,113.3028,Aug 2022
AUT,2022-09,113.9346,Sep 2022
AUT,2022-10,114.5664,Oct 2022
AUT,2022-11,114.6717,Nov 2022
AUT,2022-12,115.0929,Dec 2022
BEL,2001-01,82.9,Jan 2001
BEL,2001-02,82.9,Feb 2001
BEL,2001-03,82.9,Mar 2001
BEL,2001-04,83,Apr 2001
BEL,2001-05,82.7,May 2001
BEL,2001-06,82.7,Jun 2001
BEL,2001-07,82.7,Jul 2001
BEL,2001-08,82.6,Aug 2001
BEL,2001-09,82.5,Sep 2001
BEL,2001-10,82.1,Oct 2001
BEL,2001-11,81.8,Nov 2001
BEL,2001-12,81.8,Dec 2001
BEL,2002-01,81.9,Jan 2002
BEL,2002-02,82,Feb 2002
BEL,2002-03,82.7,Mar 2002
BEL,2002-04,82.8,Apr 2002
BEL,2002-05,83.1,May 2002
BEL,2002-06,83.7,Jun 2002
BEL,2002-07,83.6,Jul 2002
BEL,2002-08,83.9,Aug 2002
BEL,2002-09,84.3,Sep 2002
BEL,2002-10,84.1,Oct 2002
BEL,2002-11,83.8,Nov 2002
BEL,2002-12,83.6,Dec 2002
BEL,2003-01,82.1,Jan 2003
BEL,2003-02,82.3,Feb 2003
BEL,2003-03,82.4,Mar 2003
BEL,2003-04,82.5,Apr 2003
BEL,2003-05,82.7,May 2003
BEL,2003-06,82.9,Jun 2003
BEL,2003-07,82.6,Jul 2003
BEL,2003-08,82.7,Aug 2003
BEL,2003-09,83.1,Sep 2003
BEL,2003-10,82.8,Oct 2003
BEL,2003-11,82.5,Nov 2003
BEL,2003-12,82.6,Dec 2003
BEL,2004-01,82.8,Jan 2004
BEL,2004-02,83.1,Feb 2004
BEL,2004-03,83.3,Mar 2004
BEL,2004-04,83.5,Apr 2004
BEL,2004-05,83.5,May 2004
BEL,2004-06,83.7,Jun 2004
BEL,2004-07,84,Jul 2004
BEL,2004-08,84.2,Aug 2004
BEL,2004-09,84.4,Sep 2004
BEL,2004-10,84.1,Oct 2004
BEL,2004-11,84.3,Nov 2004
BEL,2004-12,83.9,Dec 2004
BEL,2005-01,84.4,Jan 2005
BEL,2005-02,84.3,Feb 2005
BEL,2005-03,84.6,Mar 2005
BEL,2005-04,84.6,Apr 2005
BEL,2005-05,85,May 2005
BEL,2005-06,85.2,Jun 2005
BEL,2005-07,85.4,Jul 2005
BEL,2005-08,85.3,Aug 2005
BEL,2005-09,85.3,Sep 2005
BEL,2005-10,85,Oct 2005
BEL,2005-11,84.9,Nov 2005
BEL,2005-12,84.8,Dec 2005
BEL,2006-01,85,Jan 2006
BEL,2006-02,85.3,Feb 2006
BEL,2006-03,85.1,Mar 2006
BEL,2006-04,85.3,Apr 2006
BEL,2006-05,86.1,May 2006
BEL,2006-06,86.4,Jun 2006
BEL,2006-07,86.4,Jul 2006
BEL,2006-08,86.9,Aug 2006
BEL,2006-09,87.2,Sep 2006
BEL,2006-10,87.1,Oct 2006
BEL,2006-11,87,Nov 2006
BEL,2006-12,87.1,Dec 2006
BEL,2007-01,87.9,Jan 2007
BEL,2007-02,87.8,Feb 2007
BEL,2007-03,87.9,Mar 2007
BEL,2007-04,88.2,Apr 2007
BEL,2007-05,88.4,May 2007
BEL,2007-06,88.8,Jun 2007
BEL,2007-07,89,Jul 2007
BEL,2007-08,89,Aug 2007
BEL,2007-09,89.1,Sep 2007
BEL,2007-10,89.3,Oct 2007
BEL,2007-11,89.2,Nov 2007
BEL,2007-12,89.3,Dec 2007
BEL,2008-01,90,Jan 2008
BEL,2008-02,90.1,Feb 2008
BEL,2008-03,90.5,Mar 2008
BEL,2008-04,90.3,Apr 2008
BEL,2008-05,90.6,May 2008
BEL,2008-06,90.4,Jun 2008
BEL,2008-07,90.4,Jul 2008
BEL,2008-08,90.5,Aug 2008
BEL,2008-09,91,Sep 2008
BEL,2008-10,90.8,Oct 2008
BEL,2008-11,90.4,Nov 2008
BEL,2008-12,90.2,Dec 2008
BEL,2009-01,90.7,Jan 2009
BEL,2009-02,91.1,Feb 2009
BEL,2009-03,91.3,Mar 2009
BEL,2009-04,91,Apr 2009
BEL,2009-05,90.9,May 2009
BEL,2009-06,91.1,Jun 2009
BEL,2009-07,91.1,Jul 2009
BEL,2009-08,91,Aug 2009
BEL,2009-09,91,Sep 2009
BEL,2009-10,91,Oct 2009
BEL,2009-11,91.1,Nov 2009
BEL,2009-12,91.4,Dec 2009
BEL,2010-01,91.5,Jan 2010
BEL,2010-02,91.3,Feb 2010
BEL,2010-03,91.2,Mar 2010
BEL,2010-04,91.2,Apr 2010
BEL,2010-05,91.5,May 2010
BEL,2010-06,91.9,Jun 2010
BEL,2010-07,92.8,Jul 2010
BEL,2010-08,92.9,Aug 2010
BEL,2010-09,93,Sep 2010
BEL,2010-10,93.2,Oct 2010
BEL,2010-11,93.5,Nov 2010
BEL,2010-12,93.7,Dec 2010
BEL,2011-01,94.4,Jan 2011
BEL,2011-02,95,Feb 2011
BEL,2011-03,95,Mar 2011
BEL,2011-04,95.5,Apr 2011
BEL,2011-05,95.8,May 2011
BEL,2011-06,95.6,Jun 2011
BEL,2011-07,95.5,Jul 2011
BEL,2011-08,95.5,Aug 2011
BEL,2011-09,95.3,Sep 2011
BEL,2011-10,95.2,Oct 2011
BEL,2011-11,95.3,Nov 2011
BEL,2011-12,95.5,Dec 2011
BEL,2012-01,96.4,Jan 2012
BEL,2012-02,97.5,Feb 2012
BEL,2012-03,98.3,Mar 2012
BEL,2012-04,98.7,Apr 2012
BEL,2012-05,98.5,May 2012
BEL,2012-06,98.9,Jun 2012
BEL,2012-07,98,Jul 2012
BEL,2012-08,98.1,Aug 2012
BEL,2012-09,98.3,Sep 2012
BEL,2012-10,98.6,Oct 2012
BEL,2012-11,98.8,Nov 2012
BEL,2012-12,98.9,Dec 2012
BEL,2013-01,99.5,Jan 2013
BEL,2013-02,99.6,Feb 2013
BEL,2013-03,99.6,Mar 2013
BEL,2013-04,99.9,Apr 2013
BEL,2013-05,100.5,May 2013
BEL,2013-06,100.7,Jun 2013
BEL,2013-07,100.9,Jul 2013
BEL,2013-08,101.4,Aug 2013
BEL,2013-09,101.3,Sep 2013
BEL,2013-10,101.5,Oct 2013
BEL,2013-11,101.4,Nov 2013
BEL,2013-12,101.4,Dec 2013
BEL,2014-01,100.4,Jan 2014
BEL,2014-02,100.2,Feb 2014
BEL,2014-03,100.5,Mar 2014
BEL,2014-04,100.4,Apr 2014
BEL,2014-05,100.5,May 2014
BEL,2014-06,100.5,Jun 2014
BEL,2014-07,100.4,Jul 2014
BEL,2014-08,100,Aug 2014
BEL,2014-09,99.4,Sep 2014
BEL,2014-10,99.1,Oct 2014
BEL,2014-11,98.7,Nov 2014
BEL,2014-12,99.4,Dec 2014
BEL,2015-01,101.2,Jan 2015
BEL,2015-02,100.4,Feb 2015
BEL,2015-03,100.4,Mar 2015
BEL,2015-04,100.4,Apr 2015
BEL,2015-05,100,May 2015
BEL,2015-06,99.4,Jun 2015
BEL,2015-07,99.6,Jul 2015
BEL,2015-08,99.8,Aug 2015
BEL,2015-09,99.9,Sep 2015
BEL,2015-10,99.8,Oct 2015
BEL,2015-11,99.7,Nov 2015
BEL,2015-12,99.5,Dec 2015
BEL,2016-01,99.3,Jan 2016
BEL,2016-02,99.3,Feb 2016
BEL,2016-03,99.4,Mar 2016
BEL,2016-04,99.4,Apr 2016
BEL,2016-05,99.3,May 2016
BEL,2016-06,99.5,Jun 2016
BEL,2016-07,99.9,Jul 2016
BEL,2016-08,100.5,Aug 2016
BEL,2016-09,101.2,Sep 2016
BEL,2016-10,101.6,Oct 2016
BEL,2016-11,101.4,Nov 2016
BEL,2016-12,100.2,Dec 2016
BEL,2017-01,100,Jan 2017
BEL,2017-02,100.3,Feb 2017
BEL,2017-03,100.5,Mar 2017
BEL,2017-04,101.5,Apr 2017
BEL,2017-05,102.2,May 2017
BEL,2017-06,102.5,Jun 2017
BEL,2017-07,103,Jul 2017
BEL,2017-08,102.8,Aug 2017
BEL,2017-09,102.9,Sep 2017
BEL,2017-10,103.2,Oct 2017
BEL,2017-11,102.8,Nov 2017
BEL,2017-12,103.1,Dec 2017
BEL,2018-01,102.3,Jan 2018
BEL,2018-02,100.9,Feb 2018
BEL,2018-03,100.6,Mar 2018
BEL,2018-04,100.5,Apr 2018
BEL,2018-05,101,May 2018
BEL,2018-06,100.9,Jun 2018
BEL,2018-07,100.8,Jul 2018
BEL,2018-08,100.9,Aug 2018
BEL,2018-09,100.9,Sep 2018
BEL,2018-10,101.2,Oct 2018
BEL,2018-11,101.3,Nov 2018
BEL,2018-12,101.3,Dec 2018
BEL,2019-01,101.6,Jan 2019
BEL,2019-02,102.1,Feb 2019
BEL,2019-03,102.8,Mar 2019
BEL,2019-04,103.9,Apr 2019
BEL,2019-05,103.9,May 2019
BEL,2019-06,103.9,Jun 2019
BEL,2019-07,103.9,Jul 2019
BEL,2019-08,103.5,Aug 2019
BEL,2019-09,104.3,Sep 2019
BEL,2019-10,104.9,Oct 2019
BEL,2019-11,105.5,Nov 2019
BEL,2019-12,106.2,Dec 2019
BEL,2020-01,106.6,Jan 2020
BEL,2020-02,106.6,Feb 2020
BEL,2020-03,106,Mar 2020
BEL,2020-04,105.9,Apr 2020
BEL,2020-05,105.2,May 2020
BEL,2020-06,105.1,Jun 2020
BEL,2020-07,104.7,Jul 2020
BEL,2020-08,104.7,Aug 2020
BEL,2020-09,104.7,Sep 2020
BEL,2020-10,104.3,Oct 2020
BEL,2020-11,104.4,Nov 2020
BEL,2020-12,104.1,Dec 2020
BEL,2021-01,104.1,Jan 2021
BEL,2021-02,104.6,Feb 2021
BEL,2021-03,105.7,Mar 2021
BEL,2021-04,106,Apr 2021
BEL,2021-05,106.3,May 2021
BEL,2021-06,107.5,Jun 2021
BEL,2021-07,107.7,Jul 2021
BEL,2021-08,108.3,Aug 2021
BEL,2021-09,108.8,Sep 2021
BEL,2021-10,109.4,Oct 2021
BEL,2021-11,110.6,Nov 2021
BEL,2021-12,112.1,Dec 2021
BEL,2022-01,114.1,Jan 2022
BEL,2022-02,115.3,Feb 2022
BEL,2022-03,116.8,Mar 2022
BEL,2022-04,118.6,Apr 2022
BEL,2022-05,119.7,May 2022
BEL,2022-06,123.8,Jun 2022
BEL,2022-07,125,Jul 2022
BEL,2022-08,126.1,Aug 2022
BEL,2022-09,126.8,Sep 2022
BEL,2022-10,128,Oct 2022
BEL,2022-11,128.4,Nov 2022
BEL,2022-12,129.8,Dec 2022
CZE,2000-01,93.2,Jan 2000
CZE,2000-02,93.5,Feb 2000
CZE,2000-03,93.3,Mar 2000
CZE,2000-04,93.8,Apr 2000
CZE,2000-05,94.1,May 2000
CZE,2000-06,94,Jun 2000
CZE,2000-07,94.4,Jul 2000
CZE,2000-08,95.2,Aug 2000
CZE,2000-09,95.5,Sep 2000
CZE,2000-10,95.9,Oct 2000
CZE,2000-11,96.1,Nov 2000
CZE,2000-12,96.1,Dec 2000
CZE,2001-01,96.6,Jan 2001
CZE,2001-02,96.8,Feb 2001
CZE,2001-03,96.9,Mar 2001
CZE,2001-04,97.4,Apr 2001
CZE,2001-05,97.6,May 2001
CZE,2001-06,97.7,Jun 2001
CZE,2001-07,97.8,Jul 2001
CZE,2001-08,97.7,Aug 2001
CZE,2001-09,97.7,Sep 2001
CZE,2001-10,97.3,Oct 2001
CZE,2001-11,97.4,Nov 2001
CZE,2001-12,96.8,Dec 2001
CZE,2002-01,96.3,Jan 2002
CZE,2002-02,96.5,Feb 2002
CZE,2002-03,95.8,Mar 2002
CZE,2002-04,95.4,Apr 2002
CZE,2002-05,95.3,May 2002
CZE,2002-06,94.6,Jun 2002
CZE,2002-07,94.1,Jul 2002
CZE,2002-08,94.3,Aug 2002
CZE,2002-09,94.1,Sep 2002
CZE,2002-10,94.2,Oct 2002
CZE,2002-11,94.4,Nov 2002
CZE,2002-12,94.2,Dec 2002
CZE,2003-01,94.1,Jan 2003
CZE,2003-02,94.5,Feb 2003
CZE,2003-03,94.5,Mar 2003
CZE,2003-04,94.4,Apr 2003
CZE,2003-05,94.3,May 2003
CZE,2003-06,94.2,Jun 2003
CZE,2003-07,94.5,Jul 2003
CZE,2003-08,94.9,Aug 2003
CZE,2003-09,95.3,Sep 2003
CZE,2003-10,95.3,Oct 2003
CZE,2003-11,95.4,Nov 2003
CZE,2003-12,95.7,Dec 2003
CZE,2004-01,96,Jan 2004
CZE,2004-02,96.3,Feb 2004
CZE,2004-03,96.5,Mar 2004
CZE,2004-04,96.2,Apr 2004
CZE,2004-05,96.1,May 2004
CZE,2004-06,96,Jun 2004
CZE,2004-07,96.6,Jul 2004
CZE,2004-08,96.6,Aug 2004
CZE,2004-09,96.5,Sep 2004
CZE,2004-10,96.8,Oct 2004
CZE,2004-11,96.7,Nov 2004
CZE,2004-12,96.4,Dec 2004
CZE,2005-01,96.1,Jan 2005
CZE,2005-02,95.7,Feb 2005
CZE,2005-03,95.6,Mar 2005
CZE,2005-04,95.7,Apr 2005
CZE,2005-05,95.6,May 2005
CZE,2005-06,95.8,Jun 2005
CZE,2005-07,95.9,Jul 2005
CZE,2005-08,95.5,Aug 2005
CZE,2005-09,95,Sep 2005
CZE,2005-10,95.4,Oct 2005
CZE,2005-11,95,Nov 2005
CZE,2005-12,94.5,Dec 2005
CZE,2006-01,94.2,Jan 2006
CZE,2006-02,93.8,Feb 2006
CZE,2006-03,93.9,Mar 2006
CZE,2006-04,93.6,Apr 2006
CZE,2006-05,93.3,May 2006
CZE,2006-06,93.3,Jun 2006
CZE,2006-07,93.6,Jul 2006
CZE,2006-08,93.5,Aug 2006
CZE,2006-09,93.7,Sep 2006
CZE,2006-10,93.5,Oct 2006
CZE,2006-11,92.8,Nov 2006
CZE,2006-12,92.5,Dec 2006
CZE,2007-01,93.1,Jan 2007
CZE,2007-02,93.8,Feb 2007
CZE,2007-03,93.7,Mar 2007
CZE,2007-04,93.8,Apr 2007
CZE,2007-05,94,May 2007
CZE,2007-06,94.6,Jun 2007
CZE,2007-07,95,Jul 2007
CZE,2007-08,95,Aug 2007
CZE,2007-09,94.9,Sep 2007
CZE,2007-10,94.9,Oct 2007
CZE,2007-11,95.2,Nov 2007
CZE,2007-12,95.3,Dec 2007
CZE,2008-01,95.4,Jan 2008
CZE,2008-02,94.6,Feb 2008
CZE,2008-03,94.3,Mar 2008
CZE,2008-04,93.8,Apr 2008
CZE,2008-05,93.7,May 2008
CZE,2008-06,92.9,Jun 2008
CZE,2008-07,92.3,Jul 2008
CZE,2008-08,93.5,Aug 2008
CZE,2008-09,93.8,Sep 2008
CZE,2008-10,94.1,Oct 2008
CZE,2008-11,94.4,Nov 2008
CZE,2008-12,95.2,Dec 2008
CZE,2009-01,96.2,Jan 2009
CZE,2009-02,97.7,Feb 2009
CZE,2009-03,96.1,Mar 2009
CZE,2009-04,95.1,Apr 2009
CZE,2009-05,94.9,May 2009
CZE,2009-06,94.5,Jun 2009
CZE,2009-07,93.3,Jul 2009
CZE,2009-08,92.8,Aug 2009
CZE,2009-09,92.4,Sep 2009
CZE,2009-10,92.8,Oct 2009
CZE,2009-11,92.8,Nov 2009
CZE,2009-12,93.1,Dec 2009
CZE,2010-01,93.4,Jan 2010
CZE,2010-02,92.9,Feb 2010
CZE,2010-03,92.3,Mar 2010
CZE,2010-04,91.7,Apr 2010
CZE,2010-05,92.3,May 2010
CZE,2010-06,92.8,Jun 2010
CZE,2010-07,92.3,Jul 2010
CZE,2010-08,91.4,Aug 2010
CZE,2010-09,91.2,Sep 2010
CZE,2010-10,91.3,Oct 2010
CZE,2010-11,91.8,Nov 2010
CZE,2010-12,92.6,Dec 2010
CZE,2011-01,92.5,Jan 2011
CZE,2011-02,92.6,Feb 2011
CZE,2011-03,93,Mar 2011
CZE,2011-04,93.5,Apr 2011
CZE,2011-05,94.5,May 2011
CZE,2011-06,94.5,Jun 2011
CZE,2011-07,94.7,Jul 2011
CZE,2011-08,94.6,Aug 2011
CZE,2011-09,95,Sep 2011
CZE,2011-10,96,Oct 2011
CZE,2011-11,96.9,Nov 2011
CZE,2011-12,97.1,Dec 2011
CZE,2012-01,97.9,Jan 2012
CZE,2012-02,97,Feb 2012
CZE,2012-03,96.7,Mar 2012
CZE,2012-04,96.9,Apr 2012
CZE,2012-05,97.5,May 2012
CZE,2012-06,98,Jun 2012
CZE,2012-07,97.9,Jul 2012
CZE,2012-08,97.5,Aug 2012
CZE,2012-09,97.4,Sep 2012
CZE,2012-10,98.4,Oct 2012
CZE,2012-11,99,Nov 2012
CZE,2012-12,98.5,Dec 2012
CZE,2013-01,99.1,Jan 2013
CZE,2013-02,98.8,Feb 2013
CZE,2013-03,99.2,Mar 2013
CZE,2013-04,99.4,Apr 2013
CZE,2013-05,99.5,May 2013
CZE,2013-06,99.4,Jun 2013
CZE,2013-07,99.9,Jul 2013
CZE,2013-08,99.4,Aug 2013
CZE,2013-09,99.4,Sep 2013
CZE,2013-10,99.5,Oct 2013
CZE,2013-11,101.4,Nov 2013
CZE,2013-12,102.5,Dec 2013
CZE,2014-01,102.8,Jan 2014
CZE,2014-02,102.7,Feb 2014
CZE,2014-03,102.4,Mar 2014
CZE,2014-04,102.5,Apr 2014
CZE,2014-05,102.7,May 2014
CZE,2014-06,102.5,Jun 2014
CZE,2014-07,102.6,Jul 2014
CZE,2014-08,102.1,Aug 2014
CZE,2014-09,101.9,Sep 2014
CZE,2014-10,101.5,Oct 2014
CZE,2014-11,101.3,Nov 2014
CZE,2014-12,100.8,Dec 2014
CZE,2015-01,100.9,Jan 2015
CZE,2015-02,100.6,Feb 2015
CZE,2015-03,100.5,Mar 2015
CZE,2015-04,100.5,Apr 2015
CZE,2015-05,100.4,May 2015
CZE,2015-06,100.1,Jun 2015
CZE,2015-07,99.9,Jul 2015
CZE,2015-08,99.4,Aug 2015
CZE,2015-09,99.4,Sep 2015
CZE,2015-10,99.6,Oct 2015
CZE,2015-11,99.5,Nov 2015
CZE,2015-12,99.1,Dec 2015
CZE,2016-01,98.9,Jan 2016
CZE,2016-02,98.8,Feb 2016
CZE,2016-03,98.1,Mar 2016
CZE,2016-04,97.7,Apr 2016
CZE,2016-05,97.7,May 2016
CZE,2016-06,97.5,Jun 2016
CZE,2016-07,97.5,Jul 2016
CZE,2016-08,97.5,Aug 2016
CZE,2016-09,97.9,Sep 2016
CZE,2016-10,98.3,Oct 2016
CZE,2016-11,98.8,Nov 2016
CZE,2016-12,98.9,Dec 2016
CZE,2017-01,99.3,Jan 2017
CZE,2017-02,99.3,Feb 2017
CZE,2017-03,99.2,Mar 2017
CZE,2017-04,99.5,Apr 2017
CZE,2017-05,99.4,May 2017
CZE,2017-06,99.3,Jun 2017
CZE,2017-07,99.1,Jul 2017
CZE,2017-08,99.2,Aug 2017
CZE,2017-09,99.1,Sep 2017
CZE,2017-10,98.7,Oct 2017
CZE,2017-11,97.9,Nov 2017
CZE,2017-12,97.9,Dec 2017
CZE,2018-01,97.7,Jan 2018
CZE,2018-02,97,Feb 2018
CZE,2018-03,97.1,Mar 2018
CZE,2018-04,96.8,Apr 2018
CZE,2018-05,97.2,May 2018
CZE,2018-06,97.8,Jun 2018
CZE,2018-07,97.8,Jul 2018
CZE,2018-08,97.7,Aug 2018
CZE,2018-09,97.8,Sep 2018
CZE,2018-10,98.4,Oct 2018
CZE,2018-11,98.5,Nov 2018
CZE,2018-12,98.3,Dec 2018
CZE,2019-01,98.6,Jan 2019
CZE,2019-02,98.9,Feb 2019
CZE,2019-03,98.9,Mar 2019
CZE,2019-04,99.4,Apr 2019
CZE,2019-05,99.9,May 2019
CZE,2019-06,99.9,Jun 2019
CZE,2019-07,100,Jul 2019
CZE,2019-08,100.4,Aug 2019
CZE,2019-09,100.7,Sep 2019
CZE,2019-10,100.6,Oct 2019
CZE,2019-11,100.7,Nov 2019
CZE,2019-12,100.9,Dec 2019
CZE,2020-01,101.3,Jan 2020
CZE,2020-02,100.7,Feb 2020
CZE,2020-03,102.6,Mar 2020
CZE,2020-04,104,Apr 2020
CZE,2020-05,103.4,May 2020
CZE,2020-06,102.3,Jun 2020
CZE,2020-07,101.7,Jul 2020
CZE,2020-08,101.2,Aug 2020
CZE,2020-09,101.8,Sep 2020
CZE,2020-10,102.4,Oct 2020
CZE,2020-11,101.7,Nov 2020
CZE,2020-12,101.1,Dec 2020
CZE,2021-01,100.8,Jan 2021
CZE,2021-02,100.4,Feb 2021
CZE,2021-03,101,Mar 2021
CZE,2021-04,101.5,Apr 2021
CZE,2021-05,101.3,May 2021
CZE,2021-06,101.7,Jun 2021
CZE,2021-07,102.8,Jul 2021
CZE,2021-08,103,Aug 2021
CZE,2021-09,103.2,Sep 2021
CZE,2021-10,103.8,Oct 2021
CZE,2021-11,104.4,Nov 2021
CZE,2021-12,104.7,Dec 2021
CZE,2022-01,105.7,Jan 2022
CZE,2022-02,107,Feb 2022
CZE,2022-03,109.1,Mar 2022
CZE,2022-04,111,Apr 2022
CZE,2022-05,113.8,May 2022
CZE,2022-06,115.4,Jun 2022
CZE,2022-07,116.6,Jul 2022
CZE,2022-08,117.4,Aug 2022
CZE,2022-09,118.7,Sep 2022
CZE,2022-10,120.3,Oct 2022
CZE,2022-11,121.1,Nov 2022
DNK,1985-01,64.53135,Jan 1985
DNK,1985-02,65.3381,Feb 1985
DNK,1985-03,65.70481,Mar 1985
DNK,1985-04,65.78732,Apr 1985
DNK,1985-05,65.9615,May 1985
DNK,1985-06,66.22737,Jun 1985
DNK,1985-07,66.08985,Jul 1985
DNK,1985-08,65.67731,Aug 1985
DNK,1985-09,65.9065,Sep 1985
DNK,1985-10,65.41145,Oct 1985
DNK,1985-11,65.35644,Nov 1985
DNK,1985-12,65.14558,Dec 1985
DNK,1986-01,65.55813,Jan 1986
DNK,1986-02,65.41145,Feb 1986
DNK,1986-03,65.273929999999993,Mar 1986
DNK,1986-04,64.92556,Apr 1986
DNK,1986-05,64.92556,May 1986
DNK,1986-06,65.00806,Jun 1986
DNK,1986-07,64.86138,Jul 1986
DNK,1986-08,64.79721,Aug 1986
DNK,1986-09,64.7422,Sep 1986
DNK,1986-10,64.03629,Oct 1986
DNK,1986-11,63.89878,Nov 1986
DNK,1986-12,63.68792,Dec 1986
DNK,1987-01,64.3755,Jan 1987
DNK,1987-02,64.47634,Feb 1987
DNK,1987-03,64.75137,Mar 1987
DNK,1987-04,64.55885,Apr 1987
DNK,1987-05,64.9989,May 1987
DNK,1987-06,65.21893,Jun 1987
DNK,1987-07,65.40228,Jul 1987
DNK,1987-08,65.61314,Aug 1987
DNK,1987-09,65.89733,Sep 1987
DNK,1987-10,65.47562,Oct 1987
DNK,1987-11,65.44811,Nov 1987
DNK,1987-12,65.52145,Dec 1987
DNK,1988-01,66.5299,Jan 1988
DNK,1988-02,67.04329,Feb 1988
DNK,1988-03,67.54752,Mar 1988
DNK,1988-04,67.13497,Apr 1988
DNK,1988-05,67.4375,May 1988
DNK,1988-06,67.86839,Jun 1988
DNK,1988-07,67.96006,Jul 1988
DNK,1988-08,67.96923,Aug 1988
DNK,1988-09,68.20759,Sep 1988
DNK,1988-10,67.97839,Oct 1988
DNK,1988-11,67.9509,Nov 1988
DNK,1988-12,67.96006,Dec 1988
DNK,1989-01,68.22592,Jan 1989
DNK,1989-02,68.79432,Feb 1989
DNK,1989-03,69.16103,Mar 1989
DNK,1989-04,69.49107,Apr 1989
DNK,1989-05,70.06863,May 1989
DNK,1989-06,70.49034,Jun 1989
DNK,1989-07,70.79288,Jul 1989
DNK,1989-08,71.69131,Aug 1989
DNK,1989-09,72.13136,Sep 1989
DNK,1989-10,72.36055,Oct 1989
DNK,1989-11,71.80132,Nov 1989
DNK,1989-12,71.59046,Dec 1989
DNK,1990-01,71.16875,Jan 1990
DNK,1990-02,70.82038,Feb 1990
DNK,1990-03,70.97623,Mar 1990
DNK,1990-04,71.17792,Apr 1990
DNK,1990-05,71.47128,May 1990
DNK,1990-06,71.85633,Jun 1990
DNK,1990-07,71.6638,Jul 1990
