location,time,cpi_total,date
CAN,1940-09,6.578948,Sep 1940
CAN,1940-10,3.846154,Oct 1940
CAN,1940-11,3.846154,Nov 1940
CAN,1940-12,5.128205,Dec 1940
CAN,1941-01,5.128205,Jan 1941
CAN,1941-02,5.128205,Feb 1941
CAN,1941-03,3.797468,Mar 1941
CAN,1941-04,3.797468,Apr 1941
CAN,1941-05,3.797468,May 1941
CAN,1941-06,6.329114,Jun 1941
CAN,1941-07,6.25,Jul 1941
CAN,1941-08,7.5,Aug 1941
CAN,1941-09,7.407407,Sep 1941
CAN,1941-10,7.407407,Oct 1941
CAN,1941-11,8.641975,Nov 1941
CAN,1941-12,6.097561,Dec 1941
CAN,1942-01,6.097561,Jan 1942
CAN,1942-02,6.097561,Feb 1942
CAN,1942-03,7.317073,Mar 1942
CAN,1942-04,7.317073,Apr 1942
CAN,1942-05,7.317073,May 1942
CAN,1942-06,4.761905,Jun 1942
CAN,1942-07,4.705883,Jul 1942
CAN,1942-08,3.488372,Aug 1942
CAN,1942-09,1.149425,Sep 1942
CAN,1942-10,2.298851,Oct 1942
CAN,1942-11,2.272727,Nov 1942
CAN,1942-12,3.448276,Dec 1942
CAN,1943-01,1.149425,Jan 1943
CAN,1943-02,1.149425,Feb 1943
CAN,1943-03,0,Mar 1943
CAN,1943-04,2.272727,Apr 1943
CAN,1943-05,2.272727,May 1943
CAN,1943-06,2.272727,Jun 1943
CAN,1943-07,2.247191,Jul 1943
CAN,1943-08,2.247191,Aug 1943
CAN,1943-09,4.545455,Sep 1943
CAN,1943-10,3.370786,Oct 1943
CAN,1943-11,2.222222,Nov 1943
CAN,1943-12,2.222222,Dec 1943
CAN,1944-01,3.409091,Jan 1944
CAN,1944-02,3.409091,Feb 1944
CAN,1944-03,3.409091,Mar 1944
CAN,1944-04,1.111111,Apr 1944
CAN,1944-05,1.111111,May 1944
CAN,1944-06,1.111111,Jun 1944
CAN,1944-07,0,Jul 1944
CAN,1944-08,0,Aug 1944
CAN,1944-09,-1.086957,Sep 1944
CAN,1944-10,-1.086957,Oct 1944
CAN,1944-11,-1.086957,Nov 1944
CAN,1944-12,-2.173913,Dec 1944
CAN,1945-01,-1.098901,Jan 1945
CAN,1945-02,0,Feb 1945
CAN,1945-03,0,Mar 1945
CAN,1945-04,0,Apr 1945
CAN,1945-05,0,May 1945
CAN,1945-06,1.098901,Jun 1945
CAN,1945-07,1.098901,Jul 1945
CAN,1945-08,1.098901,Aug 1945
CAN,1945-09,1.098901,Sep 1945
CAN,1945-10,1.098901,Oct 1945
CAN,1945-11,1.098901,Nov 1945
CAN,1945-12,2.222222,Dec 1945
CAN,1946-01,2.222222,Jan 1946
CAN,1946-02,1.098901,Feb 1946
CAN,1946-03,1.098901,Mar 1946
CAN,1946-04,1.098901,Apr 1946
CAN,1946-05,1.098901,May 1946
CAN,1946-06,2.173913,Jun 1946
CAN,1946-07,3.26087,Jul 1946
CAN,1946-08,4.347826,Aug 1946
CAN,1946-09,4.347826,Sep 1946
CAN,1946-10,5.434783,Oct 1946
CAN,1946-11,5.434783,Nov 1946
CAN,1946-12,5.434783,Dec 1946
CAN,1947-01,5.434783,Jan 1947
CAN,1947-02,5.434783,Feb 1947
CAN,1947-03,6.521739,Mar 1947
CAN,1947-04,7.608696,Apr 1947
CAN,1947-05,9.782609,May 1947
CAN,1947-06,8.510638,Jun 1947
CAN,1947-07,8.421053,Jul 1947
CAN,1947-08,7.291667,Aug 1947
CAN,1947-09,10.41667,Sep 1947
CAN,1947-10,11.34021,Oct 1947
CAN,1947-11,12.37113,Nov 1947
CAN,1947-12,14.43299,Dec 1947
CAN,1948-01,15.46392,Jan 1948
CAN,1948-02,17.52577,Feb 1948
CAN,1948-03,16.32653,Mar 1948
CAN,1948-04,16.16162,Apr 1948
CAN,1948-05,14.85149,May 1948
CAN,1948-06,15.68627,Jun 1948
CAN,1948-07,14.56311,Jul 1948
CAN,1948-08,15.53398,Aug 1948
CAN,1948-09,14.15094,Sep 1948
CAN,1948-10,12.03704,Oct 1948
CAN,1948-11,11.00917,Nov 1948
CAN,1948-12,9.009009,Dec 1948
CAN,1949-01,8.035714,Jan 1949
CAN,1949-02,6.140351,Feb 1949
CAN,1949-03,6.140351,Mar 1949
CAN,1949-04,5.217391,Apr 1949
CAN,1949-05,4.310345,May 1949
CAN,1949-06,2.542373,Jun 1949
CAN,1949-07,2.542373,Jul 1949
CAN,1949-08,2.521008,Aug 1949
CAN,1949-09,0.8264463,Sep 1949
CAN,1949-10,1.652893,Oct 1949
CAN,1949-11,1.652893,Nov 1949
CAN,1949-12,0.8264463,Dec 1949
CAN,1950-01,0,Jan 1950
CAN,1950-02,0.8264463,Feb 1950
CAN,1950-03,1.652893,Mar 1950
CAN,1950-04,1.652893,Apr 1950
CAN,1950-05,1.652893,May 1950
CAN,1950-06,1.652893,Jun 1950
CAN,1950-07,2.479339,Jul 1950
CAN,1950-08,2.459016,Aug 1950
CAN,1950-09,4.098361,Sep 1950
CAN,1950-10,4.878049,Oct 1950
CAN,1950-11,4.878049,Nov 1950
CAN,1950-12,5.737705,Dec 1950
CAN,1951-01,7.438016,Jan 1951
CAN,1951-02,9.016394,Feb 1951
CAN,1951-03,8.943089,Mar 1951
CAN,1951-04,10.56911,Apr 1951
CAN,1951-05,10.56911,May 1951
CAN,1951-06,13.00813,Jun 1951
CAN,1951-07,12.09677,Jul 1951
CAN,1951-08,12,Aug 1951
CAN,1951-09,11.02362,Sep 1951
CAN,1951-10,10.07752,Oct 1951
CAN,1951-11,10.85271,Nov 1951
CAN,1951-12,10.85271,Dec 1951
CAN,1952-01,10.76923,Jan 1952
CAN,1952-02,7.518797,Feb 1952
CAN,1952-03,5.970149,Mar 1952
CAN,1952-04,4.411765,Apr 1952
CAN,1952-05,3.676471,May 1952
CAN,1952-06,1.438849,Jun 1952
CAN,1952-07,1.438849,Jul 1952
CAN,1952-08,0.7142857,Aug 1952
CAN,1952-09,0,Sep 1952
CAN,1952-10,-0.7042254,Oct 1952
CAN,1952-11,-1.398601,Nov 1952
CAN,1952-12,-1.398601,Dec 1952
CAN,1953-01,-2.083333,Jan 1953
CAN,1953-02,-2.097902,Feb 1953
CAN,1953-03,-2.112676,Mar 1953
CAN,1953-04,-2.112676,Apr 1953
CAN,1953-05,-1.41844,May 1953
CAN,1953-06,-1.41844,Jun 1953
CAN,1953-07,-1.41844,Jul 1953
CAN,1953-08,0,Aug 1953
CAN,1953-09,0,Sep 1953
CAN,1953-10,0.7092199,Oct 1953
CAN,1953-11,0,Nov 1953
CAN,1953-12,0,Dec 1953
CAN,1954-01,0,Jan 1954
CAN,1954-02,0.7142857,Feb 1954
CAN,1954-03,0.7194245,Mar 1954
CAN,1954-04,0.7194245,Apr 1954
CAN,1954-05,0.7194245,May 1954
CAN,1954-06,1.438849,Jun 1954
CAN,1954-07,1.438849,Jul 1954
CAN,1954-08,0.7092199,Aug 1954
CAN,1954-09,0.7092199,Sep 1954
CAN,1954-10,0,Oct 1954
CAN,1954-11,0.7092199,Nov 1954
CAN,1954-12,0,Dec 1954
CAN,1955-01,0,Jan 1955
CAN,1955-02,0,Feb 1955
CAN,1955-03,0.7142857,Mar 1955
CAN,1955-04,0.7142857,Apr 1955
CAN,1955-05,0.7142857,May 1955
CAN,1955-06,0,Jun 1955
CAN,1955-07,0,Jul 1955
CAN,1955-08,-0.7042254,Aug 1955
CAN,1955-09,0,Sep 1955
CAN,1955-10,0,Oct 1955
CAN,1955-11,0,Nov 1955
CAN,1955-12,0.7092199,Dec 1955
CAN,1956-01,0.7092199,Jan 1956
CAN,1956-02,0,Feb 1956
CAN,1956-03,0,Mar 1956
CAN,1956-04,0,Apr 1956
CAN,1956-05,0,May 1956
CAN,1956-06,1.41844,Jun 1956
CAN,1956-07,2.12766,Jul 1956
CAN,1956-08,2.836879,Aug 1956
CAN,1956-09,1.408451,Sep 1956
CAN,1956-10,2.112676,Oct 1956
CAN,1956-11,2.816901,Nov 1956
CAN,1956-12,2.816901,Dec 1956
CAN,1957-01,2.816901,Jan 1957
CAN,1957-02,3.546099,Feb 1957
CAN,1957-03,3.546099,Mar 1957
CAN,1957-04,4.255319,Apr 1957
CAN,1957-05,4.255319,May 1957
CAN,1957-06,3.496504,Jun 1957
CAN,1957-07,2.777778,Jul 1957
CAN,1957-08,2.758621,Aug 1957
CAN,1957-09,4.166667,Sep 1957
CAN,1957-10,3.448276,Oct 1957
CAN,1957-11,2.739726,Nov 1957
CAN,1957-12,2.054795,Dec 1957
CAN,1958-01,2.739726,Jan 1958
CAN,1958-02,2.739726,Feb 1958
CAN,1958-03,3.424658,Mar 1958
CAN,1958-04,2.721088,Apr 1958
CAN,1958-05,2.721088,May 1958
CAN,1958-06,2.027027,Jun 1958
CAN,1958-07,2.027027,Jul 1958
CAN,1958-08,1.342282,Aug 1958
CAN,1958-09,2,Sep 1958
CAN,1958-10,2,Oct 1958
CAN,1958-11,2,Nov 1958
CAN,1958-12,2.684564,Dec 1958
CAN,1959-01,2,Jan 1959
CAN,1959-02,2,Feb 1959
CAN,1959-03,0.6622517,Mar 1959
CAN,1959-04,0.6622517,Apr 1959
CAN,1959-05,1.324503,May 1959
CAN,1959-06,0,Jun 1959
CAN,1959-07,1.324503,Jul 1959
CAN,1959-08,1.324503,Aug 1959
CAN,1959-09,1.30719,Sep 1959
CAN,1959-10,1.30719,Oct 1959
CAN,1959-11,1.30719,Nov 1959
CAN,1959-12,1.30719,Dec 1959
CAN,1960-01,1.30719,Jan 1960
CAN,1960-02,1.30719,Feb 1960
CAN,1960-03,1.315789,Mar 1960
CAN,1960-04,1.973684,Apr 1960
CAN,1960-05,1.30719,May 1960
CAN,1960-06,2.649007,Jun 1960
CAN,1960-07,1.30719,Jul 1960
CAN,1960-08,1.30719,Aug 1960
CAN,1960-09,0,Sep 1960
CAN,1960-10,1.290323,Oct 1960
CAN,1960-11,1.290323,Nov 1960
CAN,1960-12,1.290323,Dec 1960
CAN,1961-01,1.290323,Jan 1961
CAN,1961-02,1.290323,Feb 1961
CAN,1961-03,1.948052,Mar 1961
CAN,1961-04,1.290323,Apr 1961
CAN,1961-05,1.290323,May 1961
CAN,1961-06,1.290323,Jun 1961
CAN,1961-07,1.290323,Jul 1961
CAN,1961-08,1.290323,Aug 1961
CAN,1961-09,1.290323,Sep 1961
CAN,1961-10,0,Oct 1961
CAN,1961-11,0,Nov 1961
CAN,1961-12,0,Dec 1961
CAN,1962-01,0,Jan 1962
CAN,1962-02,0,Feb 1962
CAN,1962-03,0,Mar 1962
CAN,1962-04,0.6369427,Apr 1962
CAN,1962-05,0.6369427,May 1962
CAN,1962-06,1.273885,Jun 1962
CAN,1962-07,1.273885,Jul 1962
CAN,1962-08,1.910828,Aug 1962
CAN,1962-09,1.273885,Sep 1962
CAN,1962-10,1.910828,Oct 1962
CAN,1962-11,1.910828,Nov 1962
CAN,1962-12,1.910828,Dec 1962
CAN,1963-01,1.910828,Jan 1963
CAN,1963-02,1.910828,Feb 1963
CAN,1963-03,1.910828,Mar 1963
CAN,1963-04,1.265823,Apr 1963
CAN,1963-05,1.265823,May 1963
CAN,1963-06,0.6289308,Jun 1963
CAN,1963-07,1.886792,Jul 1963
CAN,1963-08,1.875,Aug 1963
CAN,1963-09,1.886792,Sep 1963
CAN,1963-10,1.25,Oct 1963
CAN,1963-11,1.875,Nov 1963
CAN,1963-12,1.875,Dec 1963
CAN,1964-01,1.875,Jan 1964
CAN,1964-02,1.875,Feb 1964
CAN,1964-03,1.875,Mar 1964
CAN,1964-04,2.5,Apr 1964
CAN,1964-05,2.5,May 1964
CAN,1964-06,2.5,Jun 1964
CAN,1964-07,1.851852,Jul 1964
CAN,1964-08,1.226994,Aug 1964
CAN,1964-09,1.851852,Sep 1964
CAN,1964-10,1.851852,Oct 1964
CAN,1964-11,1.226994,Nov 1964
CAN,1964-12,1.840491,Dec 1964
CAN,1965-01,1.840491,Jan 1965
CAN,1965-02,1.840491,Feb 1965
CAN,1965-03,1.840491,Mar 1965
CAN,1965-04,1.829268,Apr 1965
CAN,1965-05,1.829268,May 1965
CAN,1965-06,3.04878,Jun 1965
CAN,1965-07,2.424242,Jul 1965
CAN,1965-08,2.424242,Aug 1965
CAN,1965-09,2.424242,Sep 1965
CAN,1965-10,2.424242,Oct 1965
CAN,1965-11,3.030303,Nov 1965
CAN,1965-12,3.012048,Dec 1965
CAN,1966-01,3.012048,Jan 1966
CAN,1966-02,3.614458,Feb 1966
CAN,1966-03,4.216867,Mar 1966
CAN,1966-04,4.191617,Apr 1966
CAN,1966-05,4.191617,May 1966
CAN,1966-06,3.550296,Jun 1966
CAN,1966-07,3.550296,Jul 1966
CAN,1966-08,4.142012,Aug 1966
CAN,1966-09,4.142012,Sep 1966
CAN,1966-10,4.142012,Oct 1966
CAN,1966-11,3.529412,Nov 1966
CAN,1966-12,3.508772,Dec 1966
CAN,1967-01,3.508772,Jan 1967
CAN,1967-02,2.906977,Feb 1967
CAN,1967-03,2.890173,Mar 1967
CAN,1967-04,2.873563,Apr 1967
CAN,1967-05,3.448276,May 1967
CAN,1967-06,3.428571,Jun 1967
CAN,1967-07,4,Jul 1967
CAN,1967-08,3.977273,Aug 1967
CAN,1967-09,3.977273,Sep 1967
CAN,1967-10,3.977273,Oct 1967
CAN,1967-11,3.977273,Nov 1967
CAN,1967-12,3.954802,Dec 1967
CAN,1968-01,4.519774,Jan 1968
CAN,1968-02,4.519774,Feb 1968
CAN,1968-03,4.494382,Mar 1968
CAN,1968-04,3.910614,Apr 1968
CAN,1968-05,3.333333,May 1968
CAN,1968-06,3.314917,Jun 1968
CAN,1968-07,3.846154,Jul 1968
CAN,1968-08,3.825137,Aug 1968
CAN,1968-09,3.825137,Sep 1968
CAN,1968-10,3.825137,Oct 1968
CAN,1968-11,4.918033,Nov 1968
CAN,1968-12,4.347826,Dec 1968
CAN,1969-01,3.783784,Jan 1969
CAN,1969-02,3.783784,Feb 1969
CAN,1969-03,3.763441,Mar 1969
CAN,1969-04,5.376344,Apr 1969
CAN,1969-05,5.376344,May 1969
CAN,1969-06,5.347594,Jun 1969
CAN,1969-07,4.761905,Jul 1969
CAN,1969-08,4.736842,Aug 1969
CAN,1969-09,4.736842,Sep 1969
CAN,1969-10,4.736842,Oct 1969
CAN,1969-11,3.645833,Nov 1969
CAN,1969-12,4.6875,Dec 1969
CAN,1970-01,5.208333,Jan 1970
CAN,1970-02,5.208333,Feb 1970
CAN,1970-03,4.663212,Mar 1970
CAN,1970-04,3.571429,Apr 1970
CAN,1970-05,3.571429,May 1970
CAN,1970-06,3.045685,Jun 1970
CAN,1970-07,3.535353,Jul 1970
CAN,1970-08,3.015075,Aug 1970
CAN,1970-09,2.512563,Sep 1970
CAN,1970-10,2.512563,Oct 1970
CAN,1970-11,2.512563,Nov 1970
CAN,1970-12,0.9950249,Dec 1970
CAN,1971-01,0.990099,Jan 1971
CAN,1971-02,1.485149,Feb 1971
CAN,1971-03,1.485149,Mar 1971
CAN,1971-04,1.970443,Apr 1971
CAN,1971-05,1.970443,May 1971
CAN,1971-06,2.463054,Jun 1971
CAN,1971-07,2.439024,Jul 1971
CAN,1971-08,3.414634,Aug 1971
CAN,1971-09,3.431373,Sep 1971
CAN,1971-10,3.921569,Oct 1971
CAN,1971-11,3.921569,Nov 1971
CAN,1971-12,4.926108,Dec 1971
CAN,1972-01,4.901961,Jan 1972
CAN,1972-02,4.878049,Feb 1972
CAN,1972-03,5.365854,Mar 1972
CAN,1972-04,4.830918,Apr 1972
CAN,1972-05,4.830918,May 1972
CAN,1972-06,4.326923,Jun 1972
CAN,1972-07,4.761905,Jul 1972
CAN,1972-08,4.716981,Aug 1972
CAN,1972-09,5.687204,Sep 1972
CAN,1972-10,5.188679,Oct 1972
CAN,1972-11,5.188679,Nov 1972
CAN,1972-12,5.164319,Dec 1972
CAN,1973-01,5.607477,Jan 1973
CAN,1973-02,6.046512,Feb 1973
CAN,1973-03,5.555555,Mar 1973
CAN,1973-04,6.451613,Apr 1973
CAN,1973-05,6.912442,May 1973
CAN,1973-06,7.834101,Jun 1973
CAN,1973-07,7.727273,Jul 1973
CAN,1973-08,8.108109,Aug 1973
CAN,1973-09,8.071749,Sep 1973
CAN,1973-10,8.52018,Oct 1973
CAN,1973-11,9.417041,Nov 1973
CAN,1973-12,9.375,Dec 1973
CAN,1974-01,9.292035,Jan 1974
CAN,1974-02,9.210526,Feb 1974
CAN,1974-03,10.52632,Mar 1974
CAN,1974-04,9.95671,Apr 1974
CAN,1974-05,11.63793,May 1974
CAN,1974-06,11.53846,Jun 1974
CAN,1974-07,10.97046,Jul 1974
CAN,1974-08,10.83333,Aug 1974
CAN,1974-09,11.20332,Sep 1974
CAN,1974-10,11.98347,Oct 1974
CAN,1974-11,11.88525,Nov 1974
CAN,1974-12,12.65306,Dec 1974
CAN,1975-01,11.74089,Jan 1975
CAN,1975-02,12.04819,Feb 1975
CAN,1975-03,11.11111,Mar 1975
CAN,1975-04,11.02362,Apr 1975
CAN,1975-05,10.03861,May 1975
CAN,1975-06,10.34483,Jun 1975
CAN,1975-07,11.02662,Jul 1975
CAN,1975-08,10.90226,Aug 1975
CAN,1975-09,10.44776,Sep 1975
CAN,1975-10,9.963099,Oct 1975
CAN,1975-11,10.25641,Nov 1975
CAN,1975-12,9.42029,Dec 1975
CAN,1976-01,9.782609,Jan 1976
CAN,1976-02,9.318996,Feb 1976
CAN,1976-03,9.285714,Mar 1976
CAN,1976-04,8.865249,Apr 1976
CAN,1976-05,8.421053,May 1976
CAN,1976-06,7.986111,Jun 1976
CAN,1976-07,7.191781,Jul 1976
CAN,1976-08,6.101695,Aug 1976
CAN,1976-09,6.418919,Sep 1976
CAN,1976-10,6.375839,Oct 1976
CAN,1976-11,5.64784,Nov 1976
CAN,1976-12,5.629139,Dec 1976
CAN,1977-01,6.270627,Jan 1977
CAN,1977-02,6.229508,Feb 1977
CAN,1977-03,7.189542,Mar 1977
CAN,1977-04,7.491857,Apr 1977
CAN,1977-05,8.090615,May 1977
CAN,1977-06,7.717042,Jun 1977
CAN,1977-07,8.306709,Jul 1977
CAN,1977-08,8.306709,Aug 1977
CAN,1977-09,8.571428,Sep 1977
CAN,1977-10,8.832808,Oct 1977
CAN,1977-11,9.119497,Nov 1977
CAN,1977-12,9.404388,Dec 1977
CAN,1978-01,9.006211,Jan 1978
CAN,1978-02,9.259259,Feb 1978
CAN,1978-03,8.841463,Mar 1978
CAN,1978-04,8.484848,Apr 1978
CAN,1978-05,8.682634,May 1978
CAN,1978-06,9.253732,Jun 1978
CAN,1978-07,9.439528,Jul 1978
CAN,1978-08,9.734513,Aug 1978
CAN,1978-09,8.479532,Sep 1978
CAN,1978-10,8.985507,Oct 1978
CAN,1978-11,8.933718,Nov 1978
CAN,1978-12,8.595988,Dec 1978
CAN,1979-01,8.547009,Jan 1979
CAN,1979-02,9.039548,Feb 1979
CAN,1979-03,9.243697,Mar 1979
CAN,1979-04,9.776536,Apr 1979
CAN,1979-05,9.366391,May 1979
CAN,1979-06,9.016394,Jun 1979
CAN,1979-07,8.355795,Jul 1979
CAN,1979-08,8.333333,Aug 1979
CAN,1979-09,9.703504,Sep 1979
CAN,1979-10,9.042553,Oct 1979
CAN,1979-11,9.523809,Nov 1979
CAN,1979-12,9.762533,Dec 1979
CAN,1980-01,9.711287,Jan 1980
CAN,1980-02,9.585492,Feb 1980
CAN,1980-03,9.230769,Mar 1980
CAN,1980-04,9.160305,Apr 1980
CAN,1980-05,9.3199,May 1980
CAN,1980-06,10.02506,Jun 1980
CAN,1980-07,9.950249,Jul 1980
CAN,1980-08,10.91811,Aug 1980
CAN,1980-09,10.56511,Sep 1980
CAN,1980-10,10.73171,Oct 1980
CAN,1980-11,11.11111,Nov 1980
CAN,1980-12,11.05769,Dec 1980
CAN,1981-01,12.20096,Jan 1981
CAN,1981-02,12.05674,Feb 1981
CAN,1981-03,12.67606,Mar 1981
CAN,1981-04,12.58741,Apr 1981
CAN,1981-05,12.21198,May 1981
CAN,1981-06,12.75626,Jun 1981
CAN,1981-07,12.89593,Jul 1981
CAN,1981-08,12.52796,Aug 1981
CAN,1981-09,12.66667,Sep 1981
CAN,1981-10,12.77533,Oct 1981
CAN,1981-11,12.17391,Nov 1981
CAN,1981-12,12.12121,Dec 1981
CAN,1982-01,11.30064,Jan 1982
CAN,1982-02,11.39241,Feb 1982
CAN,1982-03,11.45833,Mar 1982
CAN,1982-04,11.38716,Apr 1982
CAN,1982-05,11.90965,May 1982
CAN,1982-06,11.31313,Jun 1982
CAN,1982-07,11.02204,Jul 1982
CAN,1982-08,10.53678,Aug 1982
CAN,1982-09,10.25641,Sep 1982
CAN,1982-10,9.960938,Oct 1982
CAN,1982-11,9.689922,Nov 1982
CAN,1982-12,9.266409,Dec 1982
CAN,1983-01,8.237548,Jan 1983
CAN,1983-02,7.575758,Feb 1983
CAN,1983-03,7.28972,Mar 1983
CAN,1983-04,6.69145,Apr 1983
CAN,1983-05,5.504587,May 1983
CAN,1983-06,5.444646,Jun 1983
CAN,1983-07,5.415163,Jul 1983
CAN,1983-08,5.57554,Aug 1983
CAN,1983-09,5.008945,Sep 1983
CAN,1983-10,4.973357,Oct 1983
CAN,1983-11,4.416961,Nov 1983
CAN,1983-12,4.593639,Dec 1983
CAN,1984-01,5.486726,Jan 1984
CAN,1984-02,5.457747,Feb 1984
CAN,1984-03,4.529617,Mar 1984
CAN,1984-04,4.878049,Apr 1984
CAN,1984-05,4.695652,May 1984
CAN,1984-06,4.302926,Jun 1984
CAN,1984-07,4.109589,Jul 1984
CAN,1984-08,3.577513,Aug 1984
CAN,1984-09,3.74787,Sep 1984
CAN,1984-10,3.384095,Oct 1984
CAN,1984-11,3.891709,Nov 1984
CAN,1984-12,3.716216,Dec 1984
CAN,1985-01,3.52349,Jan 1985
CAN,1985-02,3.672788,Feb 1985
CAN,1985-03,3.666667,Mar 1985
CAN,1985-04,3.820598,Apr 1985
CAN,1985-05,4.152824,May 1985
CAN,1985-06,3.960396,Jun 1985
CAN,1985-07,4.111842,Jul 1985
CAN,1985-08,4.111842,Aug 1985
CAN,1985-09,4.10509,Sep 1985
CAN,1985-10,4.091653,Oct 1985
CAN,1985-11,3.908795,Nov 1985
CAN,1985-12,4.397394,Dec 1985
CAN,1986-01,4.376013,Jan 1986
CAN,1986-02,4.186796,Feb 1986
CAN,1986-03,4.340836,Mar 1986
CAN,1986-04,3.84,Apr 1986
CAN,1986-05,4.14673,May 1986
CAN,1986-06,3.809524,Jun 1986
CAN,1986-07,4.107425,Jul 1986
CAN,1986-08,4.265403,Aug 1986
CAN,1986-09,4.100946,Sep 1986
CAN,1986-10,4.402516,Oct 1986
CAN,1986-11,4.545455,Nov 1986
CAN,1986-12,4.212169,Dec 1986
CAN,1987-01,4.037267,Jan 1987
CAN,1987-02,4.018547,Feb 1987
CAN,1987-03,4.006163,Mar 1987
CAN,1987-04,4.622496,Apr 1987
CAN,1987-05,4.594181,May 1987
CAN,1987-06,4.740061,Jun 1987
CAN,1987-07,4.552352,Jul 1987
CAN,1987-08,4.545455,Aug 1987
CAN,1987-09,4.545455,Sep 1987
CAN,1987-10,4.216867,Oct 1987
CAN,1987-11,4.197901,Nov 1987
CAN,1987-12,4.191617,Dec 1987
CAN,1988-01,4.029851,Jan 1988
CAN,1988-02,4.011887,Feb 1988
CAN,1988-03,4.296296,Mar 1988
CAN,1988-04,3.976436,Apr 1988
CAN,1988-05,3.953148,May 1988
CAN,1988-06,3.941606,Jun 1988
CAN,1988-07,3.918723,Jul 1988
CAN,1988-08,3.913043,Aug 1988
CAN,1988-09,4.057971,Sep 1988
CAN,1988-10,4.33526,Oct 1988
CAN,1988-11,4.028777,Nov 1988
CAN,1988-12,3.87931,Dec 1988
CAN,1989-01,4.304161,Jan 1989
CAN,1989-02,4.571429,Feb 1989
CAN,1989-03,4.545455,Mar 1989
CAN,1989-04,4.532578,Apr 1989
CAN,1989-05,5.070423,May 1989
CAN,1989-06,5.196629,Jun 1989
CAN,1989-07,5.307262,Jul 1989
CAN,1989-08,5.29986,Aug 1989
CAN,1989-09,5.292479,Sep 1989
CAN,1989-10,5.124654,Oct 1989
CAN,1989-11,5.255878,Nov 1989
CAN,1989-12,5.255878,Dec 1989
CAN,1990-01,5.502063,Jan 1990
CAN,1990-02,5.464481,Feb 1990
CAN,1990-03,5.298913,Mar 1990
CAN,1990-04,5.01355,Apr 1990
CAN,1990-05,4.423593,May 1990
CAN,1990-06,4.405875,Jun 1990
CAN,1990-07,4.111406,Jul 1990
CAN,1990-08,4.10596,Aug 1990
CAN,1990-09,4.232804,Sep 1990
CAN,1990-10,4.743083,Oct 1990
CAN,1990-11,5.124836,Nov 1990
CAN,1990-12,4.99343,Dec 1990
CAN,1991-01,6.910039,Jan 1991
CAN,1991-02,6.217617,Feb 1991
CAN,1991-03,6.193548,Mar 1991
CAN,1991-04,6.193548,Apr 1991
CAN,1991-05,6.161746,May 1991
CAN,1991-06,6.265985,Jun 1991
CAN,1991-07,5.987261,Jul 1991
CAN,1991-08,5.979644,Aug 1991
CAN,1991-09,5.456853,Sep 1991
CAN,1991-10,4.402516,Oct 1991
CAN,1991-11,4.125,Nov 1991
CAN,1991-12,3.754693,Dec 1991
CAN,1992-01,1.585366,Jan 1992
CAN,1992-02,1.585366,Feb 1992
CAN,1992-03,1.579587,Mar 1992
CAN,1992-04,1.701094,Apr 1992
CAN,1992-05,1.330109,May 1992
CAN,1992-06,1.083032,Jun 1992
CAN,1992-07,1.201923,Jul 1992
CAN,1992-08,1.080432,Aug 1992
CAN,1992-09,1.323706,Sep 1992
CAN,1992-10,1.566265,Oct 1992
CAN,1992-11,1.680672,Nov 1992
CAN,1992-12,2.171291,Dec 1992
CAN,1993-01,2.040816,Jan 1993
CAN,1993-02,2.40096,Feb 1993
CAN,1993-03,1.913876,Mar 1993
CAN,1993-04,1.792115,Apr 1993
CAN,1993-05,1.909308,May 1993
CAN,1993-06,1.666667,Jun 1993
CAN,1993-07,1.662708,Jul 1993
CAN,1993-08,1.781473,Aug 1993
CAN,1993-09,1.781473,Sep 1993
CAN,1993-10,1.897983,Oct 1993
CAN,1993-11,1.88902,Nov 1993
CAN,1993-12,1.652893,Dec 1993
CAN,1994-01,1.294118,Jan 1994
CAN,1994-02,0.1172333,Feb 1994
CAN,1994-03,0.2347418,Mar 1994
CAN,1994-04,0.2347418,Apr 1994
CAN,1994-05,-0.234192,May 1994
CAN,1994-06,0,Jun 1994
CAN,1994-07,0.1168224,Jul 1994
CAN,1994-08,0.1166861,Aug 1994
CAN,1994-09,0.2333722,Sep 1994
CAN,1994-10,-0.2328289,Oct 1994
CAN,1994-11,-0.1158749,Nov 1994
CAN,1994-12,0.232288,Dec 1994
CAN,1995-01,0.5807201,Jan 1995
CAN,1995-02,1.873536,Feb 1995
CAN,1995-03,2.107728,Mar 1995
CAN,1995-04,2.459016,Apr 1995
CAN,1995-05,2.934272,May 1995
CAN,1995-06,2.693208,Jun 1995
CAN,1995-07,2.567095,Jul 1995
CAN,1995-08,2.214452,Aug 1995
CAN,1995-09,2.211874,Sep 1995
CAN,1995-10,2.333722,Oct 1995
CAN,1995-11,2.088167,Nov 1995
CAN,1995-12,1.738123,Dec 1995
CAN,1996-01,1.616628,Jan 1996
CAN,1996-02,1.264368,Feb 1996
CAN,1996-03,1.490826,Mar 1996
CAN,1996-04,1.371429,Apr 1996
CAN,1996-05,1.482326,May 1996
CAN,1996-06,1.482326,Jun 1996
CAN,1996-07,1.251422,Jul 1996
CAN,1996-08,1.482326,Aug 1996
CAN,1996-09,1.480638,Sep 1996
CAN,1996-10,1.824401,Oct 1996
CAN,1996-11,1.931818,Nov 1996
