location,time,ppi_dom_int,date
FRA,2022-10,136.2,Oct 2022
FRA,2022-11,136.4,Nov 2022
FRA,2022-12,135.7,Dec 2022
DEU,1995-01,83.87723,Jan 1995
DEU,1995-02,84.14549,Feb 1995
DEU,1995-03,84.50317,Mar 1995
DEU,1995-04,84.77144,Apr 1995
DEU,1995-05,84.77144,May 1995
DEU,1995-06,84.86086,Jun 1995
DEU,1995-07,84.77144,Jul 1995
DEU,1995-08,85.0397,Aug 1995
DEU,1995-09,84.86086,Sep 1995
DEU,1995-10,84.5926,Oct 1995
DEU,1995-11,84.14549,Nov 1995
DEU,1995-12,83.96665,Dec 1995
DEU,1996-01,83.7878,Jan 1996
DEU,1996-02,83.51954,Feb 1996
DEU,1996-03,83.25128,Mar 1996
DEU,1996-04,83.25128,Apr 1996
DEU,1996-05,83.07243,May 1996
DEU,1996-06,82.71475,Jun 1996
DEU,1996-07,82.53591,Jul 1996
DEU,1996-08,82.44649,Aug 1996
DEU,1996-09,82.26765,Sep 1996
DEU,1996-10,82.26765,Oct 1996
DEU,1996-11,82.26765,Nov 1996
DEU,1996-12,82.26765,Dec 1996
DEU,1997-01,82.35706,Jan 1997
DEU,1997-02,82.53591,Feb 1997
DEU,1997-03,82.35706,Mar 1997
DEU,1997-04,82.62533,Apr 1997
DEU,1997-05,82.80417,May 1997
DEU,1997-06,82.98302,Jun 1997
DEU,1997-07,83.07243,Jul 1997
DEU,1997-08,83.25128,Aug 1997
DEU,1997-09,83.25128,Sep 1997
DEU,1997-10,83.16186,Oct 1997
DEU,1997-11,82.98302,Nov 1997
DEU,1997-12,83.07243,Dec 1997
DEU,1998-01,83.3407,Jan 1998
DEU,1998-02,83.43012,Feb 1998
DEU,1998-03,83.43012,Mar 1998
DEU,1998-04,83.3407,Apr 1998
DEU,1998-05,83.16186,May 1998
DEU,1998-06,83.07243,Jun 1998
DEU,1998-07,82.98302,Jul 1998
DEU,1998-08,82.62533,Aug 1998
DEU,1998-09,82.44649,Sep 1998
DEU,1998-10,82.0888,Oct 1998
DEU,1998-11,81.90996,Nov 1998
DEU,1998-12,81.46285,Dec 1998
DEU,1999-01,81.10516,Jan 1999
DEU,1999-02,81.10516,Feb 1999
DEU,1999-03,80.92632,Mar 1999
DEU,1999-04,81.01575,Apr 1999
DEU,1999-05,81.10516,May 1999
DEU,1999-06,81.01575,Jun 1999
DEU,1999-07,81.28401,Jul 1999
DEU,1999-08,81.37343,Aug 1999
DEU,1999-09,81.64169,Sep 1999
DEU,1999-10,81.99938,Oct 1999
DEU,1999-11,82.17822,Nov 1999
DEU,1999-12,82.35706,Dec 1999
DEU,2000-01,82.62533,Jan 2000
DEU,2000-02,82.89359,Feb 2000
DEU,2000-03,83.25128,Mar 2000
DEU,2000-04,83.87723,Apr 2000
DEU,2000-05,84.23492,May 2000
DEU,2000-06,84.32433,Jun 2000
DEU,2000-07,84.68202,Jul 2000
DEU,2000-08,84.86086,Aug 2000
DEU,2000-09,85.21855,Sep 2000
DEU,2000-10,85.39739,Oct 2000
DEU,2000-11,85.39739,Nov 2000
DEU,2000-12,85.48681,Dec 2000
DEU,2001-01,85.48681,Jan 2001
DEU,2001-02,85.48681,Feb 2001
DEU,2001-03,85.48681,Mar 2001
DEU,2001-04,85.48681,Apr 2001
DEU,2001-05,85.39739,May 2001
DEU,2001-06,85.30797,Jun 2001
DEU,2001-07,84.86086,Jul 2001
DEU,2001-08,84.77144,Aug 2001
DEU,2001-09,84.68202,Sep 2001
DEU,2001-10,84.50317,Oct 2001
DEU,2001-11,84.32433,Nov 2001
DEU,2001-12,84.14549,Dec 2001
DEU,2002-01,84.05607,Jan 2002
DEU,2002-02,83.7878,Feb 2002
DEU,2002-03,84.05607,Mar 2002
DEU,2002-04,84.23492,Apr 2002
DEU,2002-05,84.23492,May 2002
DEU,2002-06,84.50317,Jun 2002
DEU,2002-07,84.5926,Jul 2002
DEU,2002-08,84.5926,Aug 2002
DEU,2002-09,84.68202,Sep 2002
DEU,2002-10,84.68202,Oct 2002
DEU,2002-11,84.50317,Nov 2002
DEU,2002-12,84.5926,Dec 2002
DEU,2003-01,84.77144,Jan 2003
DEU,2003-02,84.95029,Feb 2003
DEU,2003-03,85.12913,Mar 2003
DEU,2003-04,85.12913,Apr 2003
DEU,2003-05,85.0397,May 2003
DEU,2003-06,84.77144,Jun 2003
DEU,2003-07,84.50317,Jul 2003
DEU,2003-08,84.23492,Aug 2003
DEU,2003-09,84.41376,Sep 2003
DEU,2003-10,84.32433,Oct 2003
DEU,2003-11,84.41376,Nov 2003
DEU,2003-12,84.50317,Dec 2003
DEU,2004-01,84.5926,Jan 2004
DEU,2004-02,85.0397,Feb 2004
DEU,2004-03,85.57623,Mar 2004
DEU,2004-04,86.38103,Apr 2004
DEU,2004-05,86.73871,May 2004
DEU,2004-06,86.64929,Jun 2004
DEU,2004-07,87.27524,Jul 2004
DEU,2004-08,87.63293,Aug 2004
DEU,2004-09,87.99061,Sep 2004
DEU,2004-10,88.70598,Oct 2004
DEU,2004-11,88.7954,Nov 2004
DEU,2004-12,88.7954,Dec 2004
DEU,2005-01,89.24251,Jan 2005
DEU,2005-02,89.68961,Feb 2005
DEU,2005-03,89.68961,Mar 2005
DEU,2005-04,89.6002,Apr 2005
DEU,2005-05,89.33193,May 2005
DEU,2005-06,89.33193,Jun 2005
DEU,2005-07,88.97424,Jul 2005
DEU,2005-08,88.97424,Aug 2005
DEU,2005-09,89.06367,Sep 2005
DEU,2005-10,89.6002,Oct 2005
DEU,2005-11,89.77904,Nov 2005
DEU,2005-12,89.86846,Dec 2005
DEU,2006-01,90.13673,Jan 2006
DEU,2006-02,90.58383,Feb 2006
DEU,2006-03,90.76267,Mar 2006
DEU,2006-04,91.74631,Apr 2006
DEU,2006-05,92.72994,May 2006
DEU,2006-06,92.64052,Jun 2006
DEU,2006-07,93.62415,Jul 2006
DEU,2006-08,93.803,Aug 2006
DEU,2006-09,93.98184,Sep 2006
DEU,2006-10,94.78664,Oct 2006
DEU,2006-11,94.87605,Nov 2006
DEU,2006-12,94.96548,Dec 2006
DEU,2007-01,95.14432,Jan 2007
DEU,2007-02,95.41258,Feb 2007
DEU,2007-03,95.77027,Mar 2007
DEU,2007-04,96.48564,Apr 2007
DEU,2007-05,96.84332,May 2007
DEU,2007-06,96.75391,Jun 2007
DEU,2007-07,96.75391,Jul 2007
DEU,2007-08,96.84332,Aug 2007
DEU,2007-09,96.57506,Sep 2007
DEU,2007-10,96.93275,Oct 2007
DEU,2007-11,96.66448,Nov 2007
DEU,2007-12,96.39622,Dec 2007
DEU,2008-01,96.84332,Jan 2008
DEU,2008-02,97.46928,Feb 2008
DEU,2008-03,97.91638,Mar 2008
DEU,2008-04,98.63175,Apr 2008
DEU,2008-05,98.98943,May 2008
DEU,2008-06,99.34712,Jun 2008
DEU,2008-07,100.3308,Jul 2008
DEU,2008-08,100.4202,Aug 2008
DEU,2008-09,100.4202,Sep 2008
DEU,2008-10,99.70481,Oct 2008
DEU,2008-11,98.36349,Nov 2008
DEU,2008-12,97.37985,Dec 2008
DEU,2009-01,96.30679,Jan 2009
DEU,2009-02,95.23374,Feb 2009
DEU,2009-03,94.33952,Mar 2009
DEU,2009-04,93.89242,Apr 2009
DEU,2009-05,93.35589,May 2009
DEU,2009-06,93.26647,Jun 2009
DEU,2009-07,92.99821,Jul 2009
DEU,2009-08,93.44531,Aug 2009
DEU,2009-09,93.71358,Sep 2009
DEU,2009-10,93.803,Oct 2009
DEU,2009-11,93.71358,Nov 2009
DEU,2009-12,93.803,Dec 2009
DEU,2010-01,94.07126,Jan 2010
DEU,2010-02,94.46039,Feb 2010
DEU,2010-03,95.04408,Mar 2010
DEU,2010-04,96.21146,Apr 2010
DEU,2010-05,97.28156,May 2010
DEU,2010-06,97.47612,Jun 2010
DEU,2010-07,97.76796,Jul 2010
DEU,2010-08,98.25437,Aug 2010
DEU,2010-09,98.83806,Sep 2010
DEU,2010-10,99.03262,Oct 2010
DEU,2010-11,99.12991,Nov 2010
DEU,2010-12,99.71359,Dec 2010
DEU,2011-01,100.7837,Jan 2011
DEU,2011-02,101.9511,Feb 2011
DEU,2011-03,102.1456,Mar 2011
DEU,2011-04,102.7293,Apr 2011
DEU,2011-05,102.8266,May 2011
DEU,2011-06,103.0212,Jun 2011
DEU,2011-07,103.1184,Jul 2011
DEU,2011-08,102.9239,Aug 2011
DEU,2011-09,103.0212,Sep 2011
DEU,2011-10,102.3402,Oct 2011
DEU,2011-11,101.9511,Nov 2011
DEU,2011-12,101.6592,Dec 2011
DEU,2012-01,101.8538,Jan 2012
DEU,2012-02,102.3402,Feb 2012
DEU,2012-03,102.7293,Mar 2012
DEU,2012-04,103.1184,Apr 2012
DEU,2012-05,103.1184,May 2012
DEU,2012-06,102.9239,Jun 2012
DEU,2012-07,102.632,Jul 2012
DEU,2012-08,102.7293,Aug 2012
DEU,2012-09,103.1184,Sep 2012
DEU,2012-10,103.1184,Oct 2012
DEU,2012-11,102.9239,Nov 2012
DEU,2012-12,102.8266,Dec 2012
DEU,2013-01,102.7293,Jan 2013
DEU,2013-02,102.7293,Feb 2013
DEU,2013-03,102.7293,Mar 2013
DEU,2013-04,102.3402,Apr 2013
DEU,2013-05,102.1456,May 2013
DEU,2013-06,101.8538,Jun 2013
DEU,2013-07,101.4647,Jul 2013
DEU,2013-08,101.3674,Aug 2013
DEU,2013-09,101.2701,Sep 2013
DEU,2013-10,101.2701,Oct 2013
DEU,2013-11,101.0755,Nov 2013
DEU,2013-12,100.9783,Dec 2013
DEU,2014-01,101.0755,Jan 2014
DEU,2014-02,101.0755,Feb 2014
DEU,2014-03,100.9783,Mar 2014
DEU,2014-04,100.881,Apr 2014
DEU,2014-05,100.9783,May 2014
DEU,2014-06,100.881,Jun 2014
DEU,2014-07,100.9783,Jul 2014
DEU,2014-08,100.9783,Aug 2014
DEU,2014-09,100.9783,Sep 2014
DEU,2014-10,100.9783,Oct 2014
DEU,2014-11,100.881,Nov 2014
DEU,2014-12,100.5891,Dec 2014
DEU,2015-01,100.2,Jan 2015
DEU,2015-02,100,Feb 2015
DEU,2015-03,100.1,Mar 2015
DEU,2015-04,100.4,Apr 2015
DEU,2015-05,100.5,May 2015
DEU,2015-06,100.4,Jun 2015
DEU,2015-07,100.5,Jul 2015
DEU,2015-08,100.2,Aug 2015
DEU,2015-09,99.8,Sep 2015
DEU,2015-10,99.5,Oct 2015
DEU,2015-11,99.3,Nov 2015
DEU,2015-12,99,Dec 2015
DEU,2016-01,98.7,Jan 2016
DEU,2016-02,98.4,Feb 2016
DEU,2016-03,98.3,Mar 2016
DEU,2016-04,98.2,Apr 2016
DEU,2016-05,98.5,May 2016
DEU,2016-06,98.7,Jun 2016
DEU,2016-07,98.8,Jul 2016
DEU,2016-08,98.8,Aug 2016
DEU,2016-09,98.7,Sep 2016
DEU,2016-10,98.7,Oct 2016
DEU,2016-11,99.2,Nov 2016
DEU,2016-12,99.6,Dec 2016
DEU,2017-01,100.3,Jan 2017
DEU,2017-02,100.9,Feb 2017
DEU,2017-03,101.4,Mar 2017
DEU,2017-04,101.7,Apr 2017
DEU,2017-05,101.7,May 2017
DEU,2017-06,101.6,Jun 2017
DEU,2017-07,101.7,Jul 2017
DEU,2017-08,101.7,Aug 2017
DEU,2017-09,101.9,Sep 2017
DEU,2017-10,102.2,Oct 2017
DEU,2017-11,102.3,Nov 2017
DEU,2017-12,102.5,Dec 2017
DEU,2018-01,103.3,Jan 2018
DEU,2018-02,103.5,Feb 2018
DEU,2018-03,103.7,Mar 2018
DEU,2018-04,103.9,Apr 2018
DEU,2018-05,104.3,May 2018
DEU,2018-06,104.7,Jun 2018
DEU,2018-07,104.7,Jul 2018
DEU,2018-08,104.9,Aug 2018
DEU,2018-09,104.9,Sep 2018
DEU,2018-10,105,Oct 2018
DEU,2018-11,105.1,Nov 2018
DEU,2018-12,104.9,Dec 2018
DEU,2019-01,105.2,Jan 2019
DEU,2019-02,105.1,Feb 2019
DEU,2019-03,105.3,Mar 2019
DEU,2019-04,105.4,Apr 2019
DEU,2019-05,105.2,May 2019
DEU,2019-06,105,Jun 2019
DEU,2019-07,104.8,Jul 2019
DEU,2019-08,104.7,Aug 2019
DEU,2019-09,104.6,Sep 2019
DEU,2019-10,104.3,Oct 2019
DEU,2019-11,104,Nov 2019
DEU,2019-12,104,Dec 2019
DEU,2020-01,104.3,Jan 2020
DEU,2020-02,104.1,Feb 2020
DEU,2020-03,103.8,Mar 2020
DEU,2020-04,103.5,Apr 2020
DEU,2020-05,103.1,May 2020
DEU,2020-06,103.1,Jun 2020
DEU,2020-07,103.1,Jul 2020
DEU,2020-08,103.2,Aug 2020
DEU,2020-09,103.4,Sep 2020
DEU,2020-10,103.5,Oct 2020
DEU,2020-11,103.8,Nov 2020
DEU,2020-12,104.1,Dec 2020
DEU,2021-01,105.4,Jan 2021
DEU,2021-02,106.3,Feb 2021
DEU,2021-03,107.6,Mar 2021
DEU,2021-04,109.4,Apr 2021
DEU,2021-05,111.7,May 2021
DEU,2021-06,113.3,Jun 2021
DEU,2021-07,115.9,Jul 2021
DEU,2021-08,117.6,Aug 2021
DEU,2021-09,118.5,Sep 2021
DEU,2021-10,119.8,Oct 2021
DEU,2021-11,121,Nov 2021
DEU,2021-12,122,Dec 2021
DEU,2022-01,125.9,Jan 2022
DEU,2022-02,127.6,Feb 2022
DEU,2022-03,131.4,Mar 2022
DEU,2022-04,136.4,Apr 2022
DEU,2022-05,138.9,May 2022
DEU,2022-06,139.4,Jun 2022
DEU,2022-07,139.5,Jul 2022
DEU,2022-08,139.9,Aug 2022
DEU,2022-09,140.3,Sep 2022
DEU,2022-10,140.9,Oct 2022
DEU,2022-11,140.2,Nov 2022
DEU,2022-12,139.5,Dec 2022
GRC,1995-01,55.94674,Jan 1995
GRC,1995-02,56.14928,Feb 1995
GRC,1995-03,56.60888,Mar 1995
GRC,1995-04,56.7413,Apr 1995
GRC,1995-05,57.20869,May 1995
GRC,1995-06,57.41123,Jun 1995
GRC,1995-07,57.60598,Jul 1995
GRC,1995-08,57.60598,Aug 1995
GRC,1995-09,57.54366,Sep 1995
GRC,1995-10,57.54366,Oct 1995
GRC,1995-11,58.07337,Nov 1995
GRC,1995-12,58.14348,Dec 1995
GRC,1996-01,58.41612,Jan 1996
GRC,1996-02,58.53297,Feb 1996
GRC,1996-03,58.53297,Mar 1996
GRC,1996-04,58.70435,Apr 1996
GRC,1996-05,58.8212,May 1996
GRC,1996-06,58.75888,Jun 1996
GRC,1996-07,58.70435,Jul 1996
GRC,1996-08,58.5875,Aug 1996
GRC,1996-09,58.75888,Sep 1996
GRC,1996-10,58.87572,Oct 1996
GRC,1996-11,58.99257,Nov 1996
GRC,1996-12,59.10163,Dec 1996
GRC,1997-01,59.40543,Jan 1997
GRC,1997-02,60.00525,Feb 1997
GRC,1997-03,60.2,Mar 1997
GRC,1997-04,60.53497,Apr 1997
GRC,1997-05,60.53497,May 1997
GRC,1997-06,60.86993,Jun 1997
GRC,1997-07,60.86993,Jul 1997
GRC,1997-08,61.06467,Aug 1997
GRC,1997-09,61.33732,Sep 1997
GRC,1997-10,61.33732,Oct 1997
GRC,1997-11,61.26721,Nov 1997
GRC,1997-12,61.33732,Dec 1997
GRC,1998-01,61.60217,Jan 1998
GRC,1998-02,61.79692,Feb 1998
GRC,1998-03,62.59927,Mar 1998
GRC,1998-04,63.33152,Apr 1998
GRC,1998-05,63.72881,May 1998
GRC,1998-06,63.66648,Jun 1998
GRC,1998-07,63.52627,Jul 1998
GRC,1998-08,63.52627,Aug 1998
GRC,1998-09,63.52627,Sep 1998
GRC,1998-10,63.46395,Oct 1998
GRC,1998-11,63.39384,Nov 1998
GRC,1998-12,63.26141,Dec 1998
GRC,1999-01,63.12899,Jan 1999
GRC,1999-02,63.06667,Feb 1999
GRC,1999-03,63.06667,Mar 1999
GRC,1999-04,63.26141,Apr 1999
GRC,1999-05,63.26141,May 1999
GRC,1999-06,63.46395,Jun 1999
GRC,1999-07,63.72881,Jul 1999
GRC,1999-08,63.86123,Aug 1999
GRC,1999-09,63.99366,Sep 1999
GRC,1999-10,64.12608,Oct 1999
GRC,1999-11,64.25851,Nov 1999
GRC,1999-12,64.46105,Dec 1999
GRC,2000-01,64.5,Jan 2000
GRC,2000-02,65,Feb 2000
GRC,2000-03,65.5,Mar 2000
GRC,2000-04,65.8,Apr 2000
GRC,2000-05,66,May 2000
GRC,2000-06,66.4,Jun 2000
GRC,2000-07,66.6,Jul 2000
GRC,2000-08,66.8,Aug 2000
GRC,2000-09,67.3,Sep 2000
GRC,2000-10,67.8,Oct 2000
GRC,2000-11,68,Nov 2000
GRC,2000-12,68.1,Dec 2000
GRC,2001-01,69.8,Jan 2001
GRC,2001-02,70.1,Feb 2001
GRC,2001-03,70.1,Mar 2001
GRC,2001-04,70.2,Apr 2001
GRC,2001-05,70.3,May 2001
GRC,2001-06,70.5,Jun 2001
GRC,2001-07,70.3,Jul 2001
GRC,2001-08,70.3,Aug 2001
GRC,2001-09,70.1,Sep 2001
GRC,2001-10,70,Oct 2001
GRC,2001-11,70.1,Nov 2001
GRC,2001-12,70.2,Dec 2001
GRC,2002-01,70.2,Jan 2002
GRC,2002-02,70.2,Feb 2002
GRC,2002-03,70.5,Mar 2002
GRC,2002-04,70.8,Apr 2002
GRC,2002-05,70.9,May 2002
GRC,2002-06,71.1,Jun 2002
GRC,2002-07,71.1,Jul 2002
GRC,2002-08,71.2,Aug 2002
GRC,2002-09,71.5,Sep 2002
GRC,2002-10,71.6,Oct 2002
GRC,2002-11,71.9,Nov 2002
GRC,2002-12,71.9,Dec 2002
GRC,2003-01,72.1,Jan 2003
GRC,2003-02,72.2,Feb 2003
GRC,2003-03,72.4,Mar 2003
GRC,2003-04,72.5,Apr 2003
GRC,2003-05,72.5,May 2003
GRC,2003-06,72.5,Jun 2003
GRC,2003-07,72.6,Jul 2003
GRC,2003-08,72.7,Aug 2003
GRC,2003-09,73,Sep 2003
GRC,2003-10,73.1,Oct 2003
GRC,2003-11,73.3,Nov 2003
GRC,2003-12,73.6,Dec 2003
GRC,2004-01,72.9,Jan 2004
GRC,2004-02,73.5,Feb 2004
GRC,2004-03,73.9,Mar 2004
GRC,2004-04,74.7,Apr 2004
GRC,2004-05,75,May 2004
GRC,2004-06,74.9,Jun 2004
GRC,2004-07,75.1,Jul 2004
GRC,2004-08,75.4,Aug 2004
GRC,2004-09,75.7,Sep 2004
GRC,2004-10,75.9,Oct 2004
GRC,2004-11,76.5,Nov 2004
GRC,2004-12,76.5,Dec 2004
GRC,2005-01,76.8,Jan 2005
GRC,2005-02,76.9,Feb 2005
GRC,2005-03,77.4,Mar 2005
GRC,2005-04,77.5,Apr 2005
GRC,2005-05,77.5,May 2005
GRC,2005-06,77.5,Jun 2005
GRC,2005-07,77.7,Jul 2005
GRC,2005-08,77.8,Aug 2005
GRC,2005-09,78,Sep 2005
GRC,2005-10,78.2,Oct 2005
GRC,2005-11,79.2,Nov 2005
GRC,2005-12,79.7,Dec 2005
GRC,2006-01,80,Jan 2006
GRC,2006-02,80.7,Feb 2006
GRC,2006-03,81.1,Mar 2006
GRC,2006-04,82.1,Apr 2006
GRC,2006-05,83.5,May 2006
GRC,2006-06,84.3,Jun 2006
GRC,2006-07,84.5,Jul 2006
GRC,2006-08,84.8,Aug 2006
GRC,2006-09,84.9,Sep 2006
GRC,2006-10,85.4,Oct 2006
GRC,2006-11,85.5,Nov 2006
GRC,2006-12,85.6,Dec 2006
GRC,2007-01,85.6,Jan 2007
GRC,2007-02,85.6,Feb 2007
GRC,2007-03,86,Mar 2007
GRC,2007-04,87.9,Apr 2007
GRC,2007-05,88.2,May 2007
GRC,2007-06,88.2,Jun 2007
GRC,2007-07,88.9,Jul 2007
GRC,2007-08,89.6,Aug 2007
GRC,2007-09,90.2,Sep 2007
GRC,2007-10,91.2,Oct 2007
GRC,2007-11,91.2,Nov 2007
GRC,2007-12,90.9,Dec 2007
GRC,2008-01,92.2,Jan 2008
GRC,2008-02,94,Feb 2008
GRC,2008-03,95.1,Mar 2008
GRC,2008-04,95.3,Apr 2008
GRC,2008-05,96.2,May 2008
GRC,2008-06,97.7,Jun 2008
GRC,2008-07,98.2,Jul 2008
GRC,2008-08,98.4,Aug 2008
GRC,2008-09,98.2,Sep 2008
GRC,2008-10,97.6,Oct 2008
GRC,2008-11,95.5,Nov 2008
GRC,2008-12,95.1,Dec 2008
GRC,2009-01,95,Jan 2009
GRC,2009-02,94,Feb 2009
GRC,2009-03,93.5,Mar 2009
GRC,2009-04,93.9,Apr 2009
GRC,2009-05,94.3,May 2009
GRC,2009-06,94.7,Jun 2009
GRC,2009-07,94.8,Jul 2009
GRC,2009-08,95.2,Aug 2009
GRC,2009-09,96.2,Sep 2009
GRC,2009-10,95.9,Oct 2009
GRC,2009-11,95.9,Nov 2009
GRC,2009-12,96.4,Dec 2009
GRC,2010-01,95.4,Jan 2010
GRC,2010-02,95.5,Feb 2010
GRC,2010-03,95.9,Mar 2010
GRC,2010-04,96.3,Apr 2010
GRC,2010-05,96.4,May 2010
GRC,2010-06,96.6,Jun 2010
GRC,2010-07,96.9,Jul 2010
GRC,2010-08,97.5,Aug 2010
GRC,2010-09,98.3,Sep 2010
GRC,2010-10,98.6,Oct 2010
GRC,2010-11,99,Nov 2010
GRC,2010-12,99.9,Dec 2010
GRC,2011-01,101.1,Jan 2011
GRC,2011-02,101.7,Feb 2011
GRC,2011-03,102,Mar 2011
GRC,2011-04,101.8,Apr 2011
GRC,2011-05,101.8,May 2011
GRC,2011-06,102.1,Jun 2011
GRC,2011-07,102.3,Jul 2011
GRC,2011-08,102.2,Aug 2011
GRC,2011-09,101.8,Sep 2011
GRC,2011-10,101.9,Oct 2011
GRC,2011-11,101.9,Nov 2011
GRC,2011-12,102,Dec 2011
GRC,2012-01,102.5,Jan 2012
GRC,2012-02,102.4,Feb 2012
GRC,2012-03,102.4,Mar 2012
GRC,2012-04,102.4,Apr 2012
GRC,2012-05,102.5,May 2012
GRC,2012-06,102.4,Jun 2012
GRC,2012-07,102.5,Jul 2012
GRC,2012-08,102.7,Aug 2012
GRC,2012-09,102.7,Sep 2012
GRC,2012-10,102.5,Oct 2012
GRC,2012-11,102.6,Nov 2012
GRC,2012-12,102.5,Dec 2012
GRC,2013-01,102.6,Jan 2013
GRC,2013-02,102.4,Feb 2013
GRC,2013-03,102.2,Mar 2013
GRC,2013-04,101.9,Apr 2013
GRC,2013-05,101.6,May 2013
GRC,2013-06,101.3,Jun 2013
GRC,2013-07,101.2,Jul 2013
GRC,2013-08,101.1,Aug 2013
GRC,2013-09,101.4,Sep 2013
GRC,2013-10,100.4,Oct 2013
GRC,2013-11,100.2,Nov 2013
GRC,2013-12,100.2,Dec 2013
GRC,2014-01,100.1,Jan 2014
GRC,2014-02,100.3,Feb 2014
GRC,2014-03,99.9,Mar 2014
GRC,2014-04,99.8,Apr 2014
GRC,2014-05,99.9,May 2014
GRC,2014-06,100.2,Jun 2014
GRC,2014-07,100,Jul 2014
GRC,2014-08,100,Aug 2014
GRC,2014-09,100.1,Sep 2014
GRC,2014-10,100.1,Oct 2014
GRC,2014-11,99.8,Nov 2014
GRC,2014-12,99.6,Dec 2014
GRC,2015-01,100.1,Jan 2015
GRC,2015-02,100.8,Feb 2015
GRC,2015-03,100.4,Mar 2015
GRC,2015-04,100.7,Apr 2015
GRC,2015-05,100.6,May 2015
GRC,2015-06,100.3,Jun 2015
GRC,2015-07,100.2,Jul 2015
GRC,2015-08,100.2,Aug 2015
GRC,2015-09,99.9,Sep 2015
GRC,2015-10,99.3,Oct 2015
GRC,2015-11,98.8,Nov 2015
GRC,2015-12,98.8,Dec 2015
GRC,2016-01,98.3,Jan 2016
GRC,2016-02,98.1,Feb 2016
GRC,2016-03,98.2,Mar 2016
GRC,2016-04,98.3,Apr 2016
GRC,2016-05,98.4,May 2016
GRC,2016-06,98.2,Jun 2016
GRC,2016-07,97.8,Jul 2016
GRC,2016-08,97.8,Aug 2016
GRC,2016-09,97.4,Sep 2016
GRC,2016-10,97.3,Oct 2016
GRC,2016-11,97.9,Nov 2016
GRC,2016-12,98.2,Dec 2016
GRC,2017-01,98.1,Jan 2017
GRC,2017-02,98.9,Feb 2017
GRC,2017-03,98.8,Mar 2017
GRC,2017-04,99,Apr 2017
GRC,2017-05,98.9,May 2017
GRC,2017-06,98.7,Jun 2017
GRC,2017-07,99,Jul 2017
GRC,2017-08,99.4,Aug 2017
GRC,2017-09,99.7,Sep 2017
GRC,2017-10,99.3,Oct 2017
GRC,2017-11,99.2,Nov 2017
GRC,2017-12,99.1,Dec 2017
GRC,2018-01,99.5,Jan 2018
GRC,2018-02,99.7,Feb 2018
GRC,2018-03,99.7,Mar 2018
GRC,2018-04,100,Apr 2018
GRC,2018-05,100.2,May 2018
GRC,2018-06,100.2,Jun 2018
GRC,2018-07,100,Jul 2018
GRC,2018-08,100.2,Aug 2018
GRC,2018-09,100.2,Sep 2018
GRC,2018-10,100.8,Oct 2018
GRC,2018-11,101,Nov 2018
GRC,2018-12,101,Dec 2018
GRC,2019-01,101.3,Jan 2019
GRC,2019-02,101.4,Feb 2019
GRC,2019-03,101.6,Mar 2019
GRC,2019-04,101.6,Apr 2019
GRC,2019-05,101.5,May 2019
GRC,2019-06,101.4,Jun 2019
GRC,2019-07,101.4,Jul 2019
GRC,2019-08,101.3,Aug 2019
GRC,2019-09,101.2,Sep 2019
GRC,2019-10,101,Oct 2019
GRC,2019-11,101,Nov 2019
GRC,2019-12,101,Dec 2019
GRC,2020-01,100.8,Jan 2020
GRC,2020-02,100.9,Feb 2020
GRC,2020-03,100.7,Mar 2020
GRC,2020-04,100.7,Apr 2020
GRC,2020-05,100.8,May 2020
GRC,2020-06,100.3,Jun 2020
GRC,2020-07,100.4,Jul 2020
GRC,2020-08,100.4,Aug 2020
GRC,2020-09,100.6,Sep 2020
GRC,2020-10,100.6,Oct 2020
GRC,2020-11,100.7,Nov 2020
GRC,2020-12,101,Dec 2020
GRC,2021-01,101.7,Jan 2021
GRC,2021-02,102.4,Feb 2021
GRC,2021-03,102.9,Mar 2021
GRC,2021-04,103.7,Apr 2021
GRC,2021-05,104.2,May 2021
GRC,2021-06,104.5,Jun 2021
GRC,2021-07,105.1,Jul 2021
GRC,2021-08,105.4,Aug 2021
GRC,2021-09,105.8,Sep 2021
GRC,2021-10,106.9,Oct 2021
GRC,2021-11,107.3,Nov 2021
GRC,2021-12,108,Dec 2021
GRC,2022-01,108.5,Jan 2022
GRC,2022-02,110.9,Feb 2022
GRC,2022-03,112.5,Mar 2022
GRC,2022-04,114.5,Apr 2022
GRC,2022-05,115.6,May 2022
GRC,2022-06,116.1,Jun 2022
GRC,2022-07,116.5,Jul 2022
GRC,2022-08,117.1,Aug 2022
GRC,2022-09,117.4,Sep 2022
GRC,2022-10,118.4,Oct 2022
GRC,2022-11,118.7,Nov 2022
GRC,2022-12,118.8,Dec 2022
HUN,1998-01,43.99534,Jan 1998
HUN,1998-02,44.47881,Feb 1998
HUN,1998-03,44.7474,Mar 1998
HUN,1998-04,45.17715,Apr 1998
HUN,1998-05,45.23087,May 1998
HUN,1998-06,45.3383,Jun 1998
HUN,1998-07,45.49946,Jul 1998
HUN,1998-08,45.49946,Aug 1998
HUN,1998-09,45.66061,Sep 1998
HUN,1998-10,45.66061,Oct 1998
HUN,1998-11,45.66061,Nov 1998
HUN,1998-12,45.66061,Dec 1998
HUN,1999-01,46.14408,Jan 1999
HUN,1999-02,46.35895,Feb 1999
HUN,1999-03,46.62754,Mar 1999
HUN,1999-04,46.89613,Apr 1999
HUN,1999-05,47.00357,May 1999
HUN,1999-06,47.11101,Jun 1999
