location,time,cpi_goods,date
CAN,2001-08,3.023983,Aug 2001
CAN,2001-09,2.691511,Sep 2001
CAN,2001-10,1.444788,Oct 2001
CAN,2001-11,-0.9211873,Nov 2001
CAN,2001-12,-0.8179959,Dec 2001
CAN,2002-01,0.5154639,Jan 2002
CAN,2002-02,0.8213552,Feb 2002
CAN,2002-03,1.121305,Mar 2002
CAN,2002-04,0.8072654,Apr 2002
CAN,2002-05,-0.7968128,May 2002
CAN,2002-06,-0.1998002,Jun 2002
CAN,2002-07,1.617796,Jul 2002
CAN,2002-08,2.125506,Aug 2002
CAN,2002-09,1.71371,Sep 2002
CAN,2002-10,3.153611,Oct 2002
CAN,2002-11,5.061984,Nov 2002
CAN,2002-12,3.402062,Dec 2002
CAN,2003-01,4.512821,Jan 2003
CAN,2003-02,4.887984,Feb 2003
CAN,2003-03,4.435484,Mar 2003
CAN,2003-04,2.002002,Apr 2003
CAN,2003-05,2.208835,May 2003
CAN,2003-06,1.601602,Jun 2003
CAN,2003-07,1.094527,Jul 2003
CAN,2003-08,0.9910803,Aug 2003
CAN,2003-09,0.9910803,Sep 2003
CAN,2003-10,-0.4930966,Oct 2003
CAN,2003-11,-0.1966568,Nov 2003
CAN,2003-12,1.296112,Dec 2003
CAN,2004-01,0,Jan 2004
CAN,2004-02,-0.8737864,Feb 2004
CAN,2004-03,-0.965251,Mar 2004
CAN,2004-04,0.9813543,Apr 2004
CAN,2004-05,2.554028,May 2004
CAN,2004-06,2.758621,Jun 2004
CAN,2004-07,2.165354,Jul 2004
CAN,2004-08,1.472031,Aug 2004
CAN,2004-09,1.472031,Sep 2004
CAN,2004-10,2.874133,Oct 2004
CAN,2004-11,2.758621,Nov 2004
CAN,2004-12,2.165354,Dec 2004
CAN,2005-01,1.570167,Jan 2005
CAN,2005-02,1.958864,Feb 2005
CAN,2005-03,2.534113,Mar 2005
CAN,2005-04,2.623907,Apr 2005
CAN,2005-05,0.862069,May 2005
CAN,2005-06,1.150527,Jun 2005
CAN,2005-07,1.830443,Jul 2005
CAN,2005-08,3.094778,Aug 2005
CAN,2005-09,4.642166,Sep 2005
CAN,2005-10,2.986512,Oct 2005
CAN,2005-11,2.013423,Nov 2005
CAN,2005-12,2.119461,Dec 2005
CAN,2006-01,3.671498,Jan 2006
CAN,2006-02,2.209414,Feb 2006
CAN,2006-03,1.901141,Mar 2006
CAN,2006-04,2.367424,Apr 2006
CAN,2006-05,2.94397,May 2006
CAN,2006-06,2.274882,Jun 2006
CAN,2006-07,2.270577,Jul 2006
CAN,2006-08,1.407129,Aug 2006
CAN,2006-09,-1.663586,Sep 2006
CAN,2006-10,-1.21609,Oct 2006
CAN,2006-11,-0.2819549,Nov 2006
CAN,2006-12,0.09433962,Dec 2006
CAN,2007-01,-0.9319664,Jan 2007
CAN,2007-02,0.9398496,Feb 2007
CAN,2007-03,1.492537,Mar 2007
CAN,2007-04,1.017576,Apr 2007
CAN,2007-05,1.107011,May 2007
CAN,2007-06,0.926784,Jun 2007
CAN,2007-07,0.4625347,Jul 2007
CAN,2007-08,-0.3700278,Aug 2007
CAN,2007-09,1.315789,Sep 2007
CAN,2007-10,1.420455,Oct 2007
CAN,2007-11,1.413761,Nov 2007
CAN,2007-12,1.225259,Dec 2007
CAN,2008-01,0.9407338,Jan 2008
CAN,2008-02,0,Feb 2008
CAN,2008-03,-0.6433824,Mar 2008
CAN,2008-04,0,Apr 2008
CAN,2008-05,0.729927,May 2008
CAN,2008-06,2.479339,Jun 2008
CAN,2008-07,3.222836,Jul 2008
CAN,2008-08,3.528319,Aug 2008
CAN,2008-09,3.432282,Sep 2008
CAN,2008-10,1.680672,Oct 2008
CAN,2008-11,0.464684,Nov 2008
CAN,2008-12,-0.8379889,Dec 2008
CAN,2009-01,-1.025163,Jan 2009
CAN,2009-02,-0.09310987,Feb 2009
CAN,2009-03,-0.4625347,Mar 2009
CAN,2009-04,-2.014652,Apr 2009
CAN,2009-05,-2.083333,May 2009
CAN,2009-06,-2.688172,Jun 2009
CAN,2009-07,-3.925067,Jul 2009
CAN,2009-08,-3.318386,Aug 2009
CAN,2009-09,-3.67713,Sep 2009
CAN,2009-10,-1.74472,Oct 2009
CAN,2009-11,0.4625347,Nov 2009
CAN,2009-12,1.032864,Dec 2009
CAN,2010-01,2.071563,Jan 2010
CAN,2010-02,1.11836,Feb 2010
CAN,2010-03,1.301115,Mar 2010
CAN,2010-04,2.242991,Apr 2010
CAN,2010-05,1.20259,May 2010
CAN,2010-06,0.09208103,Jun 2010
CAN,2010-07,1.299907,Jul 2010
CAN,2010-08,1.205937,Aug 2010
CAN,2010-09,1.675978,Sep 2010
CAN,2010-10,2.523365,Oct 2010
CAN,2010-11,1.381215,Nov 2010
CAN,2010-12,2.230483,Dec 2010
CAN,2011-01,1.937269,Jan 2011
CAN,2011-02,2.119816,Feb 2011
CAN,2011-03,3.669725,Mar 2011
CAN,2011-04,3.93053,Apr 2011
CAN,2011-05,4.570384,May 2011
CAN,2011-06,3.771849,Jun 2011
CAN,2011-07,3.483043,Jul 2011
CAN,2011-08,3.75802,Aug 2011
CAN,2011-09,3.937729,Sep 2011
CAN,2011-10,3.828624,Oct 2011
CAN,2011-11,3.360581,Nov 2011
CAN,2011-12,2.363636,Dec 2011
CAN,2012-01,2.80543,Jan 2012
CAN,2012-02,2.978339,Feb 2012
CAN,2012-03,1.59292,Mar 2012
CAN,2012-04,1.407212,Apr 2012
CAN,2012-05,0.2622378,May 2012
CAN,2012-06,0.6205674,Jun 2012
CAN,2012-07,0.2657219,Jul 2012
CAN,2012-08,0.7067138,Aug 2012
CAN,2012-09,0.6167401,Sep 2012
CAN,2012-10,0.5267779,Oct 2012
CAN,2012-11,0,Nov 2012
CAN,2012-12,0,Dec 2012
CAN,2013-01,-0.6161972,Jan 2013
CAN,2013-02,0.9640666,Feb 2013
CAN,2013-03,0.5226481,Mar 2013
CAN,2013-04,-0.3469211,Apr 2013
CAN,2013-05,0.2615519,May 2013
CAN,2013-06,1.145374,Jun 2013
CAN,2013-07,1.325088,Jul 2013
CAN,2013-08,0.6140351,Aug 2013
CAN,2013-09,0.525394,Sep 2013
CAN,2013-10,-0.1746725,Oct 2013
CAN,2013-11,0.4393673,Nov 2013
CAN,2013-12,1.065719,Dec 2013
CAN,2014-01,1.151461,Jan 2014
CAN,2014-02,0.3472222,Feb 2014
CAN,2014-03,1.386482,Mar 2014
CAN,2014-04,2.262837,Apr 2014
CAN,2014-05,2.521739,May 2014
CAN,2014-06,2.61324,Jun 2014
CAN,2014-07,2.092415,Jul 2014
CAN,2014-08,1.743679,Aug 2014
CAN,2014-09,1.829268,Sep 2014
CAN,2014-10,2.274716,Oct 2014
CAN,2014-11,1.662292,Nov 2014
CAN,2014-12,0.7029877,Dec 2014
CAN,2015-01,-0.1751314,Jan 2015
CAN,2015-02,-0.2595156,Feb 2015
CAN,2015-03,0,Mar 2015
CAN,2015-04,-0.680851,Apr 2015
CAN,2015-05,-0.2544529,May 2015
CAN,2015-06,0.1697793,Jun 2015
CAN,2015-07,0.6831768,Jul 2015
CAN,2015-08,0.6855184,Aug 2015
CAN,2015-09,-0.0855432,Sep 2015
CAN,2015-10,0.1710864,Oct 2015
CAN,2015-11,0.9466437,Nov 2015
CAN,2015-12,1.483421,Dec 2015
CAN,2016-01,2.280702,Jan 2016
CAN,2016-02,1.040763,Feb 2016
CAN,2016-03,0.6837607,Mar 2016
CAN,2016-04,1.628106,Apr 2016
CAN,2016-05,1.105442,May 2016
CAN,2016-06,0.9322034,Jun 2016
CAN,2016-07,0.2544529,Jul 2016
CAN,2016-08,0.3404255,Aug 2016
CAN,2016-09,0.8561644,Sep 2016
CAN,2016-10,1.024765,Oct 2016
CAN,2016-11,0.2557545,Nov 2016
CAN,2016-12,0.9458297,Dec 2016
CAN,2017-01,1.972556,Jan 2017
CAN,2017-02,1.888412,Feb 2017
CAN,2017-03,0.8488964,Mar 2017
CAN,2017-04,0.7588533,Apr 2017
CAN,2017-05,0.08410429,May 2017
CAN,2017-06,-0.5037783,Jun 2017
CAN,2017-07,0.08460237,Jul 2017
CAN,2017-08,0.4240882,Aug 2017
CAN,2017-09,0.8488964,Sep 2017
CAN,2017-10,0.4226543,Oct 2017
CAN,2017-11,1.955782,Nov 2017
CAN,2017-12,1.703578,Dec 2017
CAN,2018-01,1.093356,Jan 2018
CAN,2018-02,1.68492,Feb 2018
CAN,2018-03,1.767677,Mar 2018
CAN,2018-04,2.09205,Apr 2018
CAN,2018-05,2.184874,May 2018
CAN,2018-06,2.700422,Jun 2018
CAN,2018-07,2.789518,Jul 2018
CAN,2018-08,2.533784,Aug 2018
CAN,2018-09,1.936027,Sep 2018
CAN,2018-10,2.188552,Oct 2018
CAN,2018-11,0.500417,Nov 2018
CAN,2018-12,0.1675042,Dec 2018
CAN,2019-01,-0.1663893,Jan 2019
CAN,2019-02,0.5799503,Feb 2019
CAN,2019-03,1.488834,Mar 2019
CAN,2019-04,1.393443,Apr 2019
CAN,2019-05,1.891447,May 2019
CAN,2019-06,0.9038619,Jun 2019
CAN,2019-07,1.315789,Jul 2019
CAN,2019-08,0.9060956,Aug 2019
CAN,2019-09,1.321222,Sep 2019
CAN,2019-10,1.317957,Oct 2019
CAN,2019-11,2.323652,Nov 2019
CAN,2019-12,2.508361,Dec 2019
CAN,2020-01,3.083333,Jan 2020
CAN,2020-02,2.059308,Feb 2020
CAN,2020-03,-0.5704972,Mar 2020
CAN,2020-04,-2.829426,Apr 2020
CAN,2020-05,-2.340597,May 2020
CAN,2020-06,-0.1628664,Jun 2020
CAN,2020-07,-0.2435065,Jul 2020
CAN,2020-08,-0.1632653,Aug 2020
CAN,2020-09,-0.407498,Sep 2020
CAN,2020-10,-0.08130081,Oct 2020
CAN,2020-11,-0.081103,Nov 2020
CAN,2020-12,-0.08156607,Dec 2020
CAN,2021-01,0.08084074,Jan 2021
CAN,2021-02,1.049233,Feb 2021
CAN,2021-03,3.442623,Mar 2021
CAN,2021-04,5.490849,Apr 2021
CAN,2021-05,5.702479,May 2021
CAN,2021-06,4.486134,Jun 2021
CAN,2021-07,5.044752,Jul 2021
CAN,2021-08,5.805397,Aug 2021
CAN,2021-09,6.055646,Sep 2021
CAN,2021-10,6.509357,Oct 2021
CAN,2021-11,6.899351,Nov 2021
CAN,2021-12,6.77551,Dec 2021
CAN,2022-01,7.189014,Jan 2022
CAN,2022-02,7.58786,Feb 2022
CAN,2022-03,9.191759,Mar 2022
CAN,2022-04,9.069401,Apr 2022
CAN,2022-05,10.39875,May 2022
CAN,2022-06,11.16315,Jun 2022
CAN,2022-07,9.604958,Jul 2022
CAN,2022-08,8.500772,Aug 2022
CAN,2022-09,8.179012,Sep 2022
CAN,2022-10,8.403361,Oct 2022
CAN,2022-11,7.972665,Nov 2022
CAN,2022-12,6.880734,Dec 2022
CAN,2023-01,6.405426,Jan 2023
CAN,2023-02,5.270973,Feb 2023
CAN,2023-03,3.555878,Mar 2023
CAN,2023-04,4.049169,Apr 2023
CAN,2023-05,2.053824,May 2023
CAN,2023-06,1.404494,Jun 2023
CAN,2023-07,2.261484,Jul 2023
CAN,2023-08,3.703704,Aug 2023
CAN,2023-09,3.566334,Sep 2023
CAN,2023-10,1.550388,Oct 2023
CAN,2023-11,1.40647,Nov 2023
CAN,2023-12,2.360515,Dec 2023
CRI,1996-01,18.81952,Jan 1996
CRI,1996-02,19.17358,Feb 1996
CRI,1996-03,18.81319,Mar 1996
CRI,1996-04,19.14005,Apr 1996
CRI,1996-05,19.16458,May 1996
CRI,1996-06,19.02136,Jun 1996
CRI,1996-07,19.07947,Jul 1996
CRI,1996-08,19.09731,Aug 1996
CRI,1996-09,18.46383,Sep 1996
CRI,1996-10,15.97047,Oct 1996
CRI,1996-11,13.57646,Nov 1996
CRI,1996-12,13.63916,Dec 1996
CRI,1997-01,14.89792,Jan 1997
CRI,1997-02,14.54206,Feb 1997
CRI,1997-03,14.99256,Mar 1997
CRI,1997-04,15.27598,Apr 1997
CRI,1997-05,14.78452,May 1997
CRI,1997-06,13.99784,Jun 1997
CRI,1997-07,12.76313,Jul 1997
CRI,1997-08,13.09091,Aug 1997
CRI,1997-09,11.08466,Sep 1997
CRI,1997-10,10.04529,Oct 1997
CRI,1997-11,10.95781,Nov 1997
CRI,1997-12,10.65379,Dec 1997
CRI,1998-01,10.18219,Jan 1998
CRI,1998-02,10.48466,Feb 1998
CRI,1998-03,10.83387,Mar 1998
CRI,1998-04,10.81352,Apr 1998
CRI,1998-05,11.23188,May 1998
CRI,1998-06,11.04009,Jun 1998
CRI,1998-07,12.21272,Jul 1998
CRI,1998-08,11.89711,Aug 1998
CRI,1998-09,12.12936,Sep 1998
CRI,1998-10,12.89458,Oct 1998
CRI,1998-11,12.42347,Nov 1998
CRI,1998-12,12.17045,Dec 1998
CRI,1999-01,12.40339,Jan 1999
CRI,1999-02,12.37722,Feb 1999
CRI,1999-03,10.03758,Mar 1999
CRI,1999-04,8.822573,Apr 1999
CRI,1999-05,8.744676,May 1999
CRI,1999-06,9.295714,Jun 1999
CRI,1999-07,7.381518,Jul 1999
CRI,1999-08,7.017726,Aug 1999
CRI,1999-09,8.145111,Sep 1999
CRI,1999-10,8.752923,Oct 1999
CRI,1999-11,8.060479,Nov 1999
CRI,1999-12,8.744342,Dec 1999
CRI,2000-01,8.773554,Jan 2000
CRI,2000-02,9.739107,Feb 2000
CRI,2000-03,11.36349,Mar 2000
CRI,2000-04,10.70682,Apr 2000
CRI,2000-05,9.37788,May 2000
CRI,2000-06,9.574745,Jun 2000
CRI,2000-07,10.7115,Jul 2000
CRI,2000-08,10.46229,Aug 2000
CRI,2000-09,10.07647,Sep 2000
CRI,2000-10,8.902311,Oct 2000
CRI,2000-11,8.917895,Nov 2000
CRI,2000-12,8.932261,Dec 2000
CRI,2001-01,8.406273,Jan 2001
CRI,2001-02,7.64417,Feb 2001
CRI,2001-03,7.866607,Mar 2001
CRI,2001-04,9.206502,Apr 2001
CRI,2001-05,10.48482,May 2001
CRI,2001-06,9.278106,Jun 2001
CRI,2001-07,8.684404,Jul 2001
CRI,2001-08,9.292722,Aug 2001
CRI,2001-09,9.221204,Sep 2001
CRI,2001-10,8.494018,Oct 2001
CRI,2001-11,8.56995,Nov 2001
CRI,2001-12,8.641381,Dec 2001
CRI,2002-01,8.794505,Jan 2002
CRI,2002-02,7.888515,Feb 2002
CRI,2002-03,7.433682,Mar 2002
CRI,2002-04,6.994178,Apr 2002
CRI,2002-05,6.692452,May 2002
CRI,2002-06,7.233234,Jun 2002
CRI,2002-07,8.74246,Jul 2002
CRI,2002-08,9.378852,Aug 2002
CRI,2002-09,9.554481,Sep 2002
CRI,2002-10,10.58858,Oct 2002
CRI,2002-11,10.64641,Nov 2002
CRI,2002-12,9.611026,Dec 2002
CRI,2003-01,8.851496,Jan 2003
CRI,2003-02,9.60889,Feb 2003
CRI,2003-03,9.845838,Mar 2003
CRI,2003-04,10.37908,Apr 2003
CRI,2003-05,10.32933,May 2003
CRI,2003-06,10.34841,Jun 2003
CRI,2003-07,9.280864,Jul 2003
CRI,2003-08,8.116517,Aug 2003
CRI,2003-09,7.90886,Sep 2003
CRI,2003-10,8.422683,Oct 2003
CRI,2003-11,8.72488,Nov 2003
CRI,2003-12,9.830767,Dec 2003
CRI,2004-01,11.30628,Jan 2004
CRI,2004-02,12.39356,Feb 2004
CRI,2004-03,11.6977,Mar 2004
CRI,2004-04,11.67949,Apr 2004
CRI,2004-05,12.01175,May 2004
CRI,2004-06,12.5697,Jun 2004
CRI,2004-07,13.17718,Jul 2004
CRI,2004-08,12.86624,Aug 2004
CRI,2004-09,13.89203,Sep 2004
CRI,2004-10,13.52992,Oct 2004
CRI,2004-11,14.13075,Nov 2004
CRI,2004-12,13.92183,Dec 2004
CRI,2005-01,14.08609,Jan 2005
CRI,2005-02,13.75803,Feb 2005
CRI,2005-03,14.96869,Mar 2005
CRI,2005-04,14.89694,Apr 2005
CRI,2005-05,15.725,May 2005
CRI,2005-06,14.84743,Jun 2005
CRI,2005-07,14.85489,Jul 2005
CRI,2005-08,16.53516,Aug 2005
CRI,2005-09,15.39927,Sep 2005
CRI,2005-10,15.99158,Oct 2005
CRI,2005-11,15.54686,Nov 2005
CRI,2005-12,15.13839,Dec 2005
CRI,2006-01,13.84948,Jan 2006
CRI,2006-02,13.28256,Feb 2006
CRI,2006-03,11.89778,Mar 2006
CRI,2006-04,11.76225,Apr 2006
CRI,2006-05,11.46754,May 2006
CRI,2006-06,12.33871,Jun 2006
CRI,2006-07,11.80416,Jul 2006
CRI,2006-08,11.28435,Aug 2006
CRI,2006-09,10.61974,Sep 2006
CRI,2006-10,9.052228,Oct 2006
CRI,2006-11,8.095707,Nov 2006
CRI,2006-12,8.132321,Dec 2006
CRI,2007-01,7.586376,Jan 2007
CRI,2007-02,6.778505,Feb 2007
CRI,2007-03,7.800368,Mar 2007
CRI,2007-04,9.12997,Apr 2007
CRI,2007-05,9.120317,May 2007
CRI,2007-06,8.624694,Jun 2007
CRI,2007-07,8.741073,Jul 2007
CRI,2007-08,8.420156,Aug 2007
CRI,2007-09,9.405856,Sep 2007
CRI,2007-10,9.886369,Oct 2007
CRI,2007-11,10.36197,Nov 2007
CRI,2007-12,11.51528,Dec 2007
CRI,2008-01,11.74376,Jan 2008
CRI,2008-02,12.57319,Feb 2008
CRI,2008-03,12.31408,Mar 2008
CRI,2008-04,11.23509,Apr 2008
CRI,2008-05,11.95955,May 2008
CRI,2008-06,13.06251,Jun 2008
CRI,2008-07,15.19682,Jul 2008
CRI,2008-08,16.7847,Aug 2008
CRI,2008-09,17.60802,Sep 2008
CRI,2008-10,18.11546,Oct 2008
CRI,2008-11,17.74735,Nov 2008
CRI,2008-12,13.48548,Dec 2008
CRI,2009-01,11.93696,Jan 2009
CRI,2009-02,9.698992,Feb 2009
CRI,2009-03,9.299542,Mar 2009
CRI,2009-04,9.006398,Apr 2009
CRI,2009-05,6.311691,May 2009
CRI,2009-06,4.086962,Jun 2009
CRI,2009-07,2.571893,Jul 2009
CRI,2009-08,1.313135,Aug 2009
CRI,2009-09,0.5909437,Sep 2009
CRI,2009-10,-0.04790591,Oct 2009
CRI,2009-11,-1.344626,Nov 2009
CRI,2009-12,1.237009,Dec 2009
CRI,2010-01,2.74266,Jan 2010
CRI,2010-02,4.420114,Feb 2010
CRI,2010-03,4.167436,Mar 2010
CRI,2010-04,3.587708,Apr 2010
CRI,2010-05,5.041799,May 2010
CRI,2010-06,5.466433,Jun 2010
CRI,2010-07,4.304155,Jul 2010
CRI,2010-08,3.375451,Aug 2010
CRI,2010-09,2.557726,Sep 2010
CRI,2010-10,2.73554,Oct 2010
CRI,2010-11,4.235747,Nov 2010
CRI,2010-12,4.22661,Dec 2010
CRI,2011-01,4.175894,Jan 2011
CRI,2011-02,3.763593,Feb 2011
CRI,2011-03,4.15658,Mar 2011
CRI,2011-04,4.576532,Apr 2011
CRI,2011-05,4.601425,May 2011
CRI,2011-06,4.979199,Jun 2011
CRI,2011-07,5.02758,Jul 2011
CRI,2011-08,5.079383,Aug 2011
CRI,2011-09,4.841449,Sep 2011
CRI,2011-10,4.486821,Oct 2011
CRI,2011-11,3.803726,Nov 2011
CRI,2011-12,4.05864,Dec 2011
CRI,2012-01,2.844378,Jan 2012
CRI,2012-02,2.329018,Feb 2012
CRI,2012-03,2.564481,Mar 2012
CRI,2012-04,3.674965,Apr 2012
CRI,2012-05,3.892898,May 2012
CRI,2012-06,3.521834,Jun 2012
CRI,2012-07,2.825192,Jul 2012
CRI,2012-08,2.498584,Aug 2012
CRI,2012-09,2.777654,Sep 2012
CRI,2012-10,3.137732,Oct 2012
CRI,2012-11,3.317161,Nov 2012
CRI,2012-12,1.550473,Dec 2012
CRI,2013-01,2.587741,Jan 2013
CRI,2013-02,4.221003,Feb 2013
CRI,2013-03,3.720694,Mar 2013
CRI,2013-04,2.710074,Apr 2013
CRI,2013-05,1.402031,May 2013
CRI,2013-06,1.004971,Jun 2013
CRI,2013-07,1.995477,Jul 2013
CRI,2013-08,2.130934,Aug 2013
CRI,2013-09,2.557998,Sep 2013
CRI,2013-10,2.096366,Oct 2013
CRI,2013-11,1.596174,Nov 2013
CRI,2013-12,1.46841,Dec 2013
CRI,2014-01,1.185268,Jan 2014
CRI,2014-02,0.2792403,Feb 2014
CRI,2014-03,1.161638,Mar 2014
CRI,2014-04,2.272099,Apr 2014
CRI,2014-05,3.608939,May 2014
CRI,2014-06,4.64071,Jun 2014
CRI,2014-07,4.861384,Jul 2014
CRI,2014-08,5.451786,Aug 2014
CRI,2014-09,4.817732,Sep 2014
CRI,2014-10,4.573064,Oct 2014
CRI,2014-11,4.951818,Nov 2014
CRI,2014-12,4.666503,Dec 2014
CRI,2015-01,4.082806,Jan 2015
CRI,2015-02,2.619888,Feb 2015
CRI,2015-03,1.848867,Mar 2015
CRI,2015-04,0.9804634,Apr 2015
CRI,2015-05,-0.6579894,May 2015
CRI,2015-06,-0.5131711,Jun 2015
CRI,2015-07,-1.701826,Jul 2015
CRI,2015-08,-2.379155,Aug 2015
CRI,2015-09,-2.379556,Sep 2015
CRI,2015-10,-2.842401,Oct 2015
CRI,2015-11,-3.20101,Nov 2015
CRI,2015-12,-2.14421,Dec 2015
CRI,2016-01,-1.079394,Jan 2016
CRI,2016-02,-0.5261359,Feb 2016
CRI,2016-03,-2.467987,Mar 2016
CRI,2016-04,-2.856261,Apr 2016
CRI,2016-05,-2.080185,May 2016
CRI,2016-06,-3.028252,Jun 2016
CRI,2016-07,-1.467788,Jul 2016
CRI,2016-08,-1.363932,Aug 2016
CRI,2016-09,-1.890584,Sep 2016
CRI,2016-10,-1.273932,Oct 2016
CRI,2016-11,-1.26577,Nov 2016
CRI,2016-12,-1.062302,Dec 2016
CRI,2017-01,-0.4199204,Jan 2017
CRI,2017-02,0.7558957,Feb 2017
CRI,2017-03,1.671404,Mar 2017
CRI,2017-04,1.444181,Apr 2017
CRI,2017-05,1.612835,May 2017
CRI,2017-06,1.755462,Jun 2017
CRI,2017-07,1.056128,Jul 2017
CRI,2017-08,0.6062126,Aug 2017
CRI,2017-09,1.830929,Sep 2017
CRI,2017-10,2.493025,Oct 2017
CRI,2017-11,2.685535,Nov 2017
CRI,2017-12,2.836231,Dec 2017
CRI,2018-01,1.738697,Jan 2018
CRI,2018-02,1.231774,Feb 2018
CRI,2018-03,2.128969,Mar 2018
CRI,2018-04,1.858849,Apr 2018
CRI,2018-05,1.415614,May 2018
CRI,2018-06,1.515246,Jun 2018
CRI,2018-07,1.270442,Jul 2018
CRI,2018-08,1.664312,Aug 2018
CRI,2018-09,1.749274,Sep 2018
CRI,2018-10,1.710609,Oct 2018
CRI,2018-11,1.944236,Nov 2018
CRI,2018-12,1.393832,Dec 2018
CRI,2019-01,0.798342,Jan 2019
CRI,2019-02,0.3154252,Feb 2019
CRI,2019-03,0.09294344,Mar 2019
CRI,2019-04,0.9652331,Apr 2019
CRI,2019-05,1.527133,May 2019
CRI,2019-06,1.63493,Jun 2019
CRI,2019-07,1.621975,Jul 2019
CRI,2019-08,1.549183,Aug 2019
CRI,2019-09,0.8906825,Sep 2019
CRI,2019-10,0.1530788,Oct 2019
CRI,2019-11,0.008076892,Nov 2019
CRI,2019-12,-0.4346905,Dec 2019
CRI,2020-01,-0.5084317,Jan 2020
CRI,2020-02,0.1556903,Feb 2020
CRI,2020-03,0.2204082,Mar 2020
CRI,2020-04,-1.091998,Apr 2020
CRI,2020-05,-1.791054,May 2020
CRI,2020-06,-1.975281,Jun 2020
CRI,2020-07,-1.640283,Jul 2020
CRI,2020-08,-0.8996317,Aug 2020
CRI,2020-09,-0.2494924,Sep 2020
CRI,2020-10,0.2672254,Oct 2020
CRI,2020-11,0.1039816,Nov 2020
CRI,2020-12,1.296596,Dec 2020
CRI,2021-01,2.024778,Jan 2021
CRI,2021-02,1.25781,Feb 2021
CRI,2021-03,1.417284,Mar 2021
CRI,2021-04,2.6226409999999998,Apr 2021
CRI,2021-05,3.057016,May 2021
CRI,2021-06,3.865757,Jun 2021
CRI,2021-07,3.031974,Jul 2021
CRI,2021-08,3.139724,Aug 2021
CRI,2021-09,3.486441,Sep 2021
CRI,2021-10,3.733204,Oct 2021
CRI,2021-11,4.689438,Nov 2021
CRI,2021-12,5.026,Dec 2021
FRA,1991-01,2.566333,Jan 1991
FRA,1991-02,2.702703,Feb 1991
FRA,1991-03,2.507024,Mar 1991
FRA,1991-04,2.490834,Apr 1991
FRA,1991-05,2.540092,May 1991
FRA,1991-06,2.536271,Jun 1991
FRA,1991-07,2.552005,Jul 1991
FRA,1991-08,2.581405,Aug 1991
FRA,1991-09,2.785217,Sep 1991
FRA,1991-10,2.909402,Oct 1991
FRA,1991-11,2.892518,Nov 1991
FRA,1991-12,2.918931,Dec 1991
FRA,1992-01,2.321883,Jan 1992
FRA,1992-02,2.536462,Feb 1992
FRA,1992-03,2.751423,Mar 1992
FRA,1992-04,2.377696,Apr 1992
FRA,1992-05,2.151779,May 1992
FRA,1992-06,1.991405,Jun 1992
FRA,1992-07,1.714764,Jul 1992
FRA,1992-08,1.764645,Aug 1992
FRA,1992-09,2.001042,Sep 1992
FRA,1992-10,1.818938,Oct 1992
FRA,1992-11,1.587137,Nov 1992
FRA,1992-12,1.38702,Dec 1992
FRA,1993-01,1.367734,Jan 1993
FRA,1993-02,1.319316,Feb 1993
FRA,1993-03,1.436339,Mar 1993
FRA,1993-04,1.654506,Apr 1993
FRA,1993-05,1.62351,May 1993
FRA,1993-06,1.562018,Jun 1993
FRA,1993-07,1.161595,Jul 1993
FRA,1993-08,1.190232,Aug 1993
FRA,1993-09,1.16481,Sep 1993
FRA,1993-10,1.194365,Oct 1993
FRA,1993-11,1.092617,Nov 1993
FRA,1993-12,1.123022,Dec 1993
FRA,1994-01,0.8075233,Jan 1994
FRA,1994-02,0.4272635,Feb 1994
FRA,1994-03,0.3236573,Mar 1994
FRA,1994-04,0.3639304,Apr 1994
FRA,1994-05,0.4448938,May 1994
FRA,1994-06,0.4249722,Jun 1994
FRA,1994-07,0.4979169,Jul 1994
FRA,1994-08,0.4055972,Aug 1994
FRA,1994-09,0.4443996,Sep 1994
FRA,1994-10,0.3631595,Oct 1994
FRA,1994-11,0.3636364,Nov 1994
FRA,1994-12,0.3331651,Dec 1994
FRA,1995-01,0.2332184,Jan 1995
FRA,1995-02,0.536872,Feb 1995
FRA,1995-03,0.625063,Mar 1995
FRA,1995-04,0.5036261,Apr 1995
FRA,1995-05,0.4429233,May 1995
FRA,1995-06,0.4030227,Jun 1995
FRA,1995-07,0.4044489,Jul 1995
FRA,1995-08,0.8988083,Aug 1995
FRA,1995-09,1.136249,Sep 1995
FRA,1995-10,1.256408,Oct 1995
FRA,1995-11,1.358696,Nov 1995
FRA,1995-12,1.237674,Dec 1995
FRA,1996-01,1.052099,Jan 1996
FRA,1996-02,1.138539,Feb 1996
FRA,1996-03,1.572989,Mar 1996
FRA,1996-04,1.573462,Apr 1996
FRA,1996-05,1.56344,May 1996
FRA,1996-06,1.655795,Jun 1996
FRA,1996-07,1.238671,Jul 1996
FRA,1996-08,0.8407567,Aug 1996
FRA,1996-09,0.5965401,Sep 1996
FRA,1996-10,0.8338296,Oct 1996
FRA,1996-11,0.2680965,Nov 1996
FRA,1996-12,0.3776961,Dec 1996
FRA,1997-01,0.05005506,Jan 1997
FRA,1997-02,0.4582586,Feb 1997
FRA,1997-03,0.009863879,Mar 1997
FRA,1997-04,-0.0197336,Apr 1997
FRA,1997-05,-0.1480166,May 1997
FRA,1997-06,-0.2764067,Jun 1997
FRA,1997-07,-0.497364,Jul 1997
FRA,1997-08,-0.1687345,Aug 1997
