location,time,cpi_services,date
JPN,1996-04,0.9112037,Apr 1996
JPN,1996-05,1.092515,May 1996
JPN,1996-06,1.092104,Jun 1996
JPN,1996-07,1.236164,Jul 1996
JPN,1996-08,1.161554,Aug 1996
JPN,1996-09,0.9808044,Sep 1996
JPN,1996-10,0.8719577,Oct 1996
JPN,1996-11,1.051379,Nov 1996
JPN,1996-12,0.6215936,Dec 1996
JPN,1997-01,0.6209201,Jan 1997
JPN,1997-02,0.7623659,Feb 1997
JPN,1997-03,0.5114506,Mar 1997
JPN,1997-04,2.32806,Apr 1997
JPN,1997-05,2.256785,May 1997
JPN,1997-06,2.255944,Jun 1997
JPN,1997-07,2.255944,Jul 1997
JPN,1997-08,2.32133,Aug 1997
JPN,1997-09,3.281968,Sep 1997
JPN,1997-10,3.817888,Oct 1997
JPN,1997-11,3.456,Nov 1997
JPN,1997-12,3.649074,Dec 1997
JPN,1998-01,3.467023,Jan 1998
JPN,1998-02,3.212751,Feb 1998
JPN,1998-03,3.107435,Mar 1998
JPN,1998-04,1.538338,Apr 1998
JPN,1998-05,1.328267,May 1998
JPN,1998-06,1.291366,Jun 1998
JPN,1998-07,1.11729,Jul 1998
JPN,1998-08,1.182815,Aug 1998
JPN,1998-09,0.2081008,Sep 1998
JPN,1998-10,-0.06774315,Oct 1998
JPN,1998-11,-0.06785941,Nov 1998
JPN,1998-12,-0.104013,Dec 1998
JPN,1999-01,0.1361372,Jan 1999
JPN,1999-02,0.1001903,Feb 1999
JPN,1999-03,0.3772645,Mar 1999
JPN,1999-04,0.06778907,Apr 1999
JPN,1999-05,0.30775979999999997,May 1999
JPN,1999-06,0.343713,Jun 1999
JPN,1999-07,0.3443047,Jul 1999
JPN,1999-08,0.1715617,Aug 1999
JPN,1999-09,0.1038343,Sep 1999
JPN,1999-10,-0.06778907,Oct 1999
JPN,1999-11,0.1038343,Nov 1999
JPN,1999-12,0.2082425,Dec 1999
JPN,2000-01,-0.2398944,Jan 2000
JPN,2000-02,-0.2041404,Feb 2000
JPN,2000-03,-0.1359521,Mar 2000
JPN,2000-04,-0.5139877,Apr 2000
JPN,2000-05,-0.09964336,May 2000
JPN,2000-06,-0.4779735,Jun 2000
JPN,2000-07,0.03589156,Jul 2000
JPN,2000-08,0.7886204,Aug 2000
JPN,2000-09,-0.06783506,Sep 2000
JPN,2000-10,-0.4787935,Oct 2000
JPN,2000-11,-0.7181902,Nov 2000
JPN,2000-12,-0.30775979999999997,Dec 2000
JPN,2001-01,-0.2704011,Jan 2001
JPN,2001-02,-0.3738153,Feb 2001
JPN,2001-03,-0.3742034,Mar 2001
JPN,2001-04,-0.1300676,Apr 2001
JPN,2001-05,-0.5442858,May 2001
JPN,2001-06,-0.2019783,Jun 2001
JPN,2001-07,-0.270124,Jul 2001
JPN,2001-08,-0.3399278,Aug 2001
JPN,2001-09,-0.3372566,Sep 2001
JPN,2001-10,0.07428622,Oct 2001
JPN,2001-11,-0.02794059,Nov 2001
JPN,2001-12,-0.1641962,Dec 2001
JPN,2002-01,-0.2018664,Jan 2002
JPN,2002-02,-0.03015468,Feb 2002
JPN,2002-03,0.1416606,Mar 2002
JPN,2002-04,0,Apr 2002
JPN,2002-05,-0.03710837,May 2002
JPN,2002-06,0.134297,Jun 2002
JPN,2002-07,0.1339278,Jul 2002
JPN,2002-08,0.1991893,Aug 2002
JPN,2002-09,0.2012357,Sep 2002
JPN,2002-10,0.03000883,Oct 2002
JPN,2002-11,0.2692362,Nov 2002
JPN,2002-12,0.440591,Dec 2002
JPN,2003-01,0.3743856,Jan 2003
JPN,2003-02,0.2022747,Feb 2003
JPN,2003-03,0.2015808,Mar 2003
JPN,2003-04,0.648513,Apr 2003
JPN,2003-05,0.6858759,May 2003
JPN,2003-06,0.6176434,Jun 2003
JPN,2003-07,1.024233,Jul 2003
JPN,2003-08,0.9486277,Aug 2003
JPN,2003-09,0.8544148,Sep 2003
JPN,2003-10,0.7517603,Oct 2003
JPN,2003-11,0.5140616,Nov 2003
JPN,2003-12,0.4087097,Dec 2003
JPN,2004-01,0.3058158,Jan 2004
JPN,2004-02,0.4108158,Feb 2004
JPN,2004-03,0.4094093,Mar 2004
JPN,2004-04,-0.1035851,Apr 2004
JPN,2004-05,-0.03686927,May 2004
JPN,2004-06,0.02981567,Jun 2004
JPN,2004-07,-0.1393607,Jul 2004
JPN,2004-08,-0.2401106,Aug 2004
JPN,2004-09,-0.07336373,Sep 2004
JPN,2004-10,-0.03678209,Oct 2004
JPN,2004-11,-0.54834,Nov 2004
JPN,2004-12,-0.3772195,Dec 2004
JPN,2005-01,-0.44587,Jan 2005
JPN,2005-02,-0.3791553,Feb 2005
JPN,2005-03,-0.3778625,Mar 2005
JPN,2005-04,-0.3778625,Apr 2005
JPN,2005-05,-0.1036233,May 2005
JPN,2005-06,-0.4435951,Jun 2005
JPN,2005-07,-0.5442652,Jul 2005
JPN,2005-08,-0.7740126,Aug 2005
JPN,2005-09,-0.4055448,Sep 2005
JPN,2005-10,-0.1699608,Oct 2005
JPN,2005-11,-0.1714175,Nov 2005
JPN,2005-12,-0.2377556,Dec 2005
JPN,2006-01,0.01811473,Jan 2006
JPN,2006-02,-0.2161221,Feb 2006
JPN,2006-03,-0.09076036,Mar 2006
JPN,2006-04,-0.09076036,Apr 2006
JPN,2006-05,-0.159616,May 2006
JPN,2006-06,0.01094308,Jun 2006
JPN,2006-07,-0.1639381,Jul 2006
JPN,2006-08,-0.1061448,Aug 2006
JPN,2006-09,-0.1365613,Sep 2006
JPN,2006-10,-0.1365613,Oct 2006
JPN,2006-11,0.3821451,Nov 2006
JPN,2006-12,0.2745719,Dec 2006
JPN,2007-01,0.2990794,Jan 2007
JPN,2007-02,0.3648189,Feb 2007
JPN,2007-03,-0.03944694,Mar 2007
JPN,2007-04,0.2983806,Apr 2007
JPN,2007-05,0.1936714,May 2007
JPN,2007-06,0.1936714,Jun 2007
JPN,2007-07,0.1288141,Jul 2007
JPN,2007-08,0.3982669,Aug 2007
JPN,2007-09,0.3362563,Sep 2007
JPN,2007-10,0.3362563,Oct 2007
JPN,2007-11,0.3373908,Nov 2007
JPN,2007-12,0.440693,Dec 2007
JPN,2008-01,0.5064136,Jan 2008
JPN,2008-02,0.5072699,Feb 2008
JPN,2008-03,0.7801433,Mar 2008
JPN,2008-04,0.440693,Apr 2008
JPN,2008-05,0.4399521,May 2008
JPN,2008-06,0.5436479,Jun 2008
JPN,2008-07,0.7105813,Jul 2008
JPN,2008-08,0.5382185,Aug 2008
JPN,2008-09,0.541826,Sep 2008
JPN,2008-10,0.541826,Oct 2008
JPN,2008-11,0.5436479,Nov 2008
JPN,2008-12,0.4387594,Dec 2008
JPN,2009-01,0.335908,Jan 2009
JPN,2009-02,0.400947,Feb 2009
JPN,2009-03,0.3996024,Mar 2009
JPN,2009-04,0.06425767,Apr 2009
JPN,2009-05,0.06415011,May 2009
JPN,2009-06,-0.2062702,Jun 2009
JPN,2009-07,-0.3722444,Jul 2009
JPN,2009-08,-0.5353372,Aug 2009
JPN,2009-09,-0.538906,Sep 2009
JPN,2009-10,-0.6416973,Oct 2009
JPN,2009-11,-0.4766244,Nov 2009
JPN,2009-12,-0.4118517,Dec 2009
JPN,2010-01,-1.146683,Jan 2010
JPN,2010-02,-0.9803036,Feb 2010
JPN,2010-03,-0.9770293,Mar 2010
JPN,2010-04,-1.650562,Apr 2010
JPN,2010-05,-1.750977,May 2010
JPN,2010-06,-1.586346,Jun 2010
JPN,2010-07,-1.750977,Jul 2010
JPN,2010-08,-1.409335,Aug 2010
JPN,2010-09,-1.418781,Sep 2010
JPN,2010-10,-0.7492969,Oct 2010
JPN,2010-11,-0.9185758,Nov 2010
JPN,2010-12,-1.148318,Dec 2010
JPN,2011-01,-0.450574,Jan 2011
JPN,2011-02,-0.515134,Feb 2011
JPN,2011-03,-0.6091307,Mar 2011
JPN,2011-04,0.4069037,Apr 2011
JPN,2011-05,0.4464008,May 2011
JPN,2011-06,0.3413866,Jun 2011
JPN,2011-07,0.8647302,Jul 2011
JPN,2011-08,0.7051898,Aug 2011
JPN,2011-09,0.7625998,Sep 2011
JPN,2011-10,0.1864581,Oct 2011
JPN,2011-11,-0.1687258,Nov 2011
JPN,2011-12,0.005017049,Dec 2011
JPN,2012-01,0.2080982,Jan 2012
JPN,2012-02,0.03382028,Feb 2012
JPN,2012-03,0.138395,Mar 2012
JPN,2012-04,0.3814468,Apr 2012
JPN,2012-05,0.2765006,May 2012
JPN,2012-06,0.2075924,Jun 2012
JPN,2012-07,0.1024015,Jul 2012
JPN,2012-08,0.2734619,Aug 2012
JPN,2012-09,-0.1392934,Sep 2012
JPN,2012-10,-0.07050231,Oct 2012
JPN,2012-11,0.2770799,Nov 2012
JPN,2012-12,0.1028644,Dec 2012
JPN,2013-01,-0.07094397,Jan 2013
JPN,2013-02,0.1031515,Feb 2013
JPN,2013-03,-0.2444349,Mar 2013
JPN,2013-04,0.2757381,Apr 2013
JPN,2013-05,0.2757381,May 2013
JPN,2013-06,0.5187649,Jun 2013
JPN,2013-07,0.4478475,Jul 2013
JPN,2013-08,0.2727162,Aug 2013
JPN,2013-09,0.4486226,Sep 2013
JPN,2013-10,0.9671796,Oct 2013
JPN,2013-11,1.075014,Nov 2013
JPN,2013-12,1.317648,Dec 2013
JPN,2014-01,1.078011,Jan 2014
JPN,2014-02,1.078011,Feb 2014
JPN,2014-03,1.42609,Mar 2014
JPN,2014-04,2.936197,Apr 2014
JPN,2014-05,3.108915,May 2014
JPN,2014-06,2.796785,Jun 2014
JPN,2014-07,2.959168,Jul 2014
JPN,2014-08,3.006941,Aug 2014
JPN,2014-09,3.032846,Sep 2014
JPN,2014-10,2.947013,Oct 2014
JPN,2014-11,2.850721,Nov 2014
JPN,2014-12,2.775714,Dec 2014
JPN,2015-01,2.790052,Jan 2015
JPN,2015-02,2.962236,Feb 2015
JPN,2015-03,2.95207,Mar 2015
JPN,2015-04,0.838954,Apr 2015
JPN,2015-05,0.670039,May 2015
JPN,2015-06,0.9063434,Jun 2015
JPN,2015-07,0.7347395,Jul 2015
JPN,2015-08,0.6633717,Aug 2015
JPN,2015-09,0.8361481,Sep 2015
JPN,2015-10,0.4329561,Oct 2015
JPN,2015-11,0.8347521,Nov 2015
JPN,2015-12,0.6666887,Dec 2015
JPN,2016-01,0.7367111,Jan 2016
JPN,2016-02,0.7301403,Feb 2016
JPN,2016-03,0.4946955,Mar 2016
JPN,2016-04,0.6496428,Apr 2016
JPN,2016-05,0.710559,May 2016
JPN,2016-06,0.710559,Jun 2016
JPN,2016-07,0.5370647,Jul 2016
JPN,2016-08,0.4133104,Aug 2016
JPN,2016-09,0.5977789,Sep 2016
JPN,2016-10,0.6578363,Oct 2016
JPN,2016-11,0.2709382,Nov 2016
JPN,2016-12,0.4312208,Dec 2016
JPN,2017-01,0.382828,Jan 2017
JPN,2017-02,0.1215562,Feb 2017
JPN,2017-03,0.2819917,Mar 2017
JPN,2017-04,0.1210461,Apr 2017
JPN,2017-05,0.1209729,May 2017
JPN,2017-06,-0.03897323,Jun 2017
JPN,2017-07,-0.03891099,Jul 2017
JPN,2017-08,0.06006582,Aug 2017
JPN,2017-09,0.06035341,Sep 2017
JPN,2017-10,0.06025724,Oct 2017
JPN,2017-11,0.2202993,Nov 2017
JPN,2017-12,0.1207068,Dec 2017
JPN,2018-01,0.2816496,Jan 2018
JPN,2018-02,0.5422708,Feb 2018
JPN,2018-03,0.4413041,Mar 2018
JPN,2018-04,0.4405986,Apr 2018
JPN,2018-05,0.539672,May 2018
JPN,2018-06,0.380527,Jun 2018
JPN,2018-07,0.3799191,Jul 2018
JPN,2018-08,0.8537223,Aug 2018
JPN,2018-09,0.3793131,Sep 2018
JPN,2018-10,0.5379532,Oct 2018
JPN,2018-11,0.5388112,Nov 2018
JPN,2018-12,0.4782057,Dec 2018
JPN,2019-01,0.7995586,Jan 2019
JPN,2019-02,0.7982821,Feb 2019
JPN,2019-03,0.4782057,Mar 2019
JPN,2019-04,0.7355564,Apr 2019
JPN,2019-05,0.416597,May 2019
JPN,2019-06,0.577327,Jun 2019
JPN,2019-07,0.3570753,Jul 2019
JPN,2019-08,0.1957463,Aug 2019
JPN,2019-09,0.3565079,Sep 2019
JPN,2019-10,-0.5776831,Oct 2019
JPN,2019-11,-0.261313,Nov 2019
JPN,2019-12,-0.1626635,Dec 2019
JPN,2020-01,-0.47995,Jan 2020
JPN,2020-02,-0.6375818,Feb 2020
JPN,2020-03,-0.4199563,Mar 2020
JPN,2020-04,-1.208148,Apr 2020
JPN,2020-05,-1.111663,May 2020
JPN,2020-06,-0.8950032,Jun 2020
NLD,1997-01,1.887594,Jan 1997
NLD,1997-02,2.028474,Feb 1997
NLD,1997-03,2.005537,Mar 1997
NLD,1997-04,1.825966,Apr 1997
NLD,1997-05,1.833729,May 1997
NLD,1997-06,1.84722,Jun 1997
NLD,1997-07,1.039098,Jul 1997
NLD,1997-08,0.9213494,Aug 1997
NLD,1997-09,0.9438089,Sep 1997
NLD,1997-10,0.8159088,Oct 1997
NLD,1997-11,0.8998368,Nov 1997
NLD,1997-12,0.8405781,Dec 1997
NLD,1998-01,1.117805,Jan 1998
NLD,1998-02,0.9971126,Feb 1998
NLD,1998-03,1.042533,Mar 1998
NLD,1998-04,1.289767,Apr 1998
NLD,1998-05,1.076089,May 1998
NLD,1998-06,1.104801,Jun 1998
NLD,1998-07,2.266317,Jul 1998
NLD,1998-08,2.293329,Aug 1998
NLD,1998-09,2.482721,Sep 1998
NLD,1998-10,2.670951,Oct 1998
NLD,1998-11,2.711123,Nov 1998
NLD,1998-12,2.828159,Dec 1998
NLD,1999-01,2.483416,Jan 1999
NLD,1999-02,2.581948,Feb 1999
NLD,1999-03,2.608474,Mar 1999
NLD,1999-04,2.671824,Apr 1999
NLD,1999-05,2.741096,May 1999
NLD,1999-06,2.733743,Jun 1999
NLD,1999-07,2.276706,Jul 1999
NLD,1999-08,2.429444,Aug 1999
NLD,1999-09,2.512227,Sep 1999
NLD,1999-10,2.44798,Oct 1999
NLD,1999-11,2.526437,Nov 1999
NLD,1999-12,2.398316,Dec 1999
NLD,2000-01,0.8642386,Jan 2000
NLD,2000-02,0.8054991,Feb 2000
NLD,2000-03,0.8737199,Mar 2000
NLD,2000-04,0.9780608,Apr 2000
NLD,2000-05,1.02982,May 2000
NLD,2000-06,1.118226,Jun 2000
NLD,2000-07,1.16544,Jul 2000
NLD,2000-08,1.159831,Aug 2000
NLD,2000-09,0.9746518,Sep 2000
NLD,2000-10,0.6316692,Oct 2000
NLD,2000-11,0.7787609,Nov 2000
NLD,2000-12,0.926765,Dec 2000
NLD,2001-01,3.311472,Jan 2001
NLD,2001-02,3.4481290000000002,Feb 2001
NLD,2001-03,3.398376,Mar 2001
NLD,2001-04,3.72757,Apr 2001
NLD,2001-05,3.861997,May 2001
NLD,2001-06,3.829695,Jun 2001
NLD,2001-07,4.029284,Jul 2001
NLD,2001-08,4.000023,Aug 2001
NLD,2001-09,4.160962,Sep 2001
NLD,2001-10,4.458982,Oct 2001
NLD,2001-11,4.60482,Nov 2001
NLD,2001-12,4.62272,Dec 2001
NLD,2002-01,5.197223,Jan 2002
NLD,2002-02,5.151596,Feb 2002
NLD,2002-03,5.205456,Mar 2002
NLD,2002-04,5.087279,Apr 2002
NLD,2002-05,5.001375,May 2002
NLD,2002-06,5.078758,Jun 2002
NLD,2002-07,4.827326,Jul 2002
NLD,2002-08,4.807698,Aug 2002
NLD,2002-09,4.742083,Sep 2002
NLD,2002-10,4.607379,Oct 2002
NLD,2002-11,4.394522,Nov 2002
NLD,2002-12,4.320802,Dec 2002
NLD,2003-01,3.673907,Jan 2003
NLD,2003-02,3.673688,Feb 2003
NLD,2003-03,3.740705,Mar 2003
NLD,2003-04,3.517228,Apr 2003
NLD,2003-05,3.360957,May 2003
NLD,2003-06,3.339146,Jun 2003
NLD,2003-07,3.395677,Jul 2003
NLD,2003-08,3.407427,Aug 2003
NLD,2003-09,3.324177,Sep 2003
NLD,2003-10,3.305689,Oct 2003
NLD,2003-11,3.248929,Nov 2003
NLD,2003-12,3.184127,Dec 2003
NLD,2004-01,3.070236,Jan 2004
NLD,2004-02,2.975072,Feb 2004
NLD,2004-03,2.818112,Mar 2004
NLD,2004-04,2.613324,Apr 2004
NLD,2004-05,2.674368,May 2004
NLD,2004-06,2.391783,Jun 2004
NLD,2004-07,2.138238,Jul 2004
NLD,2004-08,2.071478,Aug 2004
NLD,2004-09,1.992928,Sep 2004
NLD,2004-10,2.111333,Oct 2004
NLD,2004-11,2.063773,Nov 2004
NLD,2004-12,2.044956,Dec 2004
NLD,2005-01,1.677677,Jan 2005
NLD,2005-02,1.604265,Feb 2005
NLD,2005-03,1.726808,Mar 2005
NLD,2005-04,1.746273,Apr 2005
NLD,2005-05,1.476697,May 2005
NLD,2005-06,1.748975,Jun 2005
NLD,2005-07,1.848228,Jul 2005
NLD,2005-08,1.847569,Aug 2005
NLD,2005-09,1.468357,Sep 2005
NLD,2005-10,1.358591,Oct 2005
NLD,2005-11,1.560688,Nov 2005
NLD,2005-12,1.564982,Dec 2005
NLD,2006-01,-0.7448386,Jan 2006
NLD,2006-02,-0.7575483,Feb 2006
NLD,2006-03,-0.9506251,Mar 2006
NLD,2006-04,-0.8655615,Apr 2006
NLD,2006-05,-0.6750774,May 2006
NLD,2006-06,-0.8406576,Jun 2006
NLD,2006-07,-0.9695933,Jul 2006
NLD,2006-08,-1.011222,Aug 2006
NLD,2006-09,-0.7344604,Sep 2006
NLD,2006-10,-0.8424108,Oct 2006
NLD,2006-11,-1.053437,Nov 2006
NLD,2006-12,-1.038986,Dec 2006
NLD,2007-01,1.407357,Jan 2007
NLD,2007-02,1.567325,Feb 2007
NLD,2007-03,1.664209,Mar 2007
NLD,2007-04,1.741681,Apr 2007
NLD,2007-05,1.929024,May 2007
NLD,2007-06,2.058908,Jun 2007
NLD,2007-07,1.928134,Jul 2007
NLD,2007-08,1.986755,Aug 2007
NLD,2007-09,1.888651,Sep 2007
NLD,2007-10,1.8235730000000001,Oct 2007
NLD,2007-11,1.845996,Nov 2007
NLD,2007-12,1.746786,Dec 2007
NLD,2008-01,2.285733,Jan 2008
NLD,2008-02,2.500944,Feb 2008
NLD,2008-03,2.344745,Mar 2008
NLD,2008-04,2.359895,Apr 2008
NLD,2008-05,2.567996,May 2008
NLD,2008-06,2.671328,Jun 2008
NLD,2008-07,3.152252,Jul 2008
NLD,2008-08,3.197109,Aug 2008
NLD,2008-09,3.094268,Sep 2008
NLD,2008-10,3.480447,Oct 2008
NLD,2008-11,3.449386,Nov 2008
NLD,2008-12,3.553326,Dec 2008
NLD,2009-01,3.056779,Jan 2009
NLD,2009-02,3.149077,Feb 2009
NLD,2009-03,3.15603,Mar 2009
NLD,2009-04,3.342245,Apr 2009
NLD,2009-05,2.990697,May 2009
NLD,2009-06,2.948301,Jun 2009
NLD,2009-07,2.853544,Jul 2009
NLD,2009-08,2.643739,Aug 2009
NLD,2009-09,2.817834,Sep 2009
NLD,2009-10,2.838844,Oct 2009
NLD,2009-11,2.633432,Nov 2009
NLD,2009-12,2.435858,Dec 2009
NLD,2010-01,2.085544,Jan 2010
NLD,2010-02,2.407955,Feb 2010
NLD,2010-03,2.583159,Mar 2010
NLD,2010-04,2.550665,Apr 2010
NLD,2010-05,2.630244,May 2010
NLD,2010-06,2.453601,Jun 2010
NLD,2010-07,1.795973,Jul 2010
NLD,2010-08,1.858015,Aug 2010
NLD,2010-09,1.953767,Sep 2010
NLD,2010-10,1.78048,Oct 2010
NLD,2010-11,1.936226,Nov 2010
NLD,2010-12,2.267751,Dec 2010
NLD,2011-01,1.811446,Jan 2011
NLD,2011-02,1.637699,Feb 2011
NLD,2011-03,1.652229,Mar 2011
NLD,2011-04,1.45613,Apr 2011
NLD,2011-05,1.376209,May 2011
NLD,2011-06,1.646797,Jun 2011
NLD,2011-07,3.548298,Jul 2011
NLD,2011-08,3.656958,Aug 2011
NLD,2011-09,2.291147,Sep 2011
NLD,2011-10,2.395918,Oct 2011
NLD,2011-11,1.771341,Nov 2011
NLD,2011-12,2.235445,Dec 2011
NLD,2012-01,2.236052,Jan 2012
NLD,2012-02,2.111851,Feb 2012
NLD,2012-03,1.899651,Mar 2012
NLD,2012-04,2.284651,Apr 2012
NLD,2012-05,2.219081,May 2012
NLD,2012-06,2.089359,Jun 2012
NLD,2012-07,2.399439,Jul 2012
NLD,2012-08,2.143514,Aug 2012
NLD,2012-09,2.360864,Sep 2012
NLD,2012-10,2.49419,Oct 2012
NLD,2012-11,2.447104,Nov 2012
NLD,2012-12,2.645671,Dec 2012
NLD,2013-01,2.846153,Jan 2013
NLD,2013-02,2.979373,Feb 2013
NLD,2013-03,2.855318,Mar 2013
NLD,2013-04,2.658375,Apr 2013
NLD,2013-05,2.897758,May 2013
NLD,2013-06,2.840609,Jun 2013
NLD,2013-07,2.880594,Jul 2013
NLD,2013-08,2.728758,Aug 2013
NLD,2013-09,2.781737,Sep 2013
NLD,2013-10,2.187341,Oct 2013
NLD,2013-11,2.007361,Nov 2013
NLD,2013-12,2.034492,Dec 2013
NLD,2014-01,1.365654,Jan 2014
NLD,2014-02,1.209183,Feb 2014
NLD,2014-03,1.058501,Mar 2014
NLD,2014-04,1.771811,Apr 2014
NLD,2014-05,0.7309685,May 2014
NLD,2014-06,1.028807,Jun 2014
NLD,2014-07,1.23907,Jul 2014
NLD,2014-08,1.540747,Aug 2014
NLD,2014-09,1.053204,Sep 2014
NLD,2014-10,1.356324,Oct 2014
NLD,2014-11,1.155351,Nov 2014
NLD,2014-12,1.399181,Dec 2014
NLD,2015-01,0.9460204,Jan 2015
NLD,2015-02,0.8638992,Feb 2015
NLD,2015-03,1.015223,Mar 2015
NLD,2015-04,1.084625,Apr 2015
NLD,2015-05,2.535797,May 2015
NLD,2015-06,1.424506,Jun 2015
NLD,2015-07,2.148831,Jul 2015
NLD,2015-08,1.705835,Aug 2015
NLD,2015-09,1.525639,Sep 2015
NLD,2015-10,1.465706,Oct 2015
NLD,2015-11,0.9718398,Nov 2015
NLD,2015-12,1.155517,Dec 2015
NLD,2016-01,0.3411631,Jan 2016
NLD,2016-02,0.8923485,Feb 2016
NLD,2016-03,1.241575,Mar 2016
NLD,2016-04,-0.209691,Apr 2016
NLD,2016-05,-0.6765461,May 2016
NLD,2016-06,-0.1050808,Jun 2016
NLD,2016-07,-0.4486877,Jul 2016
NLD,2016-08,0.1746645,Aug 2016
NLD,2016-09,-0.3165098,Sep 2016
NLD,2016-10,-0.0864661,Oct 2016
NLD,2016-11,0.6207882,Nov 2016
NLD,2016-12,0.39894,Dec 2016
NLD,2017-01,1.138728,Jan 2017
NLD,2017-02,0.6017033,Feb 2017
NLD,2017-03,0.0290505,Mar 2017
NLD,2017-04,1.839192,Apr 2017
NLD,2017-05,0.6414362,May 2017
NLD,2017-06,0.8610476,Jun 2017
NLD,2017-07,1.377868,Jul 2017
NLD,2017-08,1.144019,Aug 2017
NLD,2017-09,1.234247,Sep 2017
NLD,2017-10,1.256584,Oct 2017
NLD,2017-11,1.00802,Nov 2017
NLD,2017-12,0.8383405,Dec 2017
NLD,2018-01,1.253989,Jan 2018
NLD,2018-02,1.206294,Feb 2018
NLD,2018-03,1.345238,Mar 2018
NLD,2018-04,0.5607251,Apr 2018
NLD,2018-05,2.080219,May 2018
NLD,2018-06,1.38086,Jun 2018
NLD,2018-07,1.348289,Jul 2018
NLD,2018-08,1.56968,Aug 2018
NLD,2018-09,1.313325,Sep 2018
NLD,2018-10,1.448004,Oct 2018
NLD,2018-11,1.630814,Nov 2018
NLD,2018-12,1.505158,Dec 2018
NLD,2019-01,1.421941,Jan 2019
NLD,2019-02,2.177714,Feb 2019
NLD,2019-03,2.581482,Mar 2019
NLD,2019-04,3.568942,Apr 2019
NLD,2019-05,2.200659,May 2019
NLD,2019-06,3.490835,Jun 2019
NLD,2019-07,2.996718,Jul 2019
NLD,2019-08,3.478851,Aug 2019
NLD,2019-09,3.298999,Sep 2019
NLD,2019-10,3.772233,Oct 2019
NLD,2019-11,2.952563,Nov 2019
NLD,2019-12,3.184357,Dec 2019
NLD,2020-01,3.069918,Jan 2020
NLD,2020-02,2.81429,Feb 2020
NLD,2020-03,2.86542,Mar 2020
NLD,2020-04,3.181044,Apr 2020
NLD,2020-05,2.977134,May 2020
NLD,2020-06,3.19956,Jun 2020
NLD,2020-07,3.305458,Jul 2020
NLD,2020-08,1.193242,Aug 2020
NLD,2020-09,1.594943,Sep 2020
NLD,2020-10,1.666254,Oct 2020
NLD,2020-11,1.680982,Nov 2020
NLD,2020-12,2.030721,Dec 2020
NLD,2021-01,2.679037,Jan 2021
NLD,2021-02,2.479802,Feb 2021
NLD,2021-03,2.140929,Mar 2021
NLD,2021-04,1.034106,Apr 2021
NLD,2021-05,2.094503,May 2021
NLD,2021-06,1.469576,Jun 2021
NLD,2021-07,-0.01005405,Jul 2021
NLD,2021-08,2.062304,Aug 2021
NLD,2021-09,1.837786,Sep 2021
NLD,2021-10,1.518772,Oct 2021
NLD,2021-11,2.51341,Nov 2021
NLD,2021-12,1.549558,Dec 2021
NLD,2022-01,1.717194,Jan 2022
NLD,2022-02,1.477598,Feb 2022
NLD,2022-03,1.726034,Mar 2022
NLD,2022-04,3.042113,Apr 2022
NLD,2022-05,3.074239,May 2022
NLD,2022-06,3.043392,Jun 2022
NLD,2022-07,4.572666,Jul 2022
NLD,2022-08,4.733397,Aug 2022
NLD,2022-09,5.927849,Sep 2022
NLD,2022-10,5.996614,Oct 2022
NLD,2022-11,5.397071,Nov 2022
NLD,2022-12,5.940607,Dec 2022
NLD,2023-01,6.991728,Jan 2023
NLD,2023-02,7.570624,Feb 2023
NLD,2023-03,7.438712,Mar 2023
NLD,2023-04,7.929479,Apr 2023
NLD,2023-05,8.069346,May 2023
NLD,2023-06,7.406361,Jun 2023
NLD,2023-07,8.126386,Jul 2023
NLD,2023-08,7.562779,Aug 2023
NLD,2023-09,6.24721,Sep 2023
NLD,2023-10,6.408659,Oct 2023
NLD,2023-11,5.477116,Nov 2023
NLD,2023-12,5.540288,Dec 2023
